assay_id	extract_id	plate_id	plate_cell	assay_input_ml	assay_type	accepted_droplets	subject_1	subject_1_category	subject_1_target	subject_1_target_macromolecule	subject_1_fluorophore	subject_1_calculated_copies_per_reaction	subject_1_copies_per_reaction	subject_1_result	subject_2	subject_2_category	subject_2_target	subject_2_target_macromolecule	subject_2_fluorophore	subject_2_calculated_copies_per_reaction	subject_2_copies_per_reaction	subject_2_result	subject_3	subject_3_category	subject_3_target	subject_3_target_macromolecule	subject_3_fluorophore	subject_3_copies_per_reaction	subject_3_result	subject_4	subject_4_category	subject_4_target	subject_4_target_macromolecule	subject_4_fluorophore	subject_4_copies_per_reaction	subject_4_result	notes
O01-0020.a1	O01-0020.e1	AP68	F02	0.005	Direct Quantification	15190	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	1.549057662	2759.258961	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	1.549057662	2759.258961								Human	Internal Control	Human RNase P	RNA	HEX	0	0	
M04-0048.a1	M04-0048.e1	AP68	F03	0.005	Direct Quantification	16281	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	0	0	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	0	0								Human	Internal Control	Human RNase P	RNA	HEX	1.445251256	2574.3538	
M04-0037.a1	M04-0037.e1	AP68	F04	0.005	Direct Quantification	14440	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	0	0	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	0	0								Human	Internal Control	Human RNase P	RNA	HEX	0	0	
M04-0038.a1	M04-0038.e1	AP68	F05	0.005	Direct Quantification	16001	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	1.470542252	2619.403386	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	0	0								Human	Internal Control	Human RNase P	RNA	HEX	0	0	
M04-0027.a1	M04-0027.e1	AP68	F06	0.005	Direct Quantification	13517	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	0	0	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	0	0								Human	Internal Control	Human RNase P	RNA	HEX	1.740791649	3100.785124	
M04-0032.a1	M04-0032.e1	AP68	F07	0.005	Direct Quantification	15556	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	0	0	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	0	0								Human	Internal Control	Human RNase P	RNA	HEX	0	0	
J01-0028.a1	J01-0028.e1	AP68	F08	0.005	Direct Quantification	16423	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	0	0	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	0	0								Human	Internal Control	Human RNase P	RNA	HEX	0	0	
A02-0288.a3	A02-0288.e1	AP69	D08	0.005	Direct Quantification	11316	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	0	0	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	2.079396546	3703.925097								Human	Internal Control	Human RNase P	RNA	HEX	16.64031982	29640.56969	
R01-0011.a2	R01-0011.e1	AP69	E05	0.005	Direct Quantification	5671	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	0	0	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	0	0								Human	Internal Control	Human RNase P	RNA	HEX	0	0	
R01-0022.a2	R01-0022.e1	AP69	E06	0.005	Direct Quantification	7700	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	0	0	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	0	0								Human	Internal Control	Human RNase P	RNA	HEX	0	0	
R01-0016.a1	R01-0016.e1	AP69	A01	0.005	Direct Quantification	2042	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	0	0	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	0	0								Human	Internal Control	Human RNase P	RNA	HEX	0	0	
A02-0462.a1	A02-0462.e1	AP69	A02	0.005	Direct Quantification	16961	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	0	0	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	0	0								Human	Internal Control	Human RNase P	RNA	HEX	9.712863564	17301.03822	
A02-0453.a1	A02-0453.e1	AP69	A03	0.005	Direct Quantification	17854	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	1.317915916	2347.537726	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	0	0								Human	Internal Control	Human RNase P	RNA	HEX	5.272106528	9390.939754	
A02-0460.a1	A02-0460.e1	AP69	A04	0.005	Direct Quantification	16976	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	2.772243023	4938.057885	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	1.386080682	2468.956215								Human	Internal Control	Human RNase P	RNA	HEX	8.317708969	14815.9191	
A03-0279.a1	A03-0279.e1	AP69	A05	0.005	Direct Quantification	7442	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	0	0	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	0	0								Human	Internal Control	Human RNase P	RNA	HEX	0	0	
A03-0301.a1	A03-0301.e1	AP69	A06	0.005	Direct Quantification	16786	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	1.401770115	2496.903017	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	1.401770115	2496.903017								Human	Internal Control	Human RNase P	RNA	HEX	42.08947182	74971.87167	
A03-0304.a1	A03-0304.e1	AP69	A07	0.005	Direct Quantification	16497	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	0	0	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	0	0								Human	Internal Control	Human RNase P	RNA	HEX	42.82748222	76286.45271	
A03-0322.a1	A03-0322.e1	AP69	A08	0.005	Direct Quantification	15865	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	0	0	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	0	0								Human	Internal Control	Human RNase P	RNA	HEX	2.966390848	5283.883698	
G01-0102.a1	G01-0102.e1	AP69	B01	0.005	Direct Quantification	16870	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	1.394790113	2484.469889	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	2.789662778	4969.086824								Human	Internal Control	Human RNase P	RNA	HEX	0	0	
G01-0118.a1	G01-0118.e1	AP69	B02	0.005	Direct Quantification	18410	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	2.556294501	4553.39958	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	0	0								Human	Internal Control	Human RNase P	RNA	HEX	0	0	
G01-0107.a1	G01-0107.e1	AP69	B03	0.005	Direct Quantification	16893	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	2.785864472	4962.321091	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	1.39289096	2481.087022								Human	Internal Control	Human RNase P	RNA	HEX	0	0	
G01-0113.a1	G01-0113.e1	AP69	B04	0.005	Direct Quantification	17870	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	2.633545399	4691.002741	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	2.633545399	4691.002741								Human	Internal Control	Human RNase P	RNA	HEX	2.633545399	4691.002741	
G01-0103.a1	G01-0103.e1	AP69	B05	0.005	Direct Quantification	17413	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	1.351294219	2406.992828	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	1.351294219	2406.992828								Human	Internal Control	Human RNase P	RNA	HEX	0	0	
K01-0069.a1	K01-0069.e1	AP69	B06	0.005	Direct Quantification	17205	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	8.206980228	14618.68353	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	6.838951707	12181.88273								Human	Internal Control	Human RNase P	RNA	HEX	2.735342085	4872.32809	
K01-0068.a1	K01-0068.e1	AP69	B07	0.005	Direct Quantification	16988	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	4.155549109	7402.07185	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	9.697422981	17273.53469								Human	Internal Control	Human RNase P	RNA	HEX	0	0	
K01-0067.a1	K01-0067.e1	AP69	B08	0.005	Direct Quantification	15821	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	11.90082192	21198.33905	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	5.949658155	10597.82859								Human	Internal Control	Human RNase P	RNA	HEX	1.487273574	2649.206053	
K01-0066.a1	K01-0066.e1	AP69	E01	0.005	Direct Quantification	16229	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	5.800064802	10331.36543	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	4.349914193	7748.284657								Human	Internal Control	Human RNase P	RNA	HEX	4.349914193	7748.284657	
E01-0094.a1	E01-0094.e1	AP69	E02	0.005	Direct Quantification	15336	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	9.207360744	16400.61133	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	3.068720102	5466.157682								Human	Internal Control	Human RNase P	RNA	HEX	9.207360744	16400.61133	
E01-0095.a1	E01-0095.e1	AP69	E03	0.005	Direct Quantification	16531	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	32.75986195	58353.50409	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	14.23781395	25361.1061								Human	Internal Control	Human RNase P	RNA	HEX	0	0	
E01-0096.a1	E01-0096.e1	AP69	E04	0.005	Direct Quantification	17005	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	8.303521276	14790.64727	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	12.45638132	22187.92923								Human	Internal Control	Human RNase P	RNA	HEX	1.383716762	2464.745482	
D01-0039.a1	D01-0039.e1	AP69	C01	0.005	Direct Quantification	16079	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	11.70981646	20858.11056	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	16.10249996	28682.57806								Human	Internal Control	Human RNase P	RNA	HEX	7.317951918	13035.10185	
D01-0034.a1	D01-0034.e1	AP69	C02	0.005	Direct Quantification	14717	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	14.39352274	25638.46238	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	7.995314598	14241.65413								Human	Internal Control	Human RNase P	RNA	HEX	6.39603436	11392.9362	
H01-0190.a1	H01-0190.e1	AP69	C03	0.005	Direct Quantification	14799	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	1.589986235	2832.162981	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	0	0								Human	Internal Control	Human RNase P	RNA	HEX	0	0	
H01-0196.a1	H01-0196.e1	AP69	C04	0.005	Direct Quantification	16460	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	0	0	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	0	0								Human	Internal Control	Human RNase P	RNA	HEX	0	0	
H01-0192.a1	H01-0192.e1	AP69	C05	0.005	Direct Quantification	15427	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	3.050617278	5433.912026	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	1.525259167	2716.867891								Human	Internal Control	Human RNase P	RNA	HEX	0	0	
H01-0189.a1	H01-0189.e1	AP69	C06	0.005	Direct Quantification	17306	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	16.3209796	29071.7449	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	9.519196153	16956.06815								Human	Internal Control	Human RNase P	RNA	HEX	0	0	
