assay_id	sample_id	collection_start_datetime	collection_end_datetime	event_type	sample_flow	sample_qc	location_id	target	target_genetic_locus	lab_id	target_copies_per_l	target_copies_per_ld	target_copies_per_ldcap	target_copies_flownorm	target_copies_fn_per_cap	target_per_capita_basis	nc_copies_per_rxn	pc_copies_per_rxn	target_result_validated
A01-0503.a1	A01-0503	03/01/2023 0:00	03/02/2023 0:00	Routine Surveillance	12.2	Pass	StarCityWWTP-01	SARS-CoV-2	N1	ZooWVU	308229.89343	308229.89343	637.787397430061	14234673.554844	29454.2988636899	100	0	1044.9404144	yes
Q01-0188.a1	Q01-0188	11/25/2022 8:00	11/26/2022 8:00	Routine Surveillance	0.3459	Pass	MadisonWWTP-01	SARS-CoV-2	N1	ZooWVU	8250.550464375	8250.550464375	181.131733575741	10803.0506451157	237.169059168292	100	0	730.0078584	yes
A03-0357.a3	A03-0357	05/27/2022 6:00	05/27/2022 14:00	Routine Surveillance		Pass	MorgantownHS-01	Human	RNase P	ZooWVU	1765	5295	286.061588330632	NA	NA	100	NA	NA	Missing controls: HEX
E02-0131.a3	E02-0131	05/19/2022 8:00	05/20/2022 8:00	Routine Surveillance	0.099	Pass	AthensWWTP-01	Human	RNase P	ZooWVU	1763	1763	73.7348389795065	660.69410517	27.63254308532	100	NA	NA	Missing controls: HEX
A02-0248.a6	A02-0248	12/06/2021 9:00	12/08/2021 9:00	Routine Surveillance		Pass	HonorsSummit-01	Human	RNase P	ZooWVU	46	23	2.63157894736842	NA	NA	100	NA	NA	Missing controls: HEX
C01-0288.a1	C01-0288	10/19/2022 7:00	10/20/2022 7:00	Routine Surveillance	6.36	Pass	WheelingWWTP-01	SARS-CoV-2	N1	ZooWVU	1306633.8228	1306633.8228	2613.2676456	31457480.5410916	62914.9610821832	100	0	0	yes
D01-0005.a3	D01-0005	01/30/2022 7:30	01/31/2022 7:30	Routine Surveillance	1.25	Pass	CharlesTownWWTP-01	Human	RNase P	ZooWVU	12944.1198825	12944.1198825	76.1418816617647	61248.5010555179	360.285300326576	100	NA	NA	Missing controls: HEX
N03-0389.a2	N03-0389	06/29/2023 8:00	06/30/2023 8:00	Routine Surveillance	4.1754	Pass	SalemWWTP-01	SARS-CoV-2	N2	ZooWVU	2654	2654	143.227199136535	41948.064825756	2263.79194958208	100	0	5.16801118	yes
G01-0104.a2	G01-0104	04/26/2022 9:00	04/27/2022 8:00	Routine Surveillance	1.074	Pass	KeyserWWTP-01	SARS-CoV-2	N2	ZooWVU	3177.6615075	3177.6615075	38.9037892690989	12918.8792689914	158.164535614488	100	0	445.7647324	yes
E01-0214.a1	E01-0214	12/05/2022 8:30	12/06/2022 8:30	Routine Surveillance	2.955	Pass	PrincetonWWTP-01	SARS-CoV-2	N1	ZooWVU	714647.265525	714647.265525	1985.131293125	7993963.23543038	22205.453431751	100	0	602.0388032	yes
C01-0202.a2	C01-0202	06/14/2022 7:00	06/15/2022 7:00	Routine Surveillance	10.113	Pass	WheelingWWTP-01	SARS-CoV-2	N2	ZooWVU	23823.39445875	23823.39445875	47.6467889175	912003.644845813	1824.00728969163	100	0	3870.593262	yes
L01-0223.a3	L01-0223	08/18/2022 9:00	08/19/2022 9:00	Routine Surveillance	0.25	Pass	WestUnionWWTP-01	Human	RNase P	ZooWVU	1168	1168	207.09219858156	1105.33972	195.982219858156	100	NA	NA	Missing controls: HEX
R01-0038.a2	R01-0038	04/07/2022 9:00	04/08/2022 9:00	Routine Surveillance	0.207	Pass	HuttonsvilleWWTP-01	SARS-CoV-2	N2	ZooWVU	2167	2167	103.141361256544	1698.01757829	80.8194944450262	100	0	2212.55989	yes
C01-0200.a1	C01-0200	06/12/2022 7:00	06/13/2022 7:00	Routine Surveillance	6.35	Pass	WheelingWWTP-01	SARS-CoV-2	N1	ZooWVU	128842.964623125	128842.964623125	257.68592924625	3097043.88663405	6194.0877732681	100	0	2937.48455	yes
A02-0421.a5	A02-0421	03/26/2022 9:00	03/28/2022 9:00	Routine Surveillance			NorthHighSt-02	SARS-CoV-2	N2	ZooWVU	814	407	NA	NA	NA	100	0	8816.233062	yes
E01-0179.a1	E01-0179	09/22/2022 9:00	09/23/2022 9:00	Routine Surveillance	1.998	Pass	PrincetonWWTP-01	SARS-CoV-2	N1	ZooWVU	1048181.20515	1048181.20515	2911.61445875	7927655.64034215	22021.2656676171	100	20.41154862	791.489258	NTC above threshold
R01-0496.a5	R01-0496	07/09/2024 09:00 AM	07/10/2024 08:30 AM	Routine Surveillance	0.156	Pass	HuttonsvilleWWTP-01	Respiratory Syncitial Virus, Bovine (BRSV)	Other	ZooWVU	28563652.7252197	28563652.7252197	1359526.54570299	16867521.3193616	802832.999493649	100	0	NA	yes
E02-0106.a1	E02-0106	04/12/2022 8:00	04/13/2022 8:00	Routine Surveillance	0.191	Pass	AthensWWTP-01	SARS-CoV-2	N1	ZooWVU	2966.04964875	2966.04964875	124.050591750314	2144.49337416707	89.690228948853	100	0	1202.0139694	yes
Q01-0100.a1	Q01-0100	08/12/2022 8:00	08/13/2022 8:00	Routine Surveillance	0.5675	Pass	MadisonWWTP-01	SARS-CoV-2	N1	ZooWVU	412135.6450125	412135.6450125	9047.98342508233	885358.107452491	19437.0605368275	100	10.6848669	1155.438156	NTC above threshold
Q01-0102.a2	Q01-0102	08/14/2022 8:00	08/15/2022 8:00	Routine Surveillance	0.558	Pass	MadisonWWTP-01	SARS-CoV-2	N2	ZooWVU	234805.49904	234805.49904	5154.89569791438	495969.976939522	10888.4736979039	100	5.34228146	1304.602356	yes
T01-0089.a3	T01-0089	01/09/2023 7:00	01/10/2023 7:00	Routine Surveillance	0.62	Pass	PointPleasantWWTP-01	Human	RNase P	ZooWVU	26221.484315625	26221.484315625	475.457557853581	61540.6227447902	1115.87711232621	100	NA	NA	Missing controls: HEX
K01-0397.a5	K01-0397	04/01/2024 06:00 AM	04/02/2024 06:00 AM	Routine Surveillance	7.833	Pass	ParkersburgWWTP-01	SARS-CoV-2	N1	ZooWVU	72911.3772511481	72911.3772511481	151.740639440475	2161903.74323658	4499.27938238623	100	0	478.559494018554	yes
A02-0753.a1	A02-0753	11/02/2022 9:00	11/04/2022 9:00	Routine Surveillance		Pass	OaklandE-02	SARS-CoV-2	N1	ZooWVU	1563	781.5	90.661252900232	NA	NA	100	0	943.2774352	yes
L01-0288.a2	L01-0288	12/14/2022 9:00	12/15/2022 9:00	Routine Surveillance	0.371	Pass	WestUnionWWTP-01	SARS-CoV-2	N2	ZooWVU	40876.5631875	40876.5631875	7247.61758643617	57406.5184416255	10178.4607166003	100	0	665.3984068	yes
H01-0067.a1	H01-0067	01/08/2022 8:00	01/09/2022 8:00	Routine Surveillance	2.1	Pass	MoundsvilleWWTP-01	SARS-CoV-2	N1	ZooWVU	158711.325825	158711.325825	1322.594381875	1261653.62377155	10513.7801980962	100	0	6357.631684	yes
D01-0329.a2	D01-0329	03/29/2023 7:00	03/30/2023 7:00	Routine Surveillance	0.9	Pass	CharlesTownWWTP-01	SARS-CoV-2	N2	ZooWVU	346211.7147525	346211.7147525	2036.53949854412	1179497.95842713	6938.2232848655	100	0	781.7218016	yes
B01-0498.a3	B01-0498	06/13/2023 7:00	06/14/2023 7:00	Routine Surveillance	5.73	Pass	CharlestonWWTP-01	Human	RNase P	ZooWVU	11522.951885625	11522.951885625	23.04590377125	249937.427513894	499.874855027788	100	NA	NA	Missing controls: HEX
T01-0204.a3	T01-0204	08/14/2023 7:00	08/15/2023 7:00	Routine Surveillance	1.1	Pass	PointPleasantWWTP-01	Human	RNase P	ZooWVU	20002.8200475	20002.8200475	362.698459610154	83290.7625396077	1510.25861359216	100	NA	NA	Missing controls: HEX
D01-0541.a3	D01-0541	07/29/2024 07:00 AM	07/30/2024 07:00 AM	Routine Surveillance	1.12	Pass	CharlesTownWWTP-01	SARS-CoV-2	SC2	ZooWVU	149720.546901226	149720.546901226	880.709099418977	634764.094098815	3733.90643587538	100	0.290667042136192	85.0728511810302	yes
A01-0963.a3	A01-0963	08/09/2024 12:00 AM	08/10/2024 12:00 AM	Routine Surveillance	7.3	Pass	StarCityWWTP-01	Influenza Virus B (FluB)	NEP/NS1	ZooWVU	24256.3078925014	24256.3078925014	50.1910029227391	670286.514353281	1386.95272792849	100	38.7295079231262	173.704204559326	NTC above threshold
A01-0522.a3	A01-0522	03/24/2023 0:00	03/25/2023 0:00	Routine Surveillance	17.6	Pass	StarCityWWTP-01	Human	RNase P	ZooWVU	101068.66479	101068.66479	209.130658810627	6733519.48513576	13932.9570541627	100	NA	NA	Missing controls: HEX
R02-0287.a3	R02-0287	05/09/2023 6:00	05/10/2023 6:00	Routine Surveillance	2.604	Pass	ElkinsWWTP-01	Human	RNase P	ZooWVU	10297.60632	10297.60632	78.2730793554272	101505.643691216	771.553995828643	100	NA	NA	Missing controls: HEX
Q01-0584.a1	Q01-0584	10/27/2024 08:00 AM	10/28/2024 08:00 AM	Routine Surveillance	0.235	Pass	MadisonWWTP-01	Influenza Virus A (FluA)	M	ZooWVU	14968.8262492418	14968.8262492418	328.62406694274	13315.8389744535	292.334554872744	100	0	216.744995117188	yes
K01-0383.a2	K01-0383	03/18/2024 07:00 AM	03/19/2024 07:00 AM	Routine Surveillance	5.424	Pass	ParkersburgWWTP-01	SARS-CoV-2	N1	ZooWVU	108706.445842981	108706.445842981	226.23609956916	2231967.68586759	4645.09403926658	100	4.00877664486567	10.983293056488	yes
R01-0175.a3	R01-0175	11/14/2022 9:00	11/15/2022 9:00	Routine Surveillance	0.165	Pass	HuttonsvilleWWTP-01	Human	RNase P	ZooWVU	18064.443241875	18064.443241875	859.802153349595	11282.9184752173	537.02610543633	100	NA	NA	Missing controls: HEX
J01-0412.a2	J01-0412	07/21/2024 07:30 AM	07/22/2024 07:30 AM	Routine Surveillance	0.046	Pass	AlpineLakeWWTP-01	Respiratory Syncitial Virus, Bovine (BRSV)	Other	ZooWVU	5742095.40367127	5742095.40367127	820299.34338161	999864.526652517	142837.789521788	100	0	542.505073547364	yes
G01-0508.a2	G01-0508	09/30/2023 8:00	10/01/2023 8:00	Routine Surveillance	0.74	Pass	KeyserWWTP-01	SARS-CoV-2	N2	ZooWVU	402394.026525	402394.026525	4926.46947263712	1127187.51524152	13800.0430367473	100	0	41631.06932	yes
L01-0200.a2	L01-0200	08/05/2022 9:00	08/06/2022 9:00	Routine Surveillance	0.226	Pass	WestUnionWWTP-01	SARS-CoV-2	N2	ZooWVU	3936663.3365625	3936663.3365625	697989.953291223	3367825.95595369	597132.261693917	100	0	1329.1978456	yes
C01-0464.a3	C01-0464	07/12/2023 8:00	07/13/2023 8:00	Routine Surveillance	6.929	Pass	WheelingWWTP-01	Human	RNase P	ZooWVU	29473.860354375	29473.860354375	58.94772070875	773073.004221975	1546.14600844395	100	NA	NA	Missing controls: HEX
J01-0124.a1	J01-0124	08/31/2022 7:30	09/01/2022 7:30	Routine Surveillance	0.063	Pass	AlpineLakeWWTP-01	SARS-CoV-2	N1	ZooWVU	290141.0096925	290141.0096925	41448.7156703571	69193.0688085054	9884.72411550078	100	4.90899206	938.600464	yes
L01-0202.a1	L01-0202	09/07/2022 9:00	09/08/2022 9:00	Routine Surveillance	0.334	Pass	WestUnionWWTP-01	SARS-CoV-2	N1	ZooWVU	891001.2349125	891001.2349125	157978.942360372	1126516.86487314	199737.032778926	100	0	1139.24057	yes
A02-0769.a2	A02-0769	11/07/2022 9:00	11/09/2022 9:00	Routine Surveillance		Pass	MtValley-01	SARS-CoV-2	N2	ZooWVU	172943.45853375	86471.729266875	NA	NA	NA	100	0	1246.6836548	yes
J01-0410.a1	J01-0410	07/07/2024 07:30 AM	07/08/2024 07:30 AM	Routine Surveillance	0.051	Pass	AlpineLakeWWTP-01	Influenza Virus B (FluB)	NEP/NS1	ZooWVU	1350662.79172897	1350662.79172897	192951.827389853	260753.434360377	37250.4906229111	100	1319.35131072998	NA	NTC above threshold
R02-0193.a3	R02-0193	12/27/2022 6:00	12/28/2022 6:00	Routine Surveillance	2.3611	Pass	ElkinsWWTP-01	Human	RNase P	ZooWVU	8485.2361725	8485.2361725	64.4970824908787	75838.7630566397	576.457609126176	100	NA	NA	Missing controls: HEX
L01-0565.a1	L01-0565	09/22/2024 08:00 AM	09/23/2024 08:00 AM	Routine Surveillance	0.217	Pass	WestUnionWWTP-01	Respiratory Syncitial Virus, Bovine (BRSV)	Other	ZooWVU	3498530.35926819	3498530.35926819	620306.801288686	2873811.6821792	509541.078400567	100	0	1246.33583068848	yes
B01-0195.a2	B01-0195	05/29/2022 7:00	05/30/2022 7:00	Routine Surveillance	8.38	Pass	CharlestonWWTP-01	SARS-CoV-2	N2	ZooWVU	149030.267023125	149030.267023125	298.06053404625	4727498.75671102	9454.99751342205	100	0	107.37894774	yes
K01-0168.a1	K01-0168	10/18/2022 6:28	10/19/2022 6:28	Routine Surveillance	4.361	Pass	ParkersburgWWTP-01	SARS-CoV-2	N1	ZooWVU	963852.80025	963852.80025	2005.93714932362	15911448.7827	33114.3575082205	100	0	0	yes
P01-0114.a3	P01-0114	06/16/2024 08:00 AM	06/17/2024 08:00 AM	Routine Surveillance	0.176	Pass	StMarysWWTP-01	SARS-CoV-2	N2	ZooWVU	2501	2501	86.4799446749654	1666.24663216	57.6157203374827	100	0.563419200479984	NA	yes
L01-0335.a3	L01-0335	02/09/2023 9:00	02/10/2023 9:00	Routine Surveillance	0.356	Pass	WestUnionWWTP-01	Human	RNase P	ZooWVU	1446	1446	256.382978723404	1948.63821816	345.503230170213	100	NA	NA	Missing controls: HEX
N03-0014.a2	N03-0014	03/31/2022 7:30	04/01/2022 7:30	Routine Surveillance	0.57501	Pass	SalemWWTP-01	SARS-CoV-2	N2	ZooWVU	6302.52113625	6302.52113625	340.12526369401	13718.3738335293	740.333180438711	100	0	0	yes
L01-0310.a2	L01-0310	01/15/2023 9:00	01/16/2023 9:00	Routine Surveillance	0.366	Pass	WestUnionWWTP-01	SARS-CoV-2	N2	ZooWVU	73581.8499075	73581.8499075	13046.4272885638	101944.714187756	18075.3039339993	100	4.661251	NA	yes
N03-0554.a2	N03-0554	10/07/2024 07:30 AM	10/08/2024 07:30 AM	Routine Surveillance	0.222550	Pass	SalemWWTP-01	SARS-CoV-2	SC2	ZooWVU	84412.8826260565	84412.8826260565	4555.47126961989	71113.041698285	3837.72486229277	100	0	165.083713531494	yes
J01-0138.a1	J01-0138	09/21/2022 7:30	09/22/2022 7:30	Routine Surveillance	0.096	Pass	AlpineLakeWWTP-01	SARS-CoV-2	N1	ZooWVU	65771.57959125	65771.57959125	9395.93994160714	23901.3499296493	3414.47856137847	100	20.41154862	791.489258	NTC above threshold
L01-0312.a1	L01-0312	01/08/2023 9:00	01/09/2023 9:00	Routine Surveillance	0.338	Pass	WestUnionWWTP-01	SARS-CoV-2	N1	ZooWVU	67575.777755625	67575.777755625	11981.5208786569	86461.0844073851	15329.9795048555	100	0	479.4888688	yes
M03-0348.a4	M03-0348	08/28/2023 11:00	08/29/2023 11:00	Routine Surveillance	0.181	Pass	ManningtonWWTP-01	SARS-CoV-2	N2	ZooWVU	2377	2377	217.873510540788	1628.62344217	149.278042362053	100	0	NA	yes
A01-0883.a7	A01-0883	05/13/2024 12:00 AM	05/14/2024 12:00 AM	Routine Surveillance	9.2	Pass	StarCityWWTP-01	Influenza Virus A (FluA)	M	ZooWVU	1194	1194	2.47061744744248	41581.971768	86.0411599238537	100	1.28447557489077	NA	yes
H01-0286.a2	H01-0286	07/19/2022 8:00	07/20/2022 8:00	Routine Surveillance	1.7	Pass	MoundsvilleWWTP-01	SARS-CoV-2	N2	ZooWVU	404755.23050625	404755.23050625	3372.96025421875	2604679.64508813	21705.6637090677	100	0	400	yes
H01-0491.a3	H01-0491	02/04/2023 8:00	02/05/2023 8:00	Routine Surveillance	1.9	Pass	MoundsvilleWWTP-01	Human	RNase P	ZooWVU	48629.98968375	48629.98968375	405.24991403125	349760.453572652	2914.67044643876	100	NA	NA	Missing controls: HEX
K01-0207.a1	K01-0207	02/06/2023 6:30	02/07/2023 6:30	Routine Surveillance	5.467	Pass	ParkersburgWWTP-01	SARS-CoV-2	N1	ZooWVU	409525.37311875	409525.37311875	852.290058519771	8475060.62700826	17638.0033860734	100	0	580.9763336	yes
E02-0023.a3	E02-0023	12/16/2021 8:00	12/17/2021 8:00	Routine Surveillance	0.109	Pass	AthensWWTP-01	Human	RNase P	ZooWVU	6164.40144375	6164.40144375	257.816873431619	2543.49176874124	106.377740223389	100	NA	NA	Missing controls: HEX
C01-0704.a2	C01-0704	08/01/2024 07:00 AM	08/02/2024 07:00 AM	Routine Surveillance	7.80	Pass	WheelingWWTP-01	SARS-CoV-2	SC2	ZooWVU	274	274	0.548	8090.178252	16.180356504	100	0	NA	yes
A02-0068.a1	A02-0068	08/30/2021 10:00	09/01/2021 10:00	Routine Surveillance		Pass	NorthHighSt-02	SARS-CoV-2	N1	ZooWVU	1476	738	NA	NA	NA	100	0	26076.76086	yes
A01-0476.a3	A01-0476	01/29/2023 0:00	01/30/2023 0:00	Routine Surveillance	11.2	Pass	StarCityWWTP-01	Human	RNase P	ZooWVU	196724.2509075	196724.2509075	407.060608565428	8340437.80223091	17257.9825406201	100	NA	NA	Missing controls: HEX
E01-0237.a3	E01-0237	02/15/2023 10:00	02/16/2023 10:00	Routine Surveillance	4.492	Pass	PrincetonWWTP-01	Human	RNase P	ZooWVU	9307.333456875	9307.333456875	25.853704046875	158262.472549323	439.617979303676	100	NA	NA	Missing controls: HEX
A03-0064.a3	A03-0064	11/03/2021 6:00	11/03/2021 14:00	Routine Surveillance		Pass	NorthES-01	Human	RNase P	ZooWVU	12062.72631625	36188.17894875	5259.90973092297	NA	NA	100	NA	NA	Missing controls: HEX
A02-0409.a3	A02-0409	05/04/2022 9:00	05/06/2022 9:00	Routine Surveillance		Pass	OaklandE-02	Human	RNase P	ZooWVU	981	490.5	56.9025522041763	NA	NA	100	NA	NA	Missing controls: HEX
O01-0447.a3	O01-0447	09/14/2023 7:00	09/15/2023 7:00	Routine Surveillance	0.99	Pass	GraftonWWTP-01	SARS-CoV-2	N2	ZooWVU	10458.02291625	10458.02291625	172.261948875803	39192.0254821279	645.561282855014	100	5.26453376	125.43695448	yes
B01-0305.a1	B01-0305	03/27/2023 7:00	03/28/2023 7:00	Routine Surveillance	10.8	Pass	CharlestonWWTP-01	SARS-CoV-2	N1	ZooWVU	493310.79495	493310.79495	986.6215899	20167743.0561661	40335.4861123323	100	0	981.3448332	yes
D01-0043.a3	D01-0043	04/24/2022 7:20	04/25/2022 7:20	Routine Surveillance	1.22	Pass	CharlesTownWWTP-01	Human	RNase P	ZooWVU	5075.2921125	5075.2921125	29.8546594852941	23438.7150490059	137.874794405917	100	NA	NA	Missing controls: HEX
J01-0057.a3	J01-0057	05/25/2022 7:30	05/26/2022 7:30	Routine Surveillance	0.093	Pass	AlpineLakeWWTP-01	Human	RNase P	ZooWVU	2379	2379	339.857142857143	837.51060627	119.644372324286	100	NA	NA	Missing controls: HEX
H01-0589.a1	H01-0589	05/18/2023 8:00	05/19/2023 8:00	Routine Surveillance	1.6	Pass	MoundsvilleWWTP-01	SARS-CoV-2	N1	ZooWVU	102851.97705	102851.97705	857.09980875	622939.043911745	5191.15869926454	100	0	929.2308808	yes
H01-0665.a3	H01-0665	08/02/2023 8:00	08/03/2023 7:00	Routine Surveillance	1.4	Pass	MoundsvilleWWTP-01	Human	RNase P	ZooWVU	9459.103509375	9459.103509375	78.825862578125	50129.2190215925	417.743491846604	100	NA	NA	Missing controls: HEX
G01-0451.a3	G01-0451	07/16/2023 8:00	07/17/2023 8:00	Routine Surveillance	1.568	Pass	KeyserWWTP-01	Human	RNase P	ZooWVU	994	994	12.1694417238002	5899.90974272	72.2319997884427	100	NA	NA	Missing controls: HEX
A02-0711.a1	A02-0711	10/15/2022 9:00	10/17/2022 9:00	Routine Surveillance		Pass	HonorsSummit-01	SARS-CoV-2	N1	ZooWVU	356903.0946	178451.5473	20417.797173913	NA	NA	100	4.653185	9.33845758	yes
A01-0545.a1	A01-0545	04/24/2023 0:00	04/25/2023 0:00	Routine Surveillance	7.1	Pass	StarCityWWTP-01	SARS-CoV-2	N1	ZooWVU	543411.8826	543411.8826	1124.42452118854	14604961.0990413	30220.4955699415	100	0	745.4829408	yes
K01-0317.a1	K01-0317	08/23/2023 6:30	08/24/2023 6:30	Routine Surveillance	4.256	Pass	ParkersburgWWTP-01	SARS-CoV-2	N1	ZooWVU	311741.03735625	311741.03735625	648.784677120187	5022367.87677088	10452.3785156522	100	0	NA	yes
O01-0078.a1	O01-0078	05/30/2022 6:30	05/31/2022 6:30	Routine Surveillance	1.76	Pass	GraftonWWTP-01	SARS-CoV-2	N1	ZooWVU	21490.457311875	21490.457311875	353.985460581041	143176.337942783	2358.36498011502	100	0	82.01497198	yes
R02-0160.a3	R02-0160	11/22/2022 6:00	11/23/2022 6:00	Routine Surveillance	1.927	Pass	ElkinsWWTP-01	Human	RNase P	ZooWVU	18440.99275875	18440.99275875	140.171729695576	134517.54635468	1022.48058950046	100	NA	NA	Missing controls: HEX
A01-0427.a2	A01-0427	12/03/2022 0:00	12/04/2022 0:00	Routine Surveillance	11.2	Pass	StarCityWWTP-01	SARS-CoV-2	N2	ZooWVU	1177589.00625	1177589.00625	2436.65992023258	49925760.6416667	103306.076480853	100	0	953.3127592	yes
B01-0232.a3	B01-0232	08/08/2022 7:00	08/09/2022 7:00	Routine Surveillance	8.89	Pass	CharlestonWWTP-01	Human	RNase P	ZooWVU	35368.578481875	35368.578481875	70.73715696375	1190233.83326585	2380.4676665317	100	NA	NA	Missing controls: HEX
N03-0048.a2	N03-0048	02/25/2022 7:30	02/26/2022 7:30	Routine Surveillance	0.9354	Pass	SalemWWTP-01	SARS-CoV-2	N2	ZooWVU	77860.3622475	77860.3622475	4201.85441162979	275693.616612256	14878.2307939696	100	0	6367.37938	yes
B01-0215.a1	B01-0215	09/08/2022 7:00	09/09/2022 7:00	Routine Surveillance	7.66	Pass	CharlestonWWTP-01	SARS-CoV-2	N1	ZooWVU	1107411.5859375	1107411.5859375	2214.823171875	32110772.7890713	64221.5455781426	100	14.86654878	1020.6427764	NTC above threshold
N03-0426.a1	N03-0426	08/30/2023 7:30	08/31/2023 7:30	Routine Surveillance	0.54942	Pass	SalemWWTP-01	SARS-CoV-2	N1	ZooWVU	9719.142283125	9719.142283125	524.508488026174	20213.6773702141	1090.86224340066	100	0	125.04372596	yes
A04-0216.a3	A04-0216	11/21/2022 8:00	11/22/2022 8:00	Routine Surveillance	0.53	Pass	CheatLakeWWTP-01	Human	RNase P	ZooWVU	67193.210499375	67193.210499375	3359.66052496875	134807.541006913	6740.37705034564	100	NA	NA	Missing controls: HEX
M03-0086.a3	M03-0086	06/03/2022 11:00	06/04/2022 11:00	Routine Surveillance	0.17	Pass	ManningtonWWTP-01	Human	RNase P	ZooWVU	3870.1476675	3870.1476675	354.733975022915	2490.5162659453	228.278301186554	100	NA	NA	Missing controls: HEX
A01-0001.a1	A01-0001	08/09/2021 0:00	08/09/2021 23:55	Routine Surveillance	7.6	Pass	StarCityWWTP-01	SARS-CoV-2	N1	ZooWVU	8987.494975	8987.494975	18.5968692579871	258562.285485192	535.015488919864	100	0	44727.23388	yes
M04-0132.a2	M04-0132	10/21/2022 0:00	10/22/2022 0:00	Routine Surveillance	0.058	Pass	FarmingtonWWTP-01	SARS-CoV-2	N2	ZooWVU	497	497	81.4754098360656	109.11822866	17.8882342065574	100	5.31873346	813.709488	yes
Q01-0392.a1	Q01-0392	06/17/2023 8:00	06/18/2023 8:00	Routine Surveillance	0.2728	Pass	MadisonWWTP-01	SARS-CoV-2	N1	ZooWVU	1942	1942	42.6344676180022	2005.425424816	44.0269028499671	100	0	27.07626104	yes
M04-0351.a4	M04-0351	09/22/2024 08:30 AM	09/23/2024 08:30 AM	Routine Surveillance	0.068	Pass	FarmingtonWWTP-01	Influenza Virus A (FluA)	M	ZooWVU	2444	2444	400.655737704918	629.10485872	103.131944052459	100	0	420.671348571778	yes
O01-0259.a1	O01-0259	02/14/2023 6:00	02/15/2023 6:00	Routine Surveillance	1.06	Pass	GraftonWWTP-01	SARS-CoV-2	N1	ZooWVU	3361134.9820875	3361134.9820875	55363.778324617	13486670.4108965	222149.076114256	100	0	665.8993532	yes
A01-0295.a2	A01-0295	07/02/2022 0:00	07/03/2022 0:00	Routine Surveillance	6.12	Pass	StarCityWWTP-01	SARS-CoV-2	N2	ZooWVU	431667.39825	431667.39825	893.203522285218	10000313.0863783	20692.5862571974	100	0	6336.045074	yes
A1085.a2	A1085	07/05/2021 0:00	07/05/2021 23:55	Routine Surveillance	6.52	Pass	StarCityWWTP-01	SARS-CoV-2	N2	ZooWVU	2398	2398	4.96192683330574	59184.7339336	122.464687000497	100	NA	NA	Missing controls: FAM/HEX
A01-0797.a2	A01-0797	01/29/2024 12:00 AM	01/30/2024 12:00 AM	Routine Surveillance	15.2	Pass	StarCityWWTP-01	Human	RNase P	ZooWVU	48218.3273881674	48218.3273881674	99.7730661069512	2774397.30791233	5740.76582501309	100	0	NA	yes
A02-0879.a2	A02-0879	11/12/2022 9:00	11/14/2022 9:00	Routine Surveillance		Pass	Evansdale-01	SARS-CoV-2	N2	ZooWVU	17004.4692825	8502.23464125	NA	NA	NA	100	0	970.5236052	yes
Q01-0390.a2	Q01-0390	06/15/2023 8:00	06/16/2023 8:00	Routine Surveillance	0.785	Pass	MadisonWWTP-01	SARS-CoV-2	N1	ZooWVU	18804.58307625	18804.58307625	412.833876536773	55878.699605794	1226.75520539614	100	0	9.79786098	yes
A01-0806.a2	A01-0806	02/18/2024 12:00 AM	02/19/2024 12:00 AM	Routine Surveillance	9.1	Pass	StarCityWWTP-01	Human	RNase P	ZooWVU	2153	2153	4.45497434199636	74164.888343	153.461530257822	100	0	NA	yes
M04-0130.a1	M04-0130	11/11/2022 0:00	11/12/2022 0:00	Routine Surveillance	0.307	Pass	FarmingtonWWTP-01	SARS-CoV-2	N1	ZooWVU	1445	1445	236.885245901639	1679.26465715	275.289288057377	100	0	676.886978	yes
O01-0110.a1	O01-0110	07/29/2022 6:10	07/30/2022 6:10	Routine Surveillance	2.89	Pass	GraftonWWTP-01	SARS-CoV-2	N1	ZooWVU	9283.554375	9283.554375	152.916395569099	101560.552147673	1672.88012102903	100	4.84955042	411.5738676	yes
