archive_batch_id	archive_batch_comment	archive_batch_record_version	archive_date	archive_eluant	archive_input_ml	archive_machine	archive_method	archive_method_lot_id	archive_output_ml	archive_run_by
A01-0291.RB3188		1.0		Zymo DNA/RNA Shield						
A02-0750.RB6464		1.0		Zymo DNA/RNA Shield						
E01-0153.RB2711		1.0		Zymo DNA/RNA Shield						
H01-0368.RB2935		1.0		Zymo DNA/RNA Shield						
A01-0253.RB6343		1.0		Zymo DNA/RNA Shield						
E02-0006.RB2386		1.0		Zymo DNA/RNA Shield						
A02-0262.RB7439		1.0		Zymo DNA/RNA Shield						
A04-0082.RB7218		1.0		Zymo DNA/RNA Shield						
F01-0016.RB103		1.0		Zymo DNA/RNA Shield						
B01-0044.RB5368		1.0		Zymo DNA/RNA Shield						
A02-0851.RB489		1.0		Zymo DNA/RNA Shield						
E01-0175.RB7174		1.0		Zymo DNA/RNA Shield						
M03-0022.RB6492		1.0		Zymo DNA/RNA Shield						
A03-0335.RB5018		1.0		Zymo DNA/RNA Shield						
A02-0109.RB1171		1.0		Zymo DNA/RNA Shield						
G01-0304.RB3919		1.0		Zymo DNA/RNA Shield						
J01-0121.RB3700		1.0		Zymo DNA/RNA Shield						
D01-0190.RB7399		1.0		Zymo DNA/RNA Shield						
K01-0165.RB6305		1.0		Zymo DNA/RNA Shield						
N03-0157.RB2603		1.0		Zymo DNA/RNA Shield						
H01-0382.RB575		1.0		Zymo DNA/RNA Shield						
H01-0280.RB4453		1.0		Zymo DNA/RNA Shield						
A02-0356.RB6182		1.0		Zymo DNA/RNA Shield						
Q01-0287.RB1218		1.0		Zymo DNA/RNA Shield						
A01-0320.RB2478		1.0		Zymo DNA/RNA Shield						
A1057.RB2986		1.0		Zymo DNA/RNA Shield						
A01-0504.RB3871		1.0		Zymo DNA/RNA Shield						
N02-0168.RB207		1.0		Zymo DNA/RNA Shield						
O01-0015.RB6272		1.0		Zymo DNA/RNA Shield						
R02-0200.RB3839		1.0		Zymo DNA/RNA Shield						
C01-0373.RB4410		1.0		Zymo DNA/RNA Shield						
A02-0652.RB4266		1.0		Zymo DNA/RNA Shield						
R01-0048.RB4198		1.0		Zymo DNA/RNA Shield						
P01-0040.RB934		1.0		Zymo DNA/RNA Shield						
C01-0138.RB1430		1.0		Zymo DNA/RNA Shield						
J01-0118.RB4586		1.0		Zymo DNA/RNA Shield						
A02-1081.RB7284		1.0		Zymo DNA/RNA Shield						
A02-0585.RB2965		1.0		Zymo DNA/RNA Shield						
A02-0288.RB3907		1.0		Zymo DNA/RNA Shield						
K01-0224.RB2345		1.0		Zymo DNA/RNA Shield						
M03-0098.RB3924		1.0		Zymo DNA/RNA Shield						
L01-0151.RB3153		1.0		Zymo DNA/RNA Shield						
A02-0828.RB106		1.0		Zymo DNA/RNA Shield						
M03-0027.RB1917		1.0		Zymo DNA/RNA Shield						
A03-0353.RB1802		1.0		Zymo DNA/RNA Shield						
A02-0136.RB7343		1.0		Zymo DNA/RNA Shield						
J01-0191.RB1460		1.0		Zymo DNA/RNA Shield						
A02-0327.RB7012		1.0		Zymo DNA/RNA Shield						
B01-0281.RB188		1.0		Zymo DNA/RNA Shield						
R01-0194.RB898		1.0		Zymo DNA/RNA Shield						
A02-0411.RB172		1.0		Zymo DNA/RNA Shield						
B01-0317.RB4254		1.0		Zymo DNA/RNA Shield						
R01-0216.RB6558		1.0		Zymo DNA/RNA Shield						
A01-0367.RB6076		1.0		Zymo DNA/RNA Shield						
N03-0131.RB3402		1.0		Zymo DNA/RNA Shield						
B01-0265.RB5153		1.0		Zymo DNA/RNA Shield						
R01-0118.RB395		1.0		Zymo DNA/RNA Shield						
A02-0563.RB6216		1.0		Zymo DNA/RNA Shield						
A03-0115.RB3276		1.0		Zymo DNA/RNA Shield						
Q01-0186.RB3157		1.0		Zymo DNA/RNA Shield						
H01-0507.RB3248		1.0		Zymo DNA/RNA Shield						
L01-0378.RB4519		1.0		Zymo DNA/RNA Shield						
B01-0075.RB70		1.0		Zymo DNA/RNA Shield						
K01-0021.RB5301		1.0		Zymo DNA/RNA Shield						
A01-0065.RB6048		1.0		Zymo DNA/RNA Shield						
K01-0036.RB5338		1.0		Zymo DNA/RNA Shield						
O01-0165.RB3028		1.0		Zymo DNA/RNA Shield						
N02-0211.RB450		1.0		Zymo DNA/RNA Shield						
T01-0095.RB2117		1.0		Zymo DNA/RNA Shield						
J01-0008.RB4748		1.0		Zymo DNA/RNA Shield						
J01-0064.RB3359		1.0		Zymo DNA/RNA Shield						
A03-0330.RB6774		1.0		Zymo DNA/RNA Shield						
A01-0092.RB6677		1.0		Zymo DNA/RNA Shield						
O01-0244.RB5323		1.0		Zymo DNA/RNA Shield						
R01-0263.RB752		1.0		Zymo DNA/RNA Shield						
Q01-0219.RB2058		1.0		Zymo DNA/RNA Shield						
E02-0004.RB2321		1.0		Zymo DNA/RNA Shield						
A03-0116.RB958		1.0		Zymo DNA/RNA Shield						
G01-0271.RB4676		1.0		Zymo DNA/RNA Shield						
H01-0422.RB4200		1.0		Zymo DNA/RNA Shield						
A02-0508.RB4648		1.0		Zymo DNA/RNA Shield						
B01-0072.RB1777		1.0		Zymo DNA/RNA Shield						
A02-0397.RB5651		1.0		Zymo DNA/RNA Shield						
A02-0931.RB7076		1.0		Zymo DNA/RNA Shield						
H01-0385.RB1406		1.0		Zymo DNA/RNA Shield						
D01-0208.RB4236		1.0		Zymo DNA/RNA Shield						
C01-0048.RB255		1.0		Zymo DNA/RNA Shield						
N03-0238.RB81		1.0		Zymo DNA/RNA Shield						
G01-0077.RB5395		1.0		Zymo DNA/RNA Shield						
O01-0020.RB4507		1.0		Zymo DNA/RNA Shield						
N02-0089.RB2303		1.0		Zymo DNA/RNA Shield						
B01-0213.RB787		1.0		Zymo DNA/RNA Shield						
R02-0151.RB2109		1.0		Zymo DNA/RNA Shield						
H01-0308.RB6431		1.0		Zymo DNA/RNA Shield						
A0249.RB2099		1.0		Zymo DNA/RNA Shield						
D01-0186.RB4524		1.0		Zymo DNA/RNA Shield						
A01-0274.RB565		1.0		Zymo DNA/RNA Shield						
B01-0047.RB3033		1.0		Zymo DNA/RNA Shield						
A04-0335.RB6408		1.0		Zymo DNA/RNA Shield						
N03-0180.RB2087		1.0		Zymo DNA/RNA Shield						
A02-0118.RB512		1.0		Zymo DNA/RNA Shield						
T01-0020.RB2548		1.0		Zymo DNA/RNA Shield						
D01-0055.RB6456		1.0		Zymo DNA/RNA Shield						
R02-0270.RB1690		1.0		Zymo DNA/RNA Shield						
A02-0858.RB7281		1.0		Zymo DNA/RNA Shield						
A02-0461.RB3759		1.0		Zymo DNA/RNA Shield						
G01-0062.RB6560		1.0		Zymo DNA/RNA Shield						
B01-0073.RB5999		1.0		Zymo DNA/RNA Shield						
H01-0437.RB5285		1.0		Zymo DNA/RNA Shield						
H01-0092.RB6848		1.0		Zymo DNA/RNA Shield						
L01-0288.RB6812		1.0		Zymo DNA/RNA Shield						
A02-0718.RB2881		1.0		Zymo DNA/RNA Shield						
A02-0991.RB792		1.0		Zymo DNA/RNA Shield						
E02-0084.RB3874		1.0		Zymo DNA/RNA Shield						
E01-0227.RB2607		1.0		Zymo DNA/RNA Shield						
B01-0162.RB48		1.0		Zymo DNA/RNA Shield						
A02-0600.RB6022		1.0		Zymo DNA/RNA Shield						
A03-0034.RB3435		1.0		Zymo DNA/RNA Shield						
A02-1068.RB3222		1.0		Zymo DNA/RNA Shield						
G01-0154.RB6347		1.0		Zymo DNA/RNA Shield						
G01-0095.RB6179		1.0		Zymo DNA/RNA Shield						
K01-0010.RB1076		1.0		Zymo DNA/RNA Shield						
A01-0298.RB4090		1.0		Zymo DNA/RNA Shield						
A02-1108.RB689		1.0		Zymo DNA/RNA Shield						
A1061.RB4067		1.0		Zymo DNA/RNA Shield						
A02-1099.RB5666		1.0		Zymo DNA/RNA Shield						
D01-0061.RB3903		1.0		Zymo DNA/RNA Shield						
A04-0325.RB3498		1.0		Zymo DNA/RNA Shield						
B01-0103.RB2060		1.0		Zymo DNA/RNA Shield						
B01-0096.RB5212		1.0		Zymo DNA/RNA Shield						
N03-0002.RB1865		1.0		Zymo DNA/RNA Shield						
A02-0454.RB2619		1.0		Zymo DNA/RNA Shield						
R02-0153.RB2729		1.0		Zymo DNA/RNA Shield						
B01-0104.RB7690		1.0		Zymo DNA/RNA Shield						
L01-0350.RB4622		1.0		Zymo DNA/RNA Shield						
O01-0059.RB6989		1.0		Zymo DNA/RNA Shield						
C01-0207.RB1913		1.0		Zymo DNA/RNA Shield						
A01-0239.RB3945		1.0		Zymo DNA/RNA Shield						
A02-0196.RB91		1.0		Zymo DNA/RNA Shield						
A03-0039.RB6140		1.0		Zymo DNA/RNA Shield						
A02-0338.RB6506		1.0		Zymo DNA/RNA Shield						
O01-0137.RB919		1.0		Zymo DNA/RNA Shield						
K01-0201.RB1174		1.0		Zymo DNA/RNA Shield						
A04-0083.RB877		1.0		Zymo DNA/RNA Shield						
A02-1083.RB7171		1.0		Zymo DNA/RNA Shield						
N03-0098.RB5120		1.0		Zymo DNA/RNA Shield						
M03-0059.RB6461		1.0		Zymo DNA/RNA Shield						
N02-0067.RB2714		1.0		Zymo DNA/RNA Shield						
R01-0028.RB5854		1.0		Zymo DNA/RNA Shield						
E02-0107.RB2624		1.0		Zymo DNA/RNA Shield						
H01-0172.RB7347		1.0		Zymo DNA/RNA Shield						
A02-1000.RB5175		1.0		Zymo DNA/RNA Shield						
A02-0607.RB1355		1.0		Zymo DNA/RNA Shield						
D01-0312.RB5350		1.0		Zymo DNA/RNA Shield						
A03-0254.RB3659		1.0		Zymo DNA/RNA Shield						
A1082.RB3280		1.0		Zymo DNA/RNA Shield						
E02-0224.RB6530		1.0		Zymo DNA/RNA Shield						
A02-0403.RB6394		1.0		Zymo DNA/RNA Shield						
C01-0107.RB6289		1.0		Zymo DNA/RNA Shield						
A02-0872.RB3921		1.0		Zymo DNA/RNA Shield						
M04-0003.RB4457		1.0		Zymo DNA/RNA Shield						
A01-0278.RB2522		1.0		Zymo DNA/RNA Shield						
G01-0044.RB4901		1.0		Zymo DNA/RNA Shield						
M03-0074.RB720		1.0		Zymo DNA/RNA Shield						
A03-0272.RB2319		1.0		Zymo DNA/RNA Shield						
H01-0416.RB5866		1.0		Zymo DNA/RNA Shield						
R01-0203.RB5276		1.0		Zymo DNA/RNA Shield						
A1003.RB6923		1.0		Zymo DNA/RNA Shield						
A04-0250.RB1898		1.0		Zymo DNA/RNA Shield						
B01-0293.RB2324		1.0		Zymo DNA/RNA Shield						
G01-0039.RB7332		1.0		Zymo DNA/RNA Shield						
J01-0157.RB7469		1.0		Zymo DNA/RNA Shield						
A03-0128.RB2645		1.0		Zymo DNA/RNA Shield						
N03-0111.RB6434		1.0		Zymo DNA/RNA Shield						
A02-0217.RB583		1.0		Zymo DNA/RNA Shield						
A02-0198.RB2113		1.0		Zymo DNA/RNA Shield						
N02-0112.RB3465		1.0		Zymo DNA/RNA Shield						
M04-0195.RB445		1.0		Zymo DNA/RNA Shield						
A02-0377.RB2902		1.0		Zymo DNA/RNA Shield						
N03-0061.RB3120		1.0		Zymo DNA/RNA Shield						
R01-0149.RB5654		1.0		Zymo DNA/RNA Shield						
K01-0097.RB4378		1.0		Zymo DNA/RNA Shield						
C01-0367.RB295		1.0		Zymo DNA/RNA Shield						
Q01-0154.RB4722		1.0		Zymo DNA/RNA Shield						
R02-0210.RB5402		1.0		Zymo DNA/RNA Shield						
S01-0017.RB355		1.0		Zymo DNA/RNA Shield						
L01-0056.RB240		1.0		Zymo DNA/RNA Shield						
A01-0338.RB4055		1.0		Zymo DNA/RNA Shield						
A01-0391.RB4503		1.0		Zymo DNA/RNA Shield						
A02-0071.RB5304		1.0		Zymo DNA/RNA Shield						
H01-0136.RB4488		1.0		Zymo DNA/RNA Shield						
N02-0004.RB1835		1.0		Zymo DNA/RNA Shield						
L01-0032.RB530		1.0		Zymo DNA/RNA Shield						
N02-0054.RB161		1.0		Zymo DNA/RNA Shield						
A02-0549.RB6916		1.0		Zymo DNA/RNA Shield						
O01-0256.RB422		1.0		Zymo DNA/RNA Shield						
A03-0322.RB1773		1.0		Zymo DNA/RNA Shield						
H01-0305.RB6771		1.0		Zymo DNA/RNA Shield						
S01-0022.RB4545		1.0		Zymo DNA/RNA Shield						
K01-0084.RB586		1.0		Zymo DNA/RNA Shield						
G02-0001.RB6673		1.0		Zymo DNA/RNA Shield						
A02-0065.RB4521		1.0		Zymo DNA/RNA Shield						
T01-0102.RB1458		1.0		Zymo DNA/RNA Shield						
H01-0011.RB2786		1.0		Zymo DNA/RNA Shield						
C01-0241.RB5327		1.0		Zymo DNA/RNA Shield						
D01-0179.RB4877		1.0		Zymo DNA/RNA Shield						
J01-0165.RB6362		1.0		Zymo DNA/RNA Shield						
G01-0297.RB1655		1.0		Zymo DNA/RNA Shield						
H01-0446.RB4251		1.0		Zymo DNA/RNA Shield						
H01-0275.RB2686		1.0		Zymo DNA/RNA Shield						
A01-0061.RB858		1.0		Zymo DNA/RNA Shield						
R02-0172.RB6332		1.0		Zymo DNA/RNA Shield						
Q01-0041.RB2307		1.0		Zymo DNA/RNA Shield						
E02-0091.RB3395		1.0		Zymo DNA/RNA Shield						
A01-0468.RB5769		1.0		Zymo DNA/RNA Shield						
D01-0222.RB2296		1.0		Zymo DNA/RNA Shield						
R02-0236.RB1012		1.0		Zymo DNA/RNA Shield						
E01-0144.RB2826		1.0		Zymo DNA/RNA Shield						
G01-0006.RB1182		1.0		Zymo DNA/RNA Shield						
B01-0130.RB4917		1.0		Zymo DNA/RNA Shield						
I01-0002.RB7233		1.0		Zymo DNA/RNA Shield						
B01-0143.RB5836		1.0		Zymo DNA/RNA Shield						
A04-0203.RB4102		1.0		Zymo DNA/RNA Shield						
A01-0332.RB4073		1.0		Zymo DNA/RNA Shield						
J01-0097.RB4420		1.0		Zymo DNA/RNA Shield						
B01-0181.RB4475		1.0		Zymo DNA/RNA Shield						
K01-0154.RB1228		1.0		Zymo DNA/RNA Shield						
A04-0305.RB5700		1.0		Zymo DNA/RNA Shield						
A03-0092.RB5991		1.0		Zymo DNA/RNA Shield						
N03-0265.RB7022		1.0		Zymo DNA/RNA Shield						
A02-0396.RB3366		1.0		Zymo DNA/RNA Shield						
N03-0045.RB3882		1.0		Zymo DNA/RNA Shield						
H01-0230.RB1587		1.0		Zymo DNA/RNA Shield						
A02-0419.RB867		1.0		Zymo DNA/RNA Shield						
M03-0029.RB1377		1.0		Zymo DNA/RNA Shield						
H01-0322.RB640		1.0		Zymo DNA/RNA Shield						
O01-0277.RB4855		1.0		Zymo DNA/RNA Shield						
R02-0023.RB3037		1.0		Zymo DNA/RNA Shield						
E02-0024.RB3929		1.0		Zymo DNA/RNA Shield						
N02-0249.RB2889		1.0		Zymo DNA/RNA Shield						
B01-0010.RB6171		1.0		Zymo DNA/RNA Shield						
K01-0015.RB3067		1.0		Zymo DNA/RNA Shield						
F01-0043.RB7434		1.0		Zymo DNA/RNA Shield						
E02-0211.RB3834		1.0		Zymo DNA/RNA Shield						
H01-0070.RB2150		1.0		Zymo DNA/RNA Shield						
B01-0023.RB1927		1.0		Zymo DNA/RNA Shield						
H01-0479.RB7289		1.0		Zymo DNA/RNA Shield						
A02-0406.RB3336		1.0		Zymo DNA/RNA Shield						
B01-0063.RB1673		1.0		Zymo DNA/RNA Shield						
A02-0832.RB5248		1.0		Zymo DNA/RNA Shield						
R02-0225.RB7464		1.0		Zymo DNA/RNA Shield						
A04-0189.RB6193		1.0		Zymo DNA/RNA Shield						
O01-0227.RB1233		1.0		Zymo DNA/RNA Shield						
A04-0150.RB5157		1.0		Zymo DNA/RNA Shield						
B01-0275.RB2703		1.0		Zymo DNA/RNA Shield						
H01-0041.RB695		1.0		Zymo DNA/RNA Shield						
C01-0221.RB7506		1.0		Zymo DNA/RNA Shield						
N02-0059.RB5596		1.0		Zymo DNA/RNA Shield						
M04-0114.RB1263		1.0		Zymo DNA/RNA Shield						
L01-0246.RB7179		1.0		Zymo DNA/RNA Shield						
A04-0218.RB5552		1.0		Zymo DNA/RNA Shield						
J01-0096.RB1904		1.0		Zymo DNA/RNA Shield						
B01-0246.RB6981		1.0		Zymo DNA/RNA Shield						
C01-0364.RB6469		1.0		Zymo DNA/RNA Shield						
R01-0259.RB4385		1.0		Zymo DNA/RNA Shield						
A02-0040.RB6740		1.0		Zymo DNA/RNA Shield						
H01-0435.RB455		1.0		Zymo DNA/RNA Shield						
A02-0572.RB6281		1.0		Zymo DNA/RNA Shield						
E02-0136.RB7228		1.0		Zymo DNA/RNA Shield						
A03-0122.RB2611		1.0		Zymo DNA/RNA Shield						
B01-0147.RB5042		1.0		Zymo DNA/RNA Shield						
L01-0314.RB2721		1.0		Zymo DNA/RNA Shield						
A01-0047.RB2745		1.0		Zymo DNA/RNA Shield						
R02-0204.RB2168		1.0		Zymo DNA/RNA Shield						
A0245.RB5109		1.0		Zymo DNA/RNA Shield						
A02-0646.RB3651		1.0		Zymo DNA/RNA Shield						
G01-0135.RB7362		1.0		Zymo DNA/RNA Shield						
H01-0118.RB3600		1.0		Zymo DNA/RNA Shield						
K01-0099.RB7673		1.0		Zymo DNA/RNA Shield						
E01-0093.RB1492		1.0		Zymo DNA/RNA Shield						
A01-0523.RB7394		1.0		Zymo DNA/RNA Shield						
N03-0040.RB5947		1.0		Zymo DNA/RNA Shield						
A02-0092.RB3914		1.0		Zymo DNA/RNA Shield						
C01-0331.RB4909		1.0		Zymo DNA/RNA Shield						
N02-0013.RB2252		1.0		Zymo DNA/RNA Shield						
R01-0071.RB5188		1.0		Zymo DNA/RNA Shield						
E01-0084.RB6583		1.0		Zymo DNA/RNA Shield						
M04-0050.RB1048		1.0		Zymo DNA/RNA Shield						
E01-0155.RB4346		1.0		Zymo DNA/RNA Shield						
M03-0176.RB6226		1.0		Zymo DNA/RNA Shield						
J01-0042.RB709		1.0		Zymo DNA/RNA Shield						
M04-0055.RB3042		1.0		Zymo DNA/RNA Shield						
L01-0041.RB511		1.0		Zymo DNA/RNA Shield						
E01-0151.RB2104		1.0		Zymo DNA/RNA Shield						
K01-0126.RB6690		1.0		Zymo DNA/RNA Shield						
P01-0048.RB3354		1.0		Zymo DNA/RNA Shield						
O01-0083.RB751		1.0		Zymo DNA/RNA Shield						
E02-0166.RB1558		1.0		Zymo DNA/RNA Shield						
A02-0556.RB6876		1.0		Zymo DNA/RNA Shield						
J01-0027.RB5932		1.0		Zymo DNA/RNA Shield						
K01-0058.RB4923		1.0		Zymo DNA/RNA Shield						
B01-0321.RB7583		1.0		Zymo DNA/RNA Shield						
C01-0298.RB2311		1.0		Zymo DNA/RNA Shield						
A02-0637.RB2127		1.0		Zymo DNA/RNA Shield						
G01-0259.RB7560		1.0		Zymo DNA/RNA Shield						
A04-0100.RB4529		1.0		Zymo DNA/RNA Shield						
M03-0097.RB607		1.0		Zymo DNA/RNA Shield						
M03-0139.RB2030		1.0		Zymo DNA/RNA Shield						
T01-0118.RB7140		1.0		Zymo DNA/RNA Shield						
C01-0234.RB7530		1.0		Zymo DNA/RNA Shield						
E02-0175.RB5313		1.0		Zymo DNA/RNA Shield						
G01-0174.RB5067		1.0		Zymo DNA/RNA Shield						
L01-0284.RB4968		1.0		Zymo DNA/RNA Shield						
A02-0492.RB5736		1.0		Zymo DNA/RNA Shield						
H01-0436.RB3018		1.0		Zymo DNA/RNA Shield						
N03-0222.RB5037		1.0		Zymo DNA/RNA Shield						
B01-0037.RB4259		1.0		Zymo DNA/RNA Shield						
A04-0033.RB5600		1.0		Zymo DNA/RNA Shield						
M04-0162.RB834		1.0		Zymo DNA/RNA Shield						
C01-0275.RB4995		1.0		Zymo DNA/RNA Shield						
B01-0247.RB1790		1.0		Zymo DNA/RNA Shield						
H01-0220.RB4514		1.0		Zymo DNA/RNA Shield						
C01-0273.RB3300		1.0		Zymo DNA/RNA Shield						
G01-0269.RB3596		1.0		Zymo DNA/RNA Shield						
H01-0125.RB2006		1.0		Zymo DNA/RNA Shield						
G01-0032.RB171		1.0		Zymo DNA/RNA Shield						
N02-0152.RB3986		1.0		Zymo DNA/RNA Shield						
A04-0321.RB4938		1.0		Zymo DNA/RNA Shield						
A01-0186.RB289		1.0		Zymo DNA/RNA Shield						
G01-0172.RB6779		1.0		Zymo DNA/RNA Shield						
O01-0245.RB5761		1.0		Zymo DNA/RNA Shield						
R01-0105.RB7456		1.0		Zymo DNA/RNA Shield						
O01-0035.RB3552		1.0		Zymo DNA/RNA Shield						
L01-0359.RB508		1.0		Zymo DNA/RNA Shield						
Q01-0227.RB1280		1.0		Zymo DNA/RNA Shield						
A01-0419.RB1950		1.0		Zymo DNA/RNA Shield						
T01-0071.RB2298		1.0		Zymo DNA/RNA Shield						
N02-0006.RB1896		1.0		Zymo DNA/RNA Shield						
E02-0233.RB5868		1.0		Zymo DNA/RNA Shield						
M03-0178.RB4445		1.0		Zymo DNA/RNA Shield						
C01-0348.RB5278		1.0		Zymo DNA/RNA Shield						
I01-0048.RB3121		1.0		Zymo DNA/RNA Shield						
A03-0242.RB4204		1.0		Zymo DNA/RNA Shield						
S01-0058.RB3309		1.0		Zymo DNA/RNA Shield						
O01-0147.RB7355		1.0		Zymo DNA/RNA Shield						
B01-0041.RB570		1.0		Zymo DNA/RNA Shield						
Q01-0148.RB3145		1.0		Zymo DNA/RNA Shield						
M03-0034.RB1592		1.0		Zymo DNA/RNA Shield						
O01-0157.RB2353		1.0		Zymo DNA/RNA Shield						
B01-0233.RB5695		1.0		Zymo DNA/RNA Shield						
Q01-0011.RB222		1.0		Zymo DNA/RNA Shield						
A03-0230.RB923		1.0		Zymo DNA/RNA Shield						
O01-0196.RB1852		1.0		Zymo DNA/RNA Shield						
K01-0114.RB6699		1.0		Zymo DNA/RNA Shield						
A0207.RB4118		1.0		Zymo DNA/RNA Shield						
O01-0073.RB4376		1.0		Zymo DNA/RNA Shield						
L01-0047.RB3103		1.0		Zymo DNA/RNA Shield						
A02-0115.RB1216		1.0		Zymo DNA/RNA Shield						
A02-0996.RB5717		1.0		Zymo DNA/RNA Shield						
A02-0689.RB4227		1.0		Zymo DNA/RNA Shield						
E01-0141.RB7569		1.0		Zymo DNA/RNA Shield						
O01-0071.RB4250		1.0		Zymo DNA/RNA Shield						
N02-0003.RB4062		1.0		Zymo DNA/RNA Shield						
A03-0321.RB6355		1.0		Zymo DNA/RNA Shield						
A01-0351.RB1632		1.0		Zymo DNA/RNA Shield						
A02-0420.RB4486		1.0		Zymo DNA/RNA Shield						
G01-0280.RB4032		1.0		Zymo DNA/RNA Shield						
H01-0181.RB4520		1.0		Zymo DNA/RNA Shield						
L01-0089.RB1959		1.0		Zymo DNA/RNA Shield						
K01-0103.RB5072		1.0		Zymo DNA/RNA Shield						
N03-0108.RB7539		1.0		Zymo DNA/RNA Shield						
D01-0178.RB2688		1.0		Zymo DNA/RNA Shield						
Q01-0052.RB926		1.0		Zymo DNA/RNA Shield						
A02-0710.RB1456		1.0		Zymo DNA/RNA Shield						
A02-0063.RB2788		1.0		Zymo DNA/RNA Shield						
A04-0310.RB1662		1.0		Zymo DNA/RNA Shield						
C01-0029.RB5617		1.0		Zymo DNA/RNA Shield						
G01-0002.RB3317		1.0		Zymo DNA/RNA Shield						
T01-0044.RB1289		1.0		Zymo DNA/RNA Shield						
H01-0501.RB864		1.0		Zymo DNA/RNA Shield						
H01-0120.RB131		1.0		Zymo DNA/RNA Shield						
H01-0233.RB5709		1.0		Zymo DNA/RNA Shield						
M03-0129.RB6918		1.0		Zymo DNA/RNA Shield						
R01-0143.RB5609		1.0		Zymo DNA/RNA Shield						
Q01-0053.RB7149		1.0		Zymo DNA/RNA Shield						
D01-0052.RB6770		1.0		Zymo DNA/RNA Shield						
A02-0379.RB390		1.0		Zymo DNA/RNA Shield						
H01-0316.RB2828		1.0		Zymo DNA/RNA Shield						
K01-0035.RB5809		1.0		Zymo DNA/RNA Shield						
L01-0064.RB4047		1.0		Zymo DNA/RNA Shield						
Q01-0028.RB6846		1.0		Zymo DNA/RNA Shield						
A04-0094.RB7263		1.0		Zymo DNA/RNA Shield						
J01-0026.RB621		1.0		Zymo DNA/RNA Shield						
E02-0216.RB6561		1.0		Zymo DNA/RNA Shield						
N03-0109.RB38		1.0		Zymo DNA/RNA Shield						
K01-0205.RB7280		1.0		Zymo DNA/RNA Shield						
A01-0154.RB7605		1.0		Zymo DNA/RNA Shield						
R01-0140.RB1647		1.0		Zymo DNA/RNA Shield						
A02-1050.RB4557		1.0		Zymo DNA/RNA Shield						
A02-0316.RB1691		1.0		Zymo DNA/RNA Shield						
C01-0230.RB6125		1.0		Zymo DNA/RNA Shield						
P01-0060.RB1434		1.0		Zymo DNA/RNA Shield						
N02-0098.RB6749		1.0		Zymo DNA/RNA Shield						
K01-0143.RB1464		1.0		Zymo DNA/RNA Shield						
A1099.RB5898		1.0		Zymo DNA/RNA Shield						
E02-0219.RB3072		1.0		Zymo DNA/RNA Shield						
I01-0046.RB1078		1.0		Zymo DNA/RNA Shield						
A1037.RB2434		1.0		Zymo DNA/RNA Shield						
L01-0275.RB2880		1.0		Zymo DNA/RNA Shield						
J01-0160.RB4414		1.0		Zymo DNA/RNA Shield						
H01-0445.RB7643		1.0		Zymo DNA/RNA Shield						
A03-0342.RB3496		1.0		Zymo DNA/RNA Shield						
A01-0398.RB3609		1.0		Zymo DNA/RNA Shield						
R02-0111.RB5351		1.0		Zymo DNA/RNA Shield						
O01-0094.RB7377		1.0		Zymo DNA/RNA Shield						
R02-0090.RB5668		1.0		Zymo DNA/RNA Shield						
M03-0055.RB604		1.0		Zymo DNA/RNA Shield						
E02-0075.RB3727		1.0		Zymo DNA/RNA Shield						
A01-0041.RB1362		1.0		Zymo DNA/RNA Shield						
H01-0378.RB4312		1.0		Zymo DNA/RNA Shield						
H01-0354.RB5145		1.0		Zymo DNA/RNA Shield						
A02-0362.RB250		1.0		Zymo DNA/RNA Shield						
N02-0254.RB2833		1.0		Zymo DNA/RNA Shield						
O01-0180.RB2863		1.0		Zymo DNA/RNA Shield						
A01-0436.RB2657		1.0		Zymo DNA/RNA Shield						
K01-0202.RB5973		1.0		Zymo DNA/RNA Shield						
C01-0366.RB6508		1.0		Zymo DNA/RNA Shield						
B01-0289.RB848		1.0		Zymo DNA/RNA Shield						
A02-1123.RB1115		1.0		Zymo DNA/RNA Shield						
H01-0349.RB5103		1.0		Zymo DNA/RNA Shield						
D01-0024.RB2757		1.0		Zymo DNA/RNA Shield						
Q01-0042.RB4900		1.0		Zymo DNA/RNA Shield						
G01-0225.RB5817		1.0		Zymo DNA/RNA Shield						
A03-0294.RB6483		1.0		Zymo DNA/RNA Shield						
B01-0064.RB3920		1.0		Zymo DNA/RNA Shield						
M04-0091.RB560		1.0		Zymo DNA/RNA Shield						
A02-0066.RB6885		1.0		Zymo DNA/RNA Shield						
T01-0109.RB6531		1.0		Zymo DNA/RNA Shield						
A01-0195.RB1394		1.0		Zymo DNA/RNA Shield						
A02-0606.RB7691		1.0		Zymo DNA/RNA Shield						
A04-0133.RB3452		1.0		Zymo DNA/RNA Shield						
G01-0042.RB7125		1.0		Zymo DNA/RNA Shield						
N03-0156.RB3975		1.0		Zymo DNA/RNA Shield						
R02-0096.RB4091		1.0		Zymo DNA/RNA Shield						
N03-0049.RB2265		1.0		Zymo DNA/RNA Shield						
L01-0023.RB2061		1.0		Zymo DNA/RNA Shield						
A01-0352.RB6460		1.0		Zymo DNA/RNA Shield						
A02-1115.RB7170		1.0		Zymo DNA/RNA Shield						
Q01-0150.RB5121		1.0		Zymo DNA/RNA Shield						
G01-0308.RB5895		1.0		Zymo DNA/RNA Shield						
O01-0136.RB6141		1.0		Zymo DNA/RNA Shield						
