Sample ID	type	category	Location	Sample Composite Start	Assay Target 1 Result (CN/L)	Assay Target 2 Result (CN/L)	Sample Flow (MGD)	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	Status: WaTCH	status	responsible_lab	responsible_lab_abbrev
P01-0033	not institution specific	wwtp	StMarysWWTP-01	03/10/2022 11:35 AM	22551.3942539692	22551.3942539692	0.358	24-hr time-weighted composite	Saint Marys	26170		-81.20511	39.39125	2892	Pleasants	0.525	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
A02-0320	not institution specific	upstream	Evansdale-01	01/29/2022 09:00 AM	40534.93112	27018.933		48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
A1098	not institution specific	wwtp	StarCityWWTP-01	07/22/2021 12:00 AM	51418.75	60776.25	6.513	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
O01-0036	not institution specific	wwtp	GraftonWWTP-01	02/11/2022 06:05 AM	36612.15462	36612.15462	1.96	24-hr flow-weighted composite	Grafton	26354		-80.01837	39.33877	6071	Taylor	2.3	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
C01-0047	not institution specific	wwtp	WheelingWWTP-01	11/28/2021 07:00 AM	120859.1773	61935.53187	5.567	24-hr flow-weighted composite	Wheeling	26003		-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
H01-0082	not institution specific	wwtp	MoundsvilleWWTP-01	12/03/2021 08:00 AM	34493.25353	51750.53135	1.2	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
E02-0069	not institution specific	wwtp	AthensWWTP-01	03/01/2022 08:00 AM	70726.31903	90036.04352	0.139	24-hr time-weighted composite	Athens	24740		-81.01598	37.42163	2391	Mercer	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
H01-0033	not institution specific	wwtp	MoundsvilleWWTP-01	11/08/2021 08:00 AM	30175	35062.5		24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
G01-0063	not institution specific	wwtp	KeyserWWTP-01	10/27/2021 09:00 AM	91382.07674	28082.003		24-hr time-weighted composite	Keyser	26726		-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
A02-0429	not institution specific	upstream	Evansdale-01	03/30/2022 09:00 AM	0	0		48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
N02-0005	not institution specific	wwtp	ClarksburgWWTP-01	03/31/2022 07:00 AM	37701.7385512591	34558.6334913969	7.9	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
C01-0070	not institution specific	wwtp	WheelingWWTP-01	12/29/2021 07:00 AM	65358.27801	62243.66494	15.315	24-hr flow-weighted composite	Wheeling	26003		-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
A02-0216	higher ed dorm	upstream	OaklandE-02	11/10/2021 10:14 AM	31638.8984	78417.24336		48-hr time-weighted composite	WVU Oakland Hall	26505	Isolates WVU Oakland Hall.	-79.9622118	39.6511596	862	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
F01-0023	not institution specific	wwtp	WestonWWTP-01	11/08/2021 10:00 AM	17425	10200		24-hr time-weighted composite	Weston	26452		-80.45991	39.06224	10364	Lewis	2.5	Complete	paused	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
A01-0217	not institution specific	wwtp	StarCityWWTP-01	04/03/2022 12:00 AM	71761.6157233714	77747.3030984401	8.6	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
C01-0088	not institution specific	wwtp	WheelingWWTP-01	02/28/2022 07:00 AM	23910.86854	42517.64059	18.918	24-hr flow-weighted composite	Wheeling	26003		-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
L01-0039	not institution specific	wwtp	WestUnionWWTP-01	02/22/2022 09:00 AM	303365.6073	306441.1283	0.34141	24-hr time-weighted composite	West Union	26456		-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
A02-0157	higher ed dorm	upstream	HonorsSummit-01 (MUB)	10/04/2021 10:00 AM	3568.993323	0		48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
A03-0024	k12	upstream	NorthES-01	09/22/2021 06:00 AM	0	0		8-hr time-weighted composite	North Elementary	26505		-79.95674	39.66064	688	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
D01-0060	not institution specific	wwtp	CharlesTownWWTP-01	03/09/2022 07:40 AM	39872.8162050248	21744.1056668758	1.25	24-hr flow-weighted composite	Charles Town	25414		-77.85589	39.27924	17000	Jefferson	2.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
L01-0026	not institution specific	wwtp	WestUnionWWTP-01	02/09/2022 09:00 AM	119516.9748	175878.4264	0.36	24-hr time-weighted composite	West Union	26456		-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
A01-0013	not institution specific	wwtp	StarCityWWTP-01	08/23/2021 12:00 AM	24409.90284	22531.33684	9.509	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
R01-0037	not institution specific	wwtp	HuttonsvilleWWTP-01	03/29/2022 09:00 AM	20220.0178429484	23109.3874946237	0.188	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
A03-0035	k12	upstream	CheatLakeES-01	09/30/2021 12:00 PM	33580.41182	27980.88789		8-hr time-weighted composite	Cheat Lake Elementary	26508		-79.86761	39.65267	830	Monongalia	-1	Complete	inactive	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
E01-0066	not institution specific	wwtp	PrincetonWWTP-01	02/17/2022 10:15 AM	361946.1554	361946.1554	2.907	24-hr time-weighted composite	Princeton	24740		-81.07993	37.38036	36000	Mercer	4.9	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
H01-0143	not institution specific	wwtp	MoundsvilleWWTP-01	02/28/2022 08:00 AM	11557.87993	11557.87993	2.5	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
K01-0060	not institution specific	wwtp	ParkersburgWWTP-01	03/17/2022 06:25 AM	32310.2401569486	45780.1920175552	6.64	24-hr flow-weighted composite	Parkersburg	26101		-81.55739	39.28171	48050	Wood	15.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
A03-0174	k12	upstream	MountainviewES-01	02/09/2022 06:00 AM	20908.83896	4180.93313		8-hr time-weighted composite	Mountainview Elementary	26501		-79.94331	39.61036	726	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
E02-0054	not institution specific	wwtp	AthensWWTP-01	03/25/2022 08:00 AM	5035.35331226887	7553.25690843163	0.113	24-hr time-weighted composite	Athens	24740		-81.01598	37.42163	2391	Mercer	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
H01-0014	not institution specific	wwtp	MoundsvilleWWTP-01	10/11/2021 08:00 AM	17578.40015	5272.222478		24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
A1054	not institution specific	wwtp	StarCityWWTP-01	05/23/2021 12:00 AM	0	3776.25	6.439	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
A1019	not institution specific	wwtp	StarCityWWTP-01	03/31/2021 12:00 PM	16560	11040	9.229	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
A1063	not institution specific	wwtp	StarCityWWTP-01	06/03/2021 12:00 AM	4037.5	4037.5	8.332	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
M04-0045	not institution specific	wwtp	FarmingtonWWTP-01	03/30/2022 01:30 PM	0	0	0.086	24-hr time-weighted composite	Farmington	26571		-80.24933	39.51181	610	Marion	0.125	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
A0044	not institution specific	wwtp	StarCityWWTP-01	12/20/2020 12:00 PM	55059.6	79172.4	11.313	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
A02-0371	not institution specific	upstream	Evansdale-01	02/23/2022 09:00 AM	4739.273284	2369.569754		48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
A03-0064	k12	upstream	NorthES-01	11/03/2021 06:00 AM	1722.890409	3445.899244		8-hr time-weighted composite	North Elementary	26505		-79.95674	39.66064	688	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
I01-0046	not institution specific	wwtp	WarmSpringsWWTP-01	11/29/2021 07:00 AM	70703.08037	65648.90139	0.374	24-hr flow-weighted composite	Warm Springs	25411		-78.22662	39.62802	3255	Morgan	1.8	Complete	paused	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
A03-0188	k12	upstream	MorgantownHS-01	02/23/2022 06:00 AM	13314.19827	13314.19827		8-hr time-weighted composite	Morgantown High	26501		-79.95736	39.62542	1851	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
A03-0201	k12	upstream	SuncrestES-01	11/15/2021 06:00 AM	0	0		8-hr time-weighted composite	Suncrest Elementary	26505		-79.97825	39.67137	515	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
B01-0058	not institution specific	wwtp	CharlestonWWTP-01	11/11/2021 07:00 AM	50953.98903	45287.30243		24-hr flow-weighted composite	Charleston	25312		-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
C01-0034	not institution specific	wwtp	WheelingWWTP-01	11/07/2021 07:00 AM	49286.16226	69983.49965		24-hr flow-weighted composite	Wheeling	26003		-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
G01-0035	not institution specific	wwtp	KeyserWWTP-01	12/06/2021 09:00 AM	162644.0272	54144.57612	0.649	24-hr time-weighted composite	Keyser	26726		-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
M03-0021	not institution specific	wwtp	ManningtonWWTP-01	03/15/2022 11:00 AM	31687.3234882951	26404.4399186969	0.358	24-hr time-weighted composite	Mannington	26582		-80.32371	39.51814	1091	Marion	0.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
A02-0424	not institution specific	upstream	Evansdale-01	03/26/2022 09:00 AM	0	0		48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
A03-0128	k12	upstream	MorgantownHS-01	12/06/2021 06:00 AM	0	0		8-hr time-weighted composite	Morgantown High	26501		-79.95736	39.62542	1851	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
C01-0081	not institution specific	wwtp	WheelingWWTP-01	02/17/2022 07:00 AM	10378.69424	18164.40303	15.058	24-hr flow-weighted composite	Wheeling	26003		-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
A02-0169	higher ed dorm	upstream	CollegePark-02	10/11/2021 10:28 AM	59566.16104	48863.5084		48-hr time-weighted composite	College Park	26505	Isolates all of College Park Apartments.	-79.9458019	39.6362083	567	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
A02-0123	higher ed dorm	upstream	CollegePark-02	09/20/2021 10:22 AM	3051.757794	4577.776492		48-hr time-weighted composite	College Park	26505	Isolates all of College Park Apartments.	-79.9458019	39.6362083	567	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
A1048	not institution specific	wwtp	StarCityWWTP-01	05/13/2021 12:00 PM	6510	6510	9.878	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
A01-0045	not institution specific	wwtp	StarCityWWTP-01	09/28/2021 12:00 AM	1074383.087	1102549.243	9.301	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
A04-0010	not institution specific	wwtp	CheatLakeWWTP-01	02/07/2022 09:00 AM	198422.7285	193450.7087	0.926	24-hr time-weighted composite	Cheat Lake	26508		-79.857	39.67712	2000	Monongalia	0.75	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
G01-0037	not institution specific	wwtp	KeyserWWTP-01	01/11/2022 09:00 AM	84137.96827	17699.22534	1.153	24-hr time-weighted composite	Keyser	26726		-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
A02-0204	not institution specific	upstream	Evansdale-01	11/01/2021 09:23 AM	0	0		48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
H01-0118	not institution specific	wwtp	MoundsvilleWWTP-01	02/03/2022 08:00 AM	36628.69178	39071.74073		24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
G01-0070	not institution specific	wwtp	KeyserWWTP-01	11/07/2021 09:00 AM	37612.5	26987.5		24-hr time-weighted composite	Keyser	26726		-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
A1030	not institution specific	wwtp	StarCityWWTP-01	04/15/2021 12:00 PM	7632	0	10.003	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
M03-0032	not institution specific	wwtp	ManningtonWWTP-01	04/04/2022 11:30 AM	5234.06359367072	2616.95004533976	0.169	24-hr time-weighted composite	Mannington	26582		-80.32371	39.51814	1091	Marion	0.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
H01-0045	not institution specific	wwtp	MoundsvilleWWTP-01	11/15/2021 08:00 AM	65865.50675	54234.6599	1.5	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
H01-0084	not institution specific	wwtp	MoundsvilleWWTP-01	12/07/2021 08:00 AM	14705.02267	7351.866346	1.6	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
A1017	not institution specific	wwtp	StarCityWWTP-01	03/29/2021 12:00 PM	5520	11070	10.313	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
H01-0066	not institution specific	wwtp	MoundsvilleWWTP-01	01/07/2022 08:00 AM	144693.5561	138105.7276	2	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
