concentration_id	sample_id	concentration_batch_id	concentration_location_in_batch	concentration_comment
N02-0018.c1	N02-0018	CP103	A03	
N02-0025.c1	N02-0025	CP103	A04	
N02-0013.c1	N02-0013	CP103	A05	
N02-0024.c1	N02-0024	CP103	A06	
D01-0074.c1	D01-0074	CP103	B01	
D01-0062.c1	D01-0062	CP103	B02	
M04-0006.c1	M04-0006	CP103	B03	
M04-0011.c1	M04-0011	CP103	B04	
M04-0016.c1	M04-0016	CP103	B05	
M04-0017.c1	M04-0017	CP103	B06	
M04-0021.c1	M04-0021	CP103	C01	
P01-0032.c1	P01-0032	CP103	C02	
P01-0036.c1	P01-0036	CP103	C03	
P01-0028.c1	P01-0028	CP103	C04	
P01-0050.c1	P01-0050	CP103	C05	
P01-0033.c1	P01-0033	CP103	C06	
L01-0061.c1	L01-0061	CP103	D01	
L01-0070.c1	L01-0070	CP103	D02	
L01-0066.c1	L01-0066	CP103	D03	
L01-0068.c1	L01-0068	CP103	D04	
L01-0065.c1	L01-0065	CP103	D05	
L01-0069.c1	L01-0069	CP103	D06	
O01-0030.c1	O01-0030	CP104	A01	
O01-0013.c1	O01-0013	CP104	A02	
O01-0019.c1	O01-0019	CP104	A03	
O01-0025.c1	O01-0025	CP104	A04	
A03-0256.c1	A03-0256	CP104	A05	
R01-0034.c1	R01-0034	CP104	A06	
R01-0028.c1	R01-0028	CP104	B01	
R01-0046.c1	R01-0046	CP104	B02	
R01-0039.c1	R01-0039	CP104	B03	
A02-0406.c1	A02-0406	CP104	B04	
A02-0416.c1	A02-0416	CP104	B05	
A02-0417.c1	A02-0417	CP104	B06	
A02-0411.c1	A02-0411	CP104	C01	
E01-0080.c1	E01-0080	CP104	C02	
E01-0082.c1	E01-0082	CP104	C03	
E01-0083.c1	E01-0083	CP104	C04	
E01-0084.c1	E01-0084	CP104	C05	
G01-0129.c1	G01-0129	CP104	C06	
G01-0139.c1	G01-0139	CP104	D01	
G01-0130.c1	G01-0130	CP104	D02	
G01-0144.c1	G01-0144	CP104	D03	
A03-0229.c1	A03-0229	CP104	D04	
A03-0259.c1	A03-0259	CP104	D05	
A03-0278.c1	A03-0278	CP104	D06	
A03-0260.c1	A03-0260	CP105	A01	
B01-0113.c1	B01-0113	CP105	A02	
B01-0109.c1	B01-0109	CP105	A03	
B01-0108.c1	B01-0108	CP105	A04	
H01-0160.c1	H01-0160	CP105	A05	
H01-0161.c1	H01-0161	CP105	A06	
H01-0162.c1	H01-0162	CP105	B01	
H01-0163.c1	H01-0163	CP105	B02	
H01-0164.c1	H01-0164	CP105	B03	
H01-0165.c1	H01-0165	CP105	B04	
H01-0166.c1	H01-0166	CP105	B05	
D01-0024.c1	D01-0024	CP105	B06	
D01-0075.c1	D01-0075	CP105	C01	
E02-0060.c1	E02-0060	CP105	C02	
E02-0059.c1	E02-0059	CP105	C03	
E02-0058.c1	E02-0058	CP105	C04	
E02-0057.c1	E02-0057	CP105	C05	
E02-0056.c1	E02-0056	CP105	C06	
A01-0209.c1	A01-0209	CP105	D01	
A03-0264.c1	A03-0264	CP105	D02	
A01-0208.c1	A01-0208	CP105	D03	
A04-0040.c1	A04-0040	CP105	D04	
A03-0231.c1	A03-0231	CP105	D05	
A04-0041.c1	A04-0041	CP105	D06	
A02-0415.c1	A02-0415	CP106	A01	
A03-0282.c1	A03-0282	CP106	A02	
A01-0207.c1	A01-0207	CP106	A03	
A02-0420.c1	A02-0420	CP106	A04	
A02-0418.c1	A02-0418	CP106	A05	
A02-0394.c1	A02-0394	CP106	A06	
A02-0424.c1	A02-0424	CP106	B01	
A02-0422.c1	A02-0422	CP106	B02	
A02-0419.c1	A02-0419	CP106	B03	
A02-0421.c1	A02-0421	CP106	B04	
C01-0134.c1	C01-0134	CP106	B05	
C01-0131.c1	C01-0131	CP106	B06	
C01-0133.c1	C01-0133	CP106	C01	
C01-0132.c1	C01-0132	CP106	C02	
C01-0135.c1	C01-0135	CP106	C03	
A04-0042.c1	A04-0042	CP106	C04	
A01-0210.c1	A01-0210	CP107	A01	
A01-0211.c1	A01-0211	CP107	A02	
A01-0212.c1	A01-0212	CP107	A03	
A04-0043.c1	A04-0043	CP107	A04	
A04-0044.c1	A04-0044	CP107	A05	
A03-0243.c1	A03-0243	CP107	B01	
A03-0268.c1	A03-0268	CP107	B02	
A03-0286.c1	A03-0286	CP107	B03	
M03-0050.c1	M03-0050	CP107	B04	
M03-0022.c1	M03-0022	CP107	B05	
M03-0040.c1	M03-0040	CP107	B06	
M03-0049.c1	M03-0049	CP107	C01	
S01-0044.c1	S01-0044	CP107	C02	
S01-0045.c1	S01-0045	CP107	C03	
S01-0043.c1	S01-0043	CP107	C04	
S01-0042.c1	S01-0042	CP107	C05	
S01-0050.c1	S01-0050	CP107	C06	
A02-0427.c1	A02-0427	CP107	D01	
A02-0423.c1	A02-0423	CP107	D02	
A02-0425.c1	A02-0425	CP107	D03	
A02-0426.c1	A02-0426	CP107	D04	
O01-0005.c1	O01-0005	CP107	D05	
O01-0024.c1	O01-0024	CP107	D06	
J01-0012.c1	J01-0012	CP108	A01	
J01-0013.c1	J01-0013	CP108	A02	
J01-0014.c1	J01-0014	CP108	A03	
J01-0015.c1	J01-0015	CP108	A04	
J01-0016.c1	J01-0016	CP108	A05	
K01-0051.c1	K01-0051	CP108	A06	
K01-0052.c1	K01-0052	CP108	B01	
K01-0053.c1	K01-0053	CP108	B02	
K01-0059.c1	K01-0059	CP108	B03	
M04-0001.c1	M04-0001	CP108	B04	
M04-0029.c1	M04-0029	CP108	B05	
M04-0030.c1	M04-0030	CP108	B06	
M04-0034.c1	M04-0034	CP108	C01	
M04-0035.c1	M04-0035	CP108	C02	
R01-0036.c1	R01-0036	CP108	C03	
R01-0041.c1	R01-0041	CP108	C04	
R01-0042.c1	R01-0042	CP108	C05	
R01-0047.c1	R01-0047	CP108	C06	
R01-0048.c1	R01-0048	CP108	D01	
D01-0068.c1	D01-0068	CP108	D02	
D01-0069.c1	D01-0069	CP108	D03	
O01-0006.c1	O01-0006	CP108	D04	
O01-0012.c1	O01-0012	CP108	D05	
O01-0018.c1	O01-0018	CP108	D06	
L01-0055.c1	L01-0055	CP109	A01	
L01-0056.c1	L01-0056	CP109	A02	
L01-0054.c1	L01-0054	CP109	A03	
L01-0060.c1	L01-0060	CP109	A04	
L01-0064.c1	L01-0064	CP109	A05	
L01-0063.c1	L01-0063	CP109	A06	
L01-0062.c1	L01-0062	CP109	B01	
N03-0005.c1	N03-0005	CP109	B02	
N03-0015.c1	N03-0015	CP109	B03	
N03-0025.c1	N03-0025	CP109	B04	
N03-0009.c1	N03-0009	CP109	B05	
N03-0010.c1	N03-0010	CP109	B06	
N03-0020.c1	N03-0020	CP109	C01	
B01-0105.c1	B01-0105	CP109	C02	
B01-0168.c1	B01-0168	CP109	C03	
B01-0107.c1	B01-0107	CP109	C04	
N02-0008.c1	N02-0008	CP109	C05	
N02-0014.c1	N02-0014	CP109	C06	
N02-0015.c1	N02-0015	CP109	D01	
N02-0019.c1	N02-0019	CP109	D02	
N02-0020.c1	N02-0020	CP109	D03	
M03-0026.c1	M03-0026	CP109	D04	
A03-0271.c1	A03-0271	CP109	D05	
A03-0272.c1	A03-0272	CP109	D06	
A03-0290.c1	A03-0290	CP110	A01	
A03-0257.c1	A03-0257	CP110	A02	
G01-0134.c1	G01-0134	CP110	A03	
G01-0140.c1	G01-0140	CP110	A04	
G01-0145.c1	G01-0145	CP110	A05	
G01-0121.c1	G01-0121	CP110	A06	
G01-0135.c1	G01-0135	CP110	B01	
E01-0085.c1	E01-0085	CP110	B02	
E01-0086.c1	E01-0086	CP110	B03	
E01-0087.c1	E01-0087	CP110	B04	
P01-0038.c1	P01-0038	CP110	B05	
P01-0039.c1	P01-0039	CP110	B06	
P01-0035.c1	P01-0035	CP110	C01	
P01-0047.c1	P01-0047	CP110	C02	
P01-0034.c1	P01-0034	CP110	C03	
H01-0167.c1	H01-0167	CP111	A01	
H01-0168.c1	H01-0168	CP111	A02	
H01-0171.c1	H01-0171	CP111	A03	
H01-0173.c1	H01-0173	CP111	A04	
H01-0170.c1	H01-0170	CP111	A05	
H01-0172.c1	H01-0172	CP111	A06	
H01-0169.c1	H01-0169	CP111	B01	
B01-0104.c1	B01-0104	CP111	B02	
B01-0111.c1	B01-0111	CP111	B03	
E02-0052.c1	E02-0052	CP111	B04	
E02-0053.c1	E02-0053	CP111	B05	
E02-0055.c1	E02-0055	CP111	B06	
E02-0054.c1	E02-0054	CP111	C01	
D01-0025.c1	D01-0025	CP111	C02	
D01-0070.c1	D01-0070	CP111	C03	
A04-0046.c1	A04-0046	CP111	C04	
A04-0045.c1	A04-0045	CP111	C05	
A03-0296.c1	A03-0296	CP111	C06	
A03-0293.c1	A03-0293	CP111	D01	
A03-0294.c1	A03-0294	CP111	D02	
A03-0295.c1	A03-0295	CP111	D03	
A01-0214.c1	A01-0214	CP111	D04	
A01-0215.c1	A01-0215	CP111	D05	
A01-0213.c1	A01-0213	CP111	D06	
A02-0429.c1	A02-0429	CP112	A01	
A02-0432.c1	A02-0432	CP112	A02	
A02-0436.c1	A02-0436	CP112	A03	
A02-0437.c1	A02-0437	CP112	A04	
A03-0261.c1	A03-0261	CP112	B01	
A03-0263.c1	A03-0263	CP112	B02	
A01-0216.c1	A01-0216	CP112	B03	
A01-0217.c1	A01-0217	CP112	B04	
A01-0218.c1	A01-0218	CP112	C01	
A04-0047.c1	A04-0047	CP112	C02	
A04-0048.c1	A04-0048	CP112	C03	
A04-0049.c1	A04-0049	CP112	C04	
B01-0103.c1	B01-0103	CP112	D01	
B01-0112.c1	B01-0112	CP112	D02	
C01-0136.c1	C01-0136	CP112	D03	
C01-0137.c1	C01-0137	CP112	D04	
C01-0138.c1	C01-0138	CP112	A06	
C01-0139.c1	C01-0139	CP112	B06	
C01-0140.c1	C01-0140	CP112	C06	
L01-0051.c1	L01-0051	CP113	A01	
L01-0052.c1	L01-0052	CP113	A02	
L01-0053.c1	L01-0053	CP113	A03	
L01-0058.c1	L01-0058	CP113	A04	
L01-0059.c1	L01-0059	CP113	A05	
L01-0057.c1	L01-0057	CP113	A06	
L01-0093.c1	L01-0093	CP113	B01	
O01-0004.c1	O01-0004	CP113	B02	
O01-0023.c1	O01-0023	CP113	B03	
O01-0017.c1	O01-0017	CP113	B04	
O01-0011.c1	O01-0011	CP113	B05	
O01-0022.c1	O01-0022	CP113	B06	
K01-0065.c1	K01-0065	CP113	C01	
K01-0057.c1	K01-0057	CP113	C02	
K01-0064.c1	K01-0064	CP113	C03	
K01-0070.c1	K01-0070	CP113	C04	
D01-0055.c1	D01-0055	CP113	C05	
D01-0061.c1	D01-0061	CP113	C06	
M03-0032.c1	M03-0032	CP113	D01	
M03-0039.c1	M03-0039	CP113	D02	
M03-0036.c1	M03-0036	CP113	D03	
M03-0042.c1	M03-0042	CP113	D04	
M03-0048.c1	M03-0048	CP113	D05	
J01-0019.c1	J01-0019	CP113	D06	
M04-0044.c1	M04-0044	CP114	A01	
M04-0045.c1	M04-0045	CP114	A02	
M04-0050.c1	M04-0050	CP114	A03	
M04-0028.c1	M04-0028	CP114	A04	
P01-0048.c1	P01-0048	CP114	A05	
P01-0044.c1	P01-0044	CP114	A06	
P01-0043.c1	P01-0043	CP114	B01	
P01-0045.c1	P01-0045	CP114	B02	
P01-0049.c1	P01-0049	CP114	B03	
R01-0037.c1	R01-0037	CP114	B04	
R01-0049.c1	R01-0049	CP114	B05	
R01-0032.c1	R01-0032	CP114	B06	
R01-0031.c1	R01-0031	CP114	C01	
R01-0027.c1	R01-0027	CP114	C02	
N03-0019.c1	N03-0019	CP114	C03	
N03-0008.c1	N03-0008	CP114	C04	
N03-0004.c1	N03-0004	CP114	C05	
N03-0014.c1	N03-0014	CP114	C06	
N03-0024.c1	N03-0024	CP114	D01	
N03-0018.c1	N03-0018	CP114	D02	
J01-0021.c1	J01-0021	CP114	D03	
J01-0020.c1	J01-0020	CP114	D04	
J01-0018.c1	J01-0018	CP114	D05	
J01-0017.c1	J01-0017	CP114	D06	
E01-0088.c1	E01-0088	CP115	A01	
E01-0089.c1	E01-0089	CP115	A02	
E01-0090.c1	E01-0090	CP115	A03	
H01-0178.c1	H01-0178	CP115	A04	
H01-0177.c1	H01-0177	CP115	A05	
H01-0176.c1	H01-0176	CP115	A06	
H01-0175.c1	H01-0175	CP115	B01	
H01-0174.c1	H01-0174	CP115	B02	
H01-0179.c1	H01-0179	CP115	B03	
H01-0180.c1	H01-0180	CP115	B04	
D01-0027.c1	D01-0027	CP115	B05	
D01-0028.c1	D01-0028	CP115	B06	
E02-0102.c1	E02-0102	CP115	C01	
E02-0103.c1	E02-0103	CP115	C02	
E02-0101.c1	E02-0101	CP115	C03	
E02-0051.c1	E02-0051	CP115	C04	
E02-0104.c1	E02-0104	CP115	C05	
B01-0102.c1	B01-0102	CP115	C06	
B01-0167.c1	B01-0167	CP115	D01	
B01-0174.c1	B01-0174	CP115	D02	
A02-0439.c1	A02-0439	CP115	D03	
A02-0440.c1	A02-0440	CP115	D04	
A02-0441.c1	A02-0441	CP115	D05	
A02-0431.c1	A02-0431	CP115	D06	
A02-0430.c1	A02-0430	CP116	A01	
A02-0435.c1	A02-0435	CP116	A02	
A02-0428.c1	A02-0428	CP116	A03	
A02-0433.c1	A02-0433	CP116	A04	
A02-0434.c1	A02-0434	CP116	A05	
A03-0276.c1	A03-0276	CP116	A06	
A03-0235.c1	A03-0235	CP116	B01	
A03-0249.c1	A03-0249	CP116	B02	
A03-0298.c1	A03-0298	CP116	B03	
G01-0106.c1	G01-0106	CP116	B04	
G01-0122.c1	G01-0122	CP116	B05	
G01-0101.c1	G01-0101	CP116	B06	
G01-0111.c1	G01-0111	CP116	C01	
G01-0116.c1	G01-0116	CP116	C02	
N02-0005.c1	N02-0005	CP116	C03	
N02-0073.c1	N02-0073	CP116	C04	
N02-0063.c1	N02-0063	CP116	C05	
N02-0010.c1	N02-0010	CP116	C06	
N02-0009.c1	N02-0009	CP116	D01	
A04-0051.c1	A04-0051	CP116	D02	
A04-0052.c1	A04-0052	CP116	D03	
A04-0050.c1	A04-0050	CP116	D04	
A02-0442.c1	A02-0442	CP117	A01	
A02-0446.c1	A02-0446	CP117	A02	
A02-0444.c1	A02-0444	CP117	A03	
A03-0245.c1	A03-0245	CP117	A04	
A01-0219.c1	A01-0219	CP117	A05	
A01-0220.c1	A01-0220	CP117	A06	
A01-0221.c1	A01-0221	CP117	B01	
A02-0443.c1	A02-0443	CP117	B02	
A02-0445.c1	A02-0445	CP117	B03	
A03-0267.c1	A03-0267	CP117	B04	
A03-0302.c1	A03-0302	CP117	B05	
A03-0280.c1	A03-0280	CP117	B06	
B01-0141.c1	B01-0141	CP117	C01	
B01-0136.c1	B01-0136	CP117	C02	
C01-0141.c1	C01-0141	CP117	C03	
C01-0142.c1	C01-0142	CP117	C04	
C01-0143.c1	C01-0143	CP117	C05	
C01-0144.c1	C01-0144	CP117	C06	
C01-0145.c1	C01-0145	CP117	D01	
A03-0306.c1	A03-0306	CP117	D02	
A03-0283.c1	A03-0283	CP117	D03	
A03-0265.c1	A03-0265	CP117	D04	
A03-0284.c1	A03-0284	CP117	D05	
A04-0053.c1	A04-0053	CP117	D06	
D01-0029.c1	D01-0029	CP118	A01	
D01-0033.c1	D01-0033	CP118	A02	
N02-0066.c1	N02-0066	CP118	A03	
N02-0004.c1	N02-0004	CP118	A04	
N02-0058.c1	N02-0058	CP118	A05	
N02-0067.c1	N02-0067	CP118	A06	
M03-0047.c1	M03-0047	CP118	B01	
M03-0031.c1	M03-0031	CP118	B02	
M03-0028.c1	M03-0028	CP118	B03	
M03-0041.c1	M03-0041	CP118	B04	
M03-0030.c1	M03-0030	CP118	B05	
M04-0033.c1	M04-0033	CP118	B06	
M04-0039.c1	M04-0039	CP118	C01	
M04-0049.c1	M04-0049	CP118	C02	
M04-0043.c1	M04-0043	CP118	C03	
K01-0063.c1	K01-0063	CP118	C04	
K01-0062.c1	K01-0062	CP118	C05	
K01-0058.c1	K01-0058	CP118	C06	
K01-0056.c1	K01-0056	CP118	D01	
J01-0026.c1	J01-0026	CP118	D02	
J01-0024.c1	J01-0024	CP118	D03	
J01-0025.c1	J01-0025	CP118	D04	
J01-0022.c1	J01-0022	CP118	D05	
J01-0023.c1	J01-0023	CP118	D06	
A04-0054.c1	A04-0054	CP119	A01	
A01-0222.c1	A01-0222	CP119	A02	
A01-0223.c1	A01-0223	CP119	A03	
A01-0224.c1	A01-0224	CP119	A04	
A02-0451.c1	A02-0451	CP119	A05	
A02-0447.c1	A02-0447	CP119	A06	
A02-0448.c1	A02-0448	CP119	B01	
A02-0450.c1	A02-0450	CP119	B02	
O01-0009.c1	O01-0009	CP119	B03	
O01-0016.c1	O01-0016	CP119	B04	
O01-0003.c1	O01-0003	CP119	B05	
A02-0449.c1	A02-0449	CP119	B06	
O01-0021.c1	O01-0021	CP119	C01	
O01-0010.c1	O01-0010	CP119	C02	
N03-0023.c1	N03-0023	CP119	C03	
N03-0003.c1	N03-0003	CP119	C04	
N03-0055.c1	N03-0055	CP119	C05	
N03-0056.c1	N03-0056	CP119	C06	
N03-0017.c1	N03-0017	CP119	D01	
N03-0007.c1	N03-0007	CP119	D02	
R01-0045.c1	R01-0045	CP119	D03	
R01-0044.c1	R01-0044	CP119	D04	
R01-0038.c1	R01-0038	CP119	D05	
R01-0050.c1	R01-0050	CP119	D06	
R01-0043.c1	R01-0043	CP120	A01	
A02-0452.c1	A02-0452	CP120	A02	
A02-0454.c1	A02-0454	CP120	A03	
A02-0455.c1	A02-0455	CP120	A04	
A02-0456.c1	A02-0456	CP120	A05	
A03-0299.c1	A03-0299	CP120	A06	
A03-0300.c1	A03-0300	CP120	B01	
A03-0310.c1	A03-0310	CP120	B02	
A01-0225.c1	A01-0225	CP120	B03	
A01-0226.c1	A01-0226	CP120	B04	
A04-0055.c1	A04-0055	CP120	B05	
A04-0056.c1	A04-0056	CP120	B06	
E01-0091.c1	E01-0091	CP120	C01	
E01-0092.c1	E01-0092	CP120	C02	
E01-0093.c1	E01-0093	CP120	C03	
S01-0041.c1	S01-0041	CP120	C04	
S01-0040.c1	S01-0040	CP120	C05	
S01-0039.c1	S01-0039	CP120	C06	
S01-0038.c1	S01-0038	CP120	D01	
S01-0037.c1	S01-0037	CP120	D02	
S01-0036.c1	S01-0036	CP120	D03	
G01-0123.c1	G01-0123	CP120	D04	
G01-0124.c1	G01-0124	CP120	D05	
G01-0125.c1	G01-0125	CP120	D06	
G01-0117.c1	G01-0117	CP121	A01	
G01-0112.c1	G01-0112	CP121	A02	
P01-0065.c1	P01-0065	CP121	A03	
P01-0055.c1	P01-0055	CP121	A04	
P01-0060.c1	P01-0060	CP121	A05	
P01-0059.c1	P01-0059	CP121	A06	
P01-0054.c1	P01-0054	CP121	B01	
A02-0457.c1	A02-0457	CP121	B02	
A02-0461.c1	A02-0461	CP121	B03	
D01-0038.c1	D01-0038	CP121	B04	
D01-0052.c1	D01-0052	CP121	B05	
E02-0105.c1	E02-0105	CP121	B06	
E02-0106.c1	E02-0106	CP121	C01	
E02-0107.c1	E02-0107	CP121	C02	
B01-0147.c1	B01-0147	CP121	C03	
B01-0127.c1	B01-0127	CP121	C04	
B01-0153.c1	B01-0153	CP121	C05	
H01-0185.c1	H01-0185	CP121	C06	
H01-0181.c1	H01-0181	CP121	D01	
H01-0183.c1	H01-0183	CP121	D02	
H01-0186.c1	H01-0186	CP121	D03	
H01-0182.c1	H01-0182	CP121	D04	
H01-0184.c1	H01-0184	CP121	D05	
H01-0187.c1	H01-0187	CP121	D06	
C01-0155.c1	C01-0155	CP122	A01	
C01-0153.c1	C01-0153	CP122	A02	
C01-0154.c1	C01-0154	CP122	A03	
C01-0151.c1	C01-0151	CP122	A04	
C01-0152.c1	C01-0152	CP122	A05	
B01-0132.c1	B01-0132	CP122	A06	
B01-0142.c1	B01-0142	CP122	B01	
A01-0229.c1	A01-0229	CP122	B02	
A01-0228.c1	A01-0228	CP122	B04	
A01-0230.c1	A01-0230	CP122	B05	
A01-0227.c1	A01-0227	CP122	B06	
A04-0057.c1	A04-0057	CP122	C01	
A04-0058.c1	A04-0058	CP122	C02	
A04-0059.c1	A04-0059	CP122	C03	
A03-0314.c1	A03-0314	CP122	C04	
A03-0297.c1	A03-0297	CP122	C05	
L01-0083.c1	L01-0083	CP123	A01	
L01-0082.c1	L01-0082	CP123	A02	
L01-0087.c1	L01-0087	CP123	A03	
L01-0081.c1	L01-0081	CP123	A04	
L01-0076.c1	L01-0076	CP123	A05	
L01-0100.c1	L01-0100	CP123	A06	
L01-0092.c1	L01-0092	CP123	B01	
N03-0067.c1	N03-0067	CP123	B02	
N03-0066.c1	N03-0066	CP123	B03	
N03-0072.c1	N03-0072	CP123	B04	
N03-0068.c1	N03-0068	CP123	B05	
N03-0073.c1	N03-0073	CP123	B06	
N03-0054.c1	N03-0054	CP123	C01	
L01-0094.c1	L01-0094	CP123	C02	
L01-0077.c1	L01-0077	CP123	C03	
L01-0098.c1	L01-0098	CP123	C04	
L01-0097.c1	L01-0097	CP123	C05	
L01-0099.c1	L01-0099	CP123	C06	
L01-0088.c1	L01-0088	CP123	D01	
L01-0091.c1	L01-0091	CP123	D02	
D01-0037.c1	D01-0037	CP123	D03	
D01-0042.c1	D01-0042	CP123	D04	
J01-0027.c1	J01-0027	CP123	D05	
J01-0030.c1	J01-0030	CP123	D06	
M03-0056.c1	M03-0056	CP124	A01	
M03-0034.c1	M03-0034	CP124	A02	
M03-0061.c1	M03-0061	CP124	A03	
M03-0029.c1	M03-0029	CP124	A04	
N02-0052.c1	N02-0052	CP124	A05	
N02-0064.c1	N02-0064	CP124	A06	
N02-0054.c1	N02-0054	CP124	B01	
N02-0071.c1	N02-0071	CP124	B02	
R01-0011.c1	R01-0011	CP124	B03	
R01-0004.c1	R01-0004	CP124	B04	
J01-0029.c1	J01-0029	CP124	B05	
R01-0021.c1	R01-0021	CP124	B06	
R01-0022.c1	R01-0022	CP124	C01	
O01-0002.c1	O01-0002	CP124	C02	
O01-0014.c1	O01-0014	CP124	C03	
O01-0008.c1	O01-0008	CP124	C04	
O01-0015.c1	O01-0015	CP124	C05	
O01-0020.c1	O01-0020	CP124	C06	
M04-0048.c1	M04-0048	CP124	D01	
M04-0037.c1	M04-0037	CP124	D02	
M04-0038.c1	M04-0038	CP124	D03	
M04-0027.c1	M04-0027	CP124	D04	
M04-0032.c1	M04-0032	CP124	D05	
J01-0028.c1	J01-0028	CP124	D06	
R01-0016.c1	R01-0016	CP125	A01	
A02-0462.c1	A02-0462	CP125	A02	
A02-0453.c1	A02-0453	CP125	A03	
A02-0460.c1	A02-0460	CP125	A04	
A03-0279.c1	A03-0279	CP125	A05	
A03-0301.c1	A03-0301	CP125	A06	
A03-0304.c1	A03-0304	CP125	B01	
A03-0322.c1	A03-0322	CP125	B02	
G01-0102.c1	G01-0102	CP125	B03	
G01-0118.c1	G01-0118	CP125	B04	
G01-0107.c1	G01-0107	CP125	B05	
G01-0113.c1	G01-0113	CP125	B06	
G01-0103.c1	G01-0103	CP125	C01	
K01-0069.c1	K01-0069	CP125	C02	
K01-0068.c1	K01-0068	CP125	C03	
K01-0067.c1	K01-0067	CP125	C04	
K01-0066.c1	K01-0066	CP125	C05	
E01-0094.c1	E01-0094	CP125	C06	
E01-0095.c1	E01-0095	CP125	D01	
E01-0096.c1	E01-0096	CP125	D02	
D01-0039.c1	D01-0039	CP126	A01	
D01-0034.c1	D01-0034	CP126	A02	
H01-0190.c1	H01-0190	CP126	A03	
H01-0196.c1	H01-0196	CP126	A04	
H01-0192.c1	H01-0192	CP126	A05	
H01-0189.c1	H01-0189	CP126	A06	
H01-0193.c1	H01-0193	CP126	B01	
H01-0191.c1	H01-0191	CP126	B02	
H01-0194.c1	H01-0194	CP126	B03	
B01-0151.c1	B01-0151	CP126	B04	
B01-0144.c1	B01-0144	CP126	B05	
E02-0109.c1	E02-0109	CP126	B06	
E02-0108.c1	E02-0108	CP126	C01	
E02-0110.c1	E02-0110	CP126	C02	
E02-0111.c1	E02-0111	CP126	C03	
A04-0062.c1	A04-0062	CP127	A01	
A04-0061.c1	A04-0061	CP127	A02	
A02-0463.c1	A02-0463	CP127	A03	
A02-0459.c1	A02-0459	CP127	A04	
A04-0060.c1	A04-0060	CP127	A05	
A02-0466.c1	A02-0466	CP127	A06	
A01-0231.c1	A01-0231	CP127	B01	
A01-0232.c1	A01-0232	CP127	B02	
A01-0233.c1	A01-0233	CP127	B03	
A03-0320.c1	A03-0320	CP127	B04	
A03-0326.c1	A03-0326	CP127	B05	
A02-0464.c1	A02-0464	CP127	B06	
A02-0467.c1	A02-0467	CP127	C01	
A02-0470.c1	A02-0470	CP127	C02	
A02-0471.c1	A02-0471	CP127	C03	
A02-0468.c1	A02-0468	CP127	C04	
A02-0465.c1	A02-0465	CP127	C05	
A01-0234.c1	A01-0234	CP128	A01	
A01-0235.c1	A01-0235	CP128	A02	
A01-0236.c1	A01-0236	CP128	A03	
A03-0309.c1	A03-0309	CP128	A04	
A03-0330.c1	A03-0330	CP128	A05	
A03-0308.c1	A03-0308	CP128	A06	
A04-0063.c1	A04-0063	CP128	B01	
A04-0064.c1	A04-0064	CP128	B02	
C01-0156.c1	C01-0156	CP128	B03	
C01-0157.c1	C01-0157	CP128	B04	
C01-0158.c1	C01-0158	CP128	B05	
C01-0159.c1	C01-0159	CP128	B06	
C01-0160.c1	C01-0160	CP128	C01	
B01-0149.c1	B01-0149	CP128	C02	
B01-0166.c1	B01-0166	CP128	C03	
N02-0051.c1	N02-0051	CP128	C04	
N02-0062.c1	N02-0062	CP128	C05	
N02-0074.c1	N02-0074	CP128	C06	
N02-0055.c1	N02-0055	CP128	D01	
N03-0065.c1	N03-0065	CP129	A01	
M03-0051.c1	M03-0051	CP129	A02	
M03-0052.c1	M03-0052	CP129	A03	
M03-0055.c1	M03-0055	CP129	A04	
M03-0062.c1	M03-0062	CP129	A05	
M03-0063.c1	M03-0063	CP129	A06	
R01-0017.c1	R01-0017	CP129	B01	
R01-0018.c1	R01-0018	CP129	B02	
R01-0019.c1	R01-0019	CP129	B03	
S01-0029.c1	S01-0029	CP129	B04	
S01-0030.c1	S01-0030	CP129	B05	
S01-0031.c1	S01-0031	CP129	B06	
S01-0032.c1	S01-0032	CP129	C01	
S01-0033.c1	S01-0033	CP129	C02	
S01-0034.c1	S01-0034	CP129	C03	
S01-0035.c1	S01-0035	CP129	C04	
L01-0078.c1	L01-0078	CP129	C05	
L01-0079.c1	L01-0079	CP129	C06	
L01-0084.c1	L01-0084	CP129	D01	
L01-0086.c1	L01-0086	CP129	D02	
L01-0089.c1	L01-0089	CP129	D03	
L01-0090.c1	L01-0090	CP129	D04	
L01-0096.c1	L01-0096	CP129	D05	
A02-0474.c1	A02-0474	CP129	D06	
O01-0001.c1	O01-0001	CP130	A01	
O01-0007.c1	O01-0007	CP130	A02	
O01-0053.c1	O01-0053	CP130	A03	
O01-0057.c1	O01-0057	CP130	A04	
O01-0062.c1	O01-0062	CP130	A05	
D01-0043.c1	D01-0043	CP130	A06	
D01-0065.c1	D01-0065	CP130	B01	
M04-0041.c1	M04-0041	CP130	B02	
M04-0042.c1	M04-0042	CP130	B03	
M04-0046.c1	M04-0046	CP130	B04	
M04-0047.c1	M04-0047	CP130	B05	
J01-0031.c1	J01-0031	CP130	B06	
J01-0032.c1	J01-0032	CP130	C01	
J01-0033.c1	J01-0033	CP130	C02	
J01-0034.c1	J01-0034	CP130	C03	
J01-0035.c1	J01-0035	CP130	C04	
K01-0071.c1	K01-0071	CP130	C05	
K01-0072.c1	K01-0072	CP130	C06	
K01-0073.c1	K01-0073	CP130	D01	
