assay_id	sample_id	collection_start_datetime	collection_end_datetime	event_type	sample_flow	sample_qc	location_id	target	target_genetic_locus	lab_id	target_copies_per_l	target_copies_per_ld	target_copies_per_ldcap	target_copies_flownorm	target_copies_fn_per_cap	target_per_capita_basis	nc_copies_per_rxn	pc_copies_per_rxn	target_result_validated
Q01-0635.a2	Q01-0635	10/08/2025 08:00 AM	10/13/2025 08:00 AM	Routine Surveillance	0.269	Pass	MadisonWWTP-01	Respiratory Syncitial Virus, Human	G	ZooWVU	300	300	6.58616904500549	305.482587	6.70653319429199	100	0.480363100767136	NA	yes
H01-0467.a3	H01-0467	01/17/2023 8:00	01/18/2023 8:00	Routine Surveillance	2.2	Pass	MoundsvilleWWTP-01	Human	RNase P	ZooWVU	9804.19885875	9804.19885875	81.70165715625	81648.4072841819	680.403394034849	100	NA	NA	Missing controls: HEX
K01-0183.a3	K01-0183	12/20/2022 6:30	12/21/2022 6:30	Routine Surveillance	4.998	Pass	ParkersburgWWTP-01	Human	RNase P	ZooWVU	9209.605389375	9209.605389375	19.1667125689386	174240.937420296	362.624219397078	100	NA	NA	Missing controls: HEX
C01-0356.a1	C01-0356	02/12/2023 7:00	02/13/2023 7:00	Routine Surveillance	7.638	Pass	WheelingWWTP-01	SARS-CoV-2	N1	ZooWVU	543127.48074375	543127.48074375	1086.2549614875	15703423.9837862	31406.8479675725	100	0	665.8993532	yes
C01-0271.a1	C01-0271	09/26/2022 7:00	09/27/2022 7:00	Routine Surveillance	6.625	Pass	WheelingWWTP-01	SARS-CoV-2	N1	ZooWVU	2644	2644	5.288	66307.134265	132.61426853	100	0	1123.2865904	yes
A04-0556.a5	A04-0556	08/11/2024 08:00 AM	08/12/2024 08:00 AM	Routine Surveillance	0.633	Pass	CheatLakeWWTP-01	Respiratory Syncitial Virus, Human	G	ZooWVU	2631	2631	131.55	6304.30887843	315.2154439215	100	0	234.78515625	yes
K01-0537.a3	K01-0537	04/28/2025 06:20 AM	04/29/2025 06:20 AM	Routine Surveillance	4.669	Pass	ParkersburgWWTP-01	Influenza Virus A	M	ZooWVU	51715.3208702803	51715.3208702803	107.628139168117	914020.681569127	1902.22826549246	100	170.370643138886	NA	NTC above threshold
C01-1137.a4	C01-1137	12/09/2025 08:00 AM	12/10/2025 08:00 AM	Routine Surveillance	8.0	Pass	WheelingWWTP-01	Influenza Virus A	M	ZooWVU	11377.763338387	11377.763338387	22.755526676774	344555.992950109	689.111985900218	100	0.863276533782482	NA	yes
H01-0552.a1	H01-0552	04/11/2023 8:00	04/12/2023 8:00	Routine Surveillance	1.5	Pass	MoundsvilleWWTP-01	SARS-CoV-2	N1	ZooWVU	1087918.0205625	1087918.0205625	9065.9835046875	6177323.63132624	51477.6969277187	100	0	813.7886048	yes
A01-0369.a3	A01-0369	09/26/2022 0:00	09/27/2022 0:00	Routine Surveillance	7.6	Pass	StarCityWWTP-01	Human	RNase P	ZooWVU	2341	2341	4.84398278430723	67348.500556	139.357102623738	100	NA	NA	Missing controls: HEX
R01-0294.a2	R01-0294	06/07/2023 8:00	06/08/2023 8:00	Routine Surveillance	0.145	Pass	HuttonsvilleWWTP-01	SARS-CoV-2	N2	ZooWVU	21476.78889	21476.78889	1022.21746263684	11788.2754576538	561.079269759817	100	0	769.593582	yes
D01-0553.a1	D01-0553	10/07/2024 07:10 AM	10/08/2024 07:10 AM	Routine Surveillance	1.14	Pass	CharlesTownWWTP-01	Influenza Virus B	NEP/NS1	ZooWVU	130593.975484371	130593.975484371	768.199855790419	563560.984441655	3315.06461436268	100	151.406438350678	396.941604614258	NTC above threshold
A01-1453.a1	A01-1453	01/08/2026 12:00 AM	01/09/2026 12:00 AM	Routine Surveillance	8.6	Pass	StarCityWWTP-01	Influenza Virus A	M	ZooWVU	6492.04180575908	6492.04180575908	13.4332929269969	211345.343758671	437.314483857538	100	0	NA	yes
K01-0516.a2	K01-0516	02/03/2025 06:30 AM	02/04/2025 06:30 AM	Routine Surveillance	5.343	Pass	ParkersburgWWTP-01	Respiratory Syncitial Virus, Human	G	ZooWVU	12250.7833130658	12250.7833130658	25.4959069990963	247777.551823323	515.666080797758	100	0	507.270851135254	yes
A02-0484.a4	A02-0484	04/30/2022 9:00	05/02/2022 7:36	Routine Surveillance		Pass	OaklandE-02	SARS-CoV-2	N1	ZooWVU	950	475	55.1044083526682	NA	NA	100	0	243.5546876	yes
M03-0125.a1	M03-0125	07/26/2022 11:00	07/27/2022 11:00	Routine Surveillance	0.183	Pass	ManningtonWWTP-01	SARS-CoV-2	N1	ZooWVU	639425.4934125	639425.4934125	58609.1194695234	442949.241234406	40600.2970883965	100	4.84955042	411.5738676	yes
N02-0058.a1	N02-0058	04/07/2022 7:00	04/08/2022 7:00	Routine Surveillance	17.34	Pass	ClarksburgWWTP-01	SARS-CoV-2	N1	ZooWVU	14320.485915	14320.485915	54.0436482564722	939982.509587253	3547.37153591687	100	0	1857.9950332	yes
A01-1122.a2	A01-1122	12/16/2024 12:00 AM	12/17/2024 12:00 AM	Routine Surveillance	13.7	Pass	StarCityWWTP-01	Influenza Virus A	M	ZooWVU	28580.7517915964	28580.7517915964	59.1391156091632	1482201.13186015	3066.96145476773	100	0	467.978439331054	yes
A02-1261.a1	A02-1261	05/03/2023 9:00	05/05/2023 9:00	Routine Surveillance		Pass	NorthHighSt-02	SARS-CoV-2	N1	ZooWVU	2308	1154	NA	NA	NA	100	0	762.5631712	yes
M04-0421.a5	M04-0421	08/17/2025 08:00 AM	08/18/2025 08:00 AM	Routine Surveillance	0.096	Pass	FarmingtonWWTP-01	Influenza Virus B	NEP/NS1	ZooWVU	2181	2181	357.540983606557	792.57400416	129.930164616393	100	0	NA	yes
E02-0222.a2	E02-0222	11/04/2022 8:00	11/05/2022 8:00	Routine Surveillance	0.129	Pass	AthensWWTP-01	SARS-CoV-2	N2	ZooWVU	285001.01923125	285001.01923125	11919.7414985885	139171.096358853	5820.62301793615	100	0	970.5236052	yes
E01-0412.a5	E01-0412	02/29/2024 10:00 AM	03/01/2024 10:00 AM	Routine Surveillance	5.065	Pass	PrincetonWWTP-01	Respiratory Syncitial Virus, Human	G	ZooWVU	1668	1668	4.63333333333333	31980.7335522	88.8353709783334	100	0.761302262544632	7.15456366539002	yes
L01-0345.a3	L01-0345	02/14/2023 9:00	02/15/2023 9:00	Routine Surveillance	0.354	Pass	WestUnionWWTP-01	Human	RNase P	ZooWVU	9605.598995625	9605.598995625	1703.12038929521	12871.8401948862	2282.24116930606	100	NA	NA	Missing controls: HEX
E01-0161.a1	E01-0161	08/22/2022 8:50	08/23/2022 8:50	Routine Surveillance	2.731	Pass	PrincetonWWTP-01	SARS-CoV-2	N1	ZooWVU	673427.8737675	673427.8737675	1870.6329826875	6961866.85946001	19338.5190540556	100	10.8888352	467.9084776	NTC above threshold
M04-1010.a3	M04-1010	05/24/2026 08:00 AM	05/25/2026 08:00 AM	Routine Surveillance	0.009	Pass	FarmingtonWWTP-01	Influenza Virus A	M	ZooWVU	4335.6703966856	4335.6703966856	710.765638800918	147.710610686859	24.2148542109604	100	NA	NA	Missing controls: all
O01-0179.a2	O01-0179	12/12/2022 6:00	12/13/2022 6:00	Routine Surveillance	1.74	Pass	GraftonWWTP-01	SARS-CoV-2	N2	ZooWVU	65350.378910625	65350.378910625	1076.43516571611	430437.6814278	7090.06228673695	100	0	NA	yes
O01-0032.a3	O01-0032	02/24/2022 9:00	02/25/2022 9:00	Routine Surveillance	1.97	Pass	GraftonWWTP-01	Human	RNase P	ZooWVU	2708	2708	44.6055015648163	20194.2538516	332.634720006589	100	NA	NA	Missing controls: HEX
M03-0227.a2	M03-0227	03/28/2023 11:00	03/29/2023 11:00	Routine Surveillance	0.231	Pass	ManningtonWWTP-01	SARS-CoV-2	N2	ZooWVU	31825.281781875	31825.281781875	2917.07440713795	27828.9719191932	2550.77652788206	100	0	781.7218016	yes
G01-0341.a1	G01-0341	05/26/2023 8:00	05/27/2023 8:00	Routine Surveillance	0.73	Pass	KeyserWWTP-01	SARS-CoV-2	N1	ZooWVU	72407.71161	72407.71161	886.480308643487	200087.799192095	2449.65474035376	100	0	1090.0282288	yes
T01-0251.a1	T01-0251	02/05/2024 07:00 AM	02/06/2024 07:00 AM	Routine Surveillance	0.07	Pass	PointPleasantWWTP-01	Human Norovirus GII	ORF1_2	ZooWVU	37148886.3372804	37148886.3372804	673597.213731285	9843663.60810031	178488.914018138	100	NA	NA	Missing controls: all
T01-0376.a1	T01-0376	09/30/2024 07:00 AM	10/01/2024 07:00 AM	Routine Surveillance	0.3	Pass	PointPleasantWWTP-01	Human Norovirus GII	ORF1_2	ZooWVU	74701.1107206344	74701.1107206344	1354.50790064614	84832.299459899	1538.21032565547	100	NA	NA	Missing controls: all
L01-0563.a4	L01-0563	09/08/2024 08:00 AM	09/09/2024 08:00 AM	Routine Surveillance		Pass	WestUnionWWTP-01	Influenza Virus B	NEP/NS1	ZooWVU	89993.1080639361	89993.1080639361	15956.2248340312	NA	NA	100	206.59086227417	412.012939453126	NTC above threshold
C01-0914.a5	C01-0914	06/05/2025 08:00 AM	06/06/2025 08:00 AM	Routine Surveillance	5.94	Pass	WheelingWWTP-01	Influenza Virus A	M	ZooWVU	487833.368182182	487833.368182182	975.666736364365	10969096.9028881	21938.1938057761	100	243.400430679322	NA	NTC above threshold
M03-0053.a2	M03-0053	05/26/2022 11:00	05/27/2022 11:00	Routine Surveillance	0.143	Pass	ManningtonWWTP-01	SARS-CoV-2	N2	ZooWVU	296661.559996875	296661.559996875	27191.7103571838	160586.945923371	14719.2434393557	100	0	107.37894774	yes
A02-0622.a3	A02-0622	09/17/2022 9:00	09/19/2022 9:00	Routine Surveillance		Pass	HonorsSummit-01	Human	RNase P	ZooWVU	56592.912376875	28296.4561884375	3237.58079959239	NA	NA	100	NA	NA	Missing controls: HEX
O01-0296.a3	O01-0296	03/20/2023 6:00	03/21/2023 6:00	Routine Surveillance	1.05	Pass	GraftonWWTP-01	Human	RNase P	ZooWVU	71720.65078125	71720.65078125	1181.36469743452	285066.672107544	4695.5472262814	100	NA	NA	Missing controls: HEX
M04-0075.a1	M04-0075	05/30/2022 11:30	05/31/2022 11:30	Routine Surveillance	0.111	Pass	FarmingtonWWTP-01	SARS-CoV-2	N1	ZooWVU	292534.7274	292534.7274	47956.5126885246	122917.390951643	20150.3919592857	100	0	241.6370868	yes
E01-0238.a1	E01-0238	02/16/2023 10:30	02/17/2023 10:30	Routine Surveillance	5.216	Pass	PrincetonWWTP-01	SARS-CoV-2	N1	ZooWVU	218436.42892125	218436.42892125	606.767858114583	4312961.44357295	11980.4484543693	100	0	6.28596902	yes
A02-1045.a2	A02-1045	02/11/2023 9:00	02/13/2023 9:00	Routine Surveillance		Pass	MtValley-01	SARS-CoV-2	N2	ZooWVU	101878.637355	50939.3186775	NA	NA	NA	100	0	681.0782624	yes
A02-0940.a2	A02-0940	01/14/2023 9:00	01/16/2023 9:00	Routine Surveillance		Pass	TowersBB-01	SARS-CoV-2	N2	ZooWVU	134879.72436375	67439.862181875	7460.16174578263	NA	NA	100	4.661251	NA	yes
A02-1138.a1	A02-1138	03/18/2023 9:00	03/20/2023 9:00	Routine Surveillance		Pass	Evansdale-01	SARS-CoV-2	N1	ZooWVU	2057	1028.5	NA	NA	NA	100	0	598.5472108	yes
O01-0435.a3	O01-0435	09/11/2023 7:00	09/12/2023 7:00	Routine Surveillance	1	Pass	GraftonWWTP-01	SARS-CoV-2	N2	ZooWVU	1940	1940	31.9551968374238	7343.6954	120.963521660352	100	5.26453376	125.43695448	yes
Q01-0332.a2	Q01-0332	04/18/2023 8:00	04/19/2023 8:00	Routine Surveillance	0.444	Pass	MadisonWWTP-01	SARS-CoV-2	N2	ZooWVU	17323.40523	17323.40523	380.316250933041	29115.8289779123	639.205905113332	100	0	1068.109436	yes
A03-0301.a3	A03-0301	04/20/2022 6:00	04/20/2022 14:00	Routine Surveillance			MorgantownHS-01	Human	RNase P	ZooWVU	74971.871679375	224915.615038125	12151.0326870948	NA	NA	100	NA	NA	Missing controls: HEX
A01-1309.a2	A01-1309	07/25/2025 12:00 AM	07/26/2025 12:00 AM	Routine Surveillance	9.8	Pass	StarCityWWTP-01			ZooWVU	2744	2744	5.67786790266512	101794.217392	210.63196778679	100	NA	NA	Missing controls:
C01-0999.a2	C01-0999	09/25/2025 08:00 AM	09/26/2025 08:00 AM	Routine Surveillance	7.39	Pass	WheelingWWTP-01	Influenza Virus A	M	ZooWVU	2661	2661	5.322	74439.2927139	148.8785854278	100	0	NA	yes
N02-0209.a3	N02-0209	12/01/2022 7:00	12/02/2022 7:30	Routine Surveillance	9.36	Pass	ClarksburgWWTP-01	Human	RNase P	ZooWVU	2009	2009	7.58170427956827	71181.7581384	268.630682083176	100	NA	NA	Missing controls: HEX
O01-0225.a5	O01-0225	05/03/2026 08:00 AM	05/04/2026 08:00 AM	Routine Surveillance	1.58	Pass	GraftonWWTP-01	Influenza Virus B	NEP/NS1	ZooWVU	2132	2132	35.117773019272	12751.3807096	210.037567280514	100	NA	NA	Missing controls: all
H01-0373.a3	H01-0373	10/14/2022 8:00	10/15/2022 8:00	Routine Surveillance	1.1	Pass	MoundsvilleWWTP-01	Human	RNase P	ZooWVU	35743.737163125	35743.737163125	297.864476359375	148835.170104132	1240.2930842011	100	NA	NA	Missing controls: HEX
M04-0168.a3	M04-0168	12/19/2022 0:00	12/20/2022 0:00	Routine Surveillance	0.087	Pass	FarmingtonWWTP-01	Human	RNase P	ZooWVU	617	617	101.147540983607	203.19702339	33.3109874409836	100	NA	NA	Missing controls: HEX
A01-0824.a2	A01-0824	03/13/2024 12:00 AM	03/14/2024 12:00 AM	Routine Surveillance	10.1	Pass	StarCityWWTP-01	Human Norovirus GII	ORF1_2	ZooWVU	17565391.7884827	17565391.7884827	36346.2005224356	671571318.273406	1389611.23628829	100	NA	NA	Missing controls: all
A04-0488.a5	A04-0488	08/31/2023 8:00	09/01/2023 8:00	Routine Surveillance	0.58	Pass	CheatLakeWWTP-01	Human	RNase P	ZooWVU	1342	1342	67.1	2946.4117276	147.32058638	100	NA	NA	Missing controls: HEX
M04-0231.a3	M04-0231	10/15/2023 8:00	10/16/2023 8:00	Routine Surveillance	0.096	Pass	FarmingtonWWTP-01	Human	RNase P	ZooWVU	67956.61659375	67956.61659375	11140.4289497951	24695.3909779341	4048.42475048101	100	NA	NA	Missing controls: HEX
M03-0400.a2	M03-0400	08/25/2024 08:00 AM	08/26/2024 08:00 AM	Routine Surveillance	0.128	Pass	ManningtonWWTP-01	Influenza Virus A	M	ZooWVU	75	75	6.87442713107241	36.339936	3.3308832263978	100	NA	NA	Missing controls: all
A01-0585.a2	A01-0585	06/06/2023 0:00	06/07/2023 0:00	Routine Surveillance	6.4	Pass	StarCityWWTP-01	SARS-CoV-2	N2	ZooWVU	321107.5419075	321107.5419075	664.433748360164	7779351.68135725	16096.9865944323	100	0	769.593582	yes
M03-0098.a1	M03-0098	06/29/2022 11:00	06/30/2022 11:00	Routine Surveillance	0.135	Pass	ManningtonWWTP-01	SARS-CoV-2	N1	ZooWVU	207752.8292175	207752.8292175	19042.4224763978	106168.001028509	9731.25582296144	100	0	697.340622	yes
R02-0536.a4	R02-0536	04/13/2025 08:00 AM	04/14/2025 08:00 AM	Routine Surveillance	3.97	Pass	ElkinsWWTP-01	Influenza Virus A	M	ZooWVU	6260.75036823749	6260.75036823749	47.5885555506042	94087.0429941767	715.164510445247	100	3.52775059640408	830.902862548828	yes
A02-0618.a1	A02-0618	09/14/2022 9:00	09/16/2022 9:00	Routine Surveillance		Pass	Seneca-01	SARS-CoV-2	N1	ZooWVU	18313.076101875	9156.5380509375	1931.75908247627	NA	NA	100	14.86654878	1020.6427764	NTC above threshold
U01-0163.a4	U01-0163	07/26/2026 12:00 AM	07/27/2026 10:10 AM	Routine Surveillance	0.393	Pass	WhiteOakWWTP-01	Respiratory Syncitial Virus, Bovine	Unk	ZooWVU	237805.256545544	237805.256545544	9055.79804057668	353774.825698766	13472.0040250863	100	NA	NA	Missing controls: all
A04-0077.a3	A04-0077	05/16/2022 8:00	05/17/2022 8:00	Routine Surveillance	0.669	Pass	CheatLakeWWTP-01	Human	RNase P	ZooWVU	25603.498224375	25603.498224375	1280.17491121875	64839.3048648525	3241.96524324263	100	NA	NA	Missing controls: HEX
J01-0171.a1	J01-0171	11/08/2022 7:30	11/09/2022 7:30	Routine Surveillance	0.048	Pass	AlpineLakeWWTP-01	SARS-CoV-2	N1	ZooWVU	93303.1305675	93303.1305675	13329.0186525	16953.148967113	2421.87842387328	100	0	788.6441804	yes
A02-1355.a5	A02-1355	10/12/2024 06:00 PM	10/14/2024 12:00 AM	Mass-Gathering Event		Pass	StadiumSE-01	Influenza Virus B	NEP/NS1	ZooWVU	76155.7777225971	152311.555445194	NA	NA	NA	100	244.200779596964	170.941638946533	NTC above threshold
L01-1025.a2	L01-1025	07/12/2026 07:00 AM	07/13/2026 07:00 AM	Routine Surveillance	0.122	Pass	WestUnionWWTP-01	SARS-CoV-2	SC2	ZooWVU	2321	2321	411.524822695035	1071.88426642	190.050401847518	100	0	849.91569519043	yes
A01-0768.a2	A01-0768	01/02/2024 12:00 AM	01/03/2024 12:00 AM	Routine Surveillance	8.6	Pass	StarCityWWTP-01	Human Norovirus GI	ORF1_2	ZooWVU	19181331.4819336	19181331.4819336	39689.8929852955	624439154.443226	1292085.65312702	100	314.258766174316	0	NTC above threshold
N02-1012.a5	N02-1012	06/07/2026 07:00 AM	06/08/2026 07:00 AM	Routine Surveillance	7.08	Pass	ClarksburgWWTP-01	Respiratory Syncitial Virus, Human	G	ZooWVU	2831	2831	10.6838251943543	75872.7896268	286.334023801042	100	NA	NA	Missing controls: all
L01-0642.a3	L01-0642	08/10/2025 08:00 AM	08/11/2025 08:00 AM	Routine Surveillance	0.164	Pass	WestUnionWWTP-01	Influenza Virus B	NEP/NS1	ZooWVU	2695	2695	477.836879432624	1673.0755118	296.64459429078	100	0	NA	yes
O01-0317.a4	O01-0317	06/23/2025 08:00 AM	06/24/2025 08:00 AM	Routine Surveillance	1.87	Pass	GraftonWWTP-01	Respiratory Syncitial Virus, Bovine	Other	ZooWVU	5612.28901147844	5612.28901147844	92.444226840363	39727.8039507789	654.386492353466	100	0	NA	yes
C01-0432.a3	C01-0432	05/29/2023 7:00	05/30/2023 7:00	Routine Surveillance	5.764	Pass	WheelingWWTP-01	Human	RNase P	ZooWVU	9659.954195625	9659.954195625	19.31990839125	210771.537888013	421.543075776026	100	NA	NA	Missing controls: HEX
D01-0598.a2	D01-0598	08/04/2025 07:00 AM	08/05/2025 07:10 AM	Routine Surveillance	1.14	Pass	CharlesTownWWTP-01	Influenza Virus A	M	ZooWVU	4089.5569883287	4089.5569883287	24.0562175784041	17647.9409078759	103.811417105152	100	1.15819275379181	NA	yes
A01-0886.a3	A01-0886	05/18/2024 12:00 AM	05/19/2024 12:00 AM	Routine Surveillance	8.7	Pass	StarCityWWTP-01	Influenza Virus A	M	ZooWVU	459	459	0.949759973514319	15116.277753	31.2785088416653	100	0	NA	yes
A01-1260.a4	A01-1260	05/31/2025 12:00 AM	06/01/2025 12:00 AM	Routine Surveillance	13.9	Pass	StarCityWWTP-01	Influenza Virus B	NEP/NS1	ZooWVU	8613.42092044652	8613.42092044652	17.8228375278235	453214.082641898	937.787788946155	100	100.566371281942	NA	NTC above threshold
C01-0617.a4	C01-0617	03/05/2024 07:00 AM	03/06/2024 07:00 AM	Routine Surveillance	8.742	Pass	WheelingWWTP-01	Respiratory Syncitial Virus, Human	G	ZooWVU	119	119	0.238	3937.95445218	7.87590890436	100	0.761302262544632	7.15456366539002	yes
A01-0233.a1	A01-0233	04/20/2022 0:00	04/21/2022 0:00	Routine Surveillance	10.6	Pass	StarCityWWTP-01	SARS-CoV-2	N1	ZooWVU	59775.42804	59775.42804	123.686947608012	2398509.7324031	4962.98156845535	100	0	889.7789956	yes
K01-0334.a3	K01-0334	09/12/2023 6:30	09/13/2023 6:30	Routine Surveillance	4.116	Pass	ParkersburgWWTP-01	Human	RNase P	ZooWVU	1055	1055	2.19562955254943	16437.6886758	34.2095497935484	100	NA	NA	Missing controls: HEX
N02-0093.a2	N02-0093	06/20/2022 7:00	06/21/2022 7:00	Routine Surveillance	3.71	Pass	ClarksburgWWTP-01	SARS-CoV-2	N2	ZooWVU	76439.50002	76439.50002	288.472714997358	1073506.48522933	4051.27362528994	100	0	3870.593262	yes
C01-0035.a3	C01-0035	11/08/2021 7:00	11/09/2021 7:00	Routine Surveillance		Pass	WheelingWWTP-01	Human	RNase P	ZooWVU	2224	2224	4.448	NA	NA	100	NA	NA	Missing controls: HEX
D01-0130.a1	D01-0130	08/02/2022 7:30	08/03/2022 7:30	Routine Surveillance	1.17	Pass	CharlesTownWWTP-01	SARS-CoV-2	N1	ZooWVU	3725079.561	3725079.561	21912.2327117647	16498115.5025759	97047.7382504462	100	0	415.0440216	yes
N03-0118.a2	N03-0118	07/06/2022 7:30	07/07/2022 7:30	Routine Surveillance	0.46688	Pass	SalemWWTP-01	SARS-CoV-2	N2	ZooWVU	15476.610253125	15476.610253125	835.219117815704	27352.3119691115	1476.10965834385	100	0	6448.253632	yes
A01-0905.a1	A01-0905	06/02/2024 12:00 AM	06/03/2024 12:00 AM	Routine Surveillance	7.4	Pass	StarCityWWTP-01	SARS-CoV-2	N2	ZooWVU	127028.302252293	127028.302252293	262.84618079021	3558321.1216535	7362.85615306552	100	0.39151872197787	NA	yes
R02-0473.a4	R02-0473	06/23/2024 08:00 AM	06/24/2024 08:00 AM	Routine Surveillance	1.805	Pass	ElkinsWWTP-01	Respiratory Syncitial Virus, Human	G	ZooWVU	2202	2202	16.7376102158711	15045.5284401	114.362484342505	100	97.9668871561687	0	NTC above threshold
A03-0127.a3	A03-0127	01/21/2022 6:00	01/21/2022 14:00	Routine Surveillance		Pass	MorgantownHS-01	Human	RNase P	ZooWVU	65698.156145625	197094.468436875	10647.9993753039	NA	NA	100	NA	NA	Missing controls: HEX
A01-0519.a2	A01-0519	03/20/2023 0:00	03/21/2023 0:00	Routine Surveillance	7.9	Pass	StarCityWWTP-01	SARS-CoV-2	N2	ZooWVU	364830.84091875	364830.84091875	754.905729429627	10910171.0768257	22575.2588081976	100	0	760.2983092	yes
A02-0325.a3	A02-0325	02/02/2022 9:00	02/04/2022 9:00	Routine Surveillance		Pass	NorthHighSt-02	Human	RNase P	ZooWVU	5837.293014375	2918.6465071875	NA	NA	NA	100	NA	NA	Missing controls: HEX
R01-0149.a2	R01-0149	11/01/2022 9:00	11/02/2022 9:00	Routine Surveillance	0.196	Pass	HuttonsvilleWWTP-01	SARS-CoV-2	N2	ZooWVU	2720294.30835	2720294.30835	129476.168888624	2018296.13844315	96063.5953566468	100	0	970.5236052	yes
P01-0110.a1	P01-0110	04/21/2024 08:00 AM	04/22/2024 08:00 AM	Routine Surveillance	.230	Pass	StMarysWWTP-01	Human Norovirus GI	ORF1_2	ZooWVU	5691.41012616457	5691.41012616457	196.798413767793	4955.19378530746	171.34141719597	100	NA	NA	Missing controls: all
C01-0609.a6	C01-0609	02/22/2024 08:00 AM	02/23/2024 08:00 AM	Routine Surveillance	9.608	Pass	WheelingWWTP-01	Human Norovirus GII	ORF1_2	ZooWVU	1484547.50061035	1484547.50061035	2969.0950012207	53993318.1287744	107986.636257549	100	0	290.935325622558	yes
A02-1269.a3	A02-1269	05/08/2023 9:00	05/10/2023 9:00	Routine Surveillance		Pass	TowersBB-01	Human	RNase P	ZooWVU	2747	1373.5	151.935840707965	NA	NA	100	NA	NA	Missing controls: HEX
A04-0224.a3	A04-0224	11/30/2022 8:00	12/01/2022 8:00	Routine Surveillance	0.562	Pass	CheatLakeWWTP-01	Human	RNase P	ZooWVU	2199	2199	109.95	4678.15352358	233.907676179	100	NA	NA	Missing controls: HEX
A03-0122.a1	A03-0122	01/26/2022 6:00	01/26/2022 14:00	Routine Surveillance		Pass	MorgantownHS-01	SARS-CoV-2	N1	ZooWVU	147284.377828125	441853.133484375	23871.0498911062	NA	NA	100	0	6718.476104	yes
E01-0169.a3	E01-0169	09/06/2022 8:00	09/07/2022 8:00	Routine Surveillance	3.271	Pass	PrincetonWWTP-01	Human	RNase P	ZooWVU	2620	2620	7.27777777777778	32441.0394082	90.1139983561111	100	NA	NA	Missing controls: HEX
M03-0046.a3	M03-0046	03/17/2022 11:00	03/18/2022 11:00	Routine Surveillance	0.256	Pass	ManningtonWWTP-01	Human	RNase P	ZooWVU	2760	2760	252.978918423465	2674.6192896	245.153005462878	100	NA	NA	Missing controls: HEX
C01-1280.a1	C01-1280	05/19/2026 08:00 AM	05/20/2026 08:00 AM	Routine Surveillance	9.0	Pass	WheelingWWTP-01	Respiratory Syncitial Virus, Bovine	Unk	ZooWVU	464040.141105651	464040.141105651	928.080282211302	15809239.7148847	31618.4794297694	100	NA	NA	Missing controls: all
M03-1022.a4	M03-1022	05/31/2026 08:00 AM	06/01/2026 08:00 AM	Routine Surveillance	0.195	Pass	ManningtonWWTP-01	Respiratory Syncitial Virus, Human	G	ZooWVU	2284	2284	209.349220898258	1685.9459058	154.532163684693	100	NA	NA	Missing controls: all
Q01-0443.a1	Q01-0443	08/21/2023 8:00	08/22/2023 8:00	Routine Surveillance	0.234	Pass	MadisonWWTP-01	SARS-CoV-2	N1	ZooWVU	644298.13734375	644298.13734375	14144.854826427	570710.231227283	12529.3135285902	100	0	NA	yes
B01-0226.a1	B01-0226	08/22/2022 7:00	08/23/2022 7:00	Routine Surveillance	8.3	Pass	CharlestonWWTP-01	SARS-CoV-2	N1	ZooWVU	577342.50228	577342.50228	1154.68500456	18139468.0769126	36278.9361538252	100	10.8888352	467.9084776	NTC above threshold
G01-0349.a3	G01-0349	05/15/2023 9:00	05/16/2023 9:00	Routine Surveillance	1.09	Pass	KeyserWWTP-01	Human	RNase P	ZooWVU	29047.17698625	29047.17698625	355.621657520201	119851.466916717	1467.32941866696	100	NA	NA	Missing controls: HEX
A01-0983.a3	A01-0983	09/02/2024 12:00 AM	09/03/2024 12:00 AM	Routine Surveillance	7.3	Pass	StarCityWWTP-01	Influenza Virus A	M	ZooWVU	613	613	1.2684158251945	16939.331209	35.0507598266016	100	0.598910413682461	303.448314666748	yes
T01-0259.a3	T01-0259	04/01/2024 07:00 AM	04/02/2024 07:00 AM	Routine Surveillance	0.20	Pass	PointPleasantWWTP-01	SARS-CoV-2	N2	ZooWVU	8891.13499782981	8891.13499782981	161.217316370441	6731.31826642699	122.054728312366	100	0	0	yes
