Asset Tag ID	Department	Location	Description	Site	Category	Sample Collection Method	Sample Collection By	Sample Collection Date/Time	Sample Received Date	Sample Composite Start	Sample Composite End	Sample Received By	Assay Date	Comments	Sample pH (Lab)	Control, Process (Type)	Control, Internal (Type)	Sample QC Check	Assay Target 1	Assay Target 1 Result (CN/L)	Assay Target 2	Assay Target 2 Result (CN/L)	Sample Flow (MGD)	Status: NWSS	Status: WaTCH
A0104	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GS	11/05/2020 12:00 AM	11/09/2020	11/05/2020 12:00 AM	11/05/2020 11:59 PM	TD	11/10/20					Pass	SARS-CoV-2 N1	13708.8	SARS-CoV-2 N2	13708.8	6.009	Rejected: No NTC	Complete
A02-0154 c	WVU Morgantown	NorthHighSt-02 (MUB)	Ignore	Monongalia	Sample	Composite	EL	02/23/2021 12:00 PM	08/11/2021	08/10/2021 09:00 AM	08/11/2021 09:00 AM	JL	3/15/21	Was A06-0017	7.55			Pass	SARS-CoV-2 N1	25452	SARS-CoV-2 N2	8496	12.341	Rejected: No Flow	Complete
E02-0112	WWTP	AthensWWTP-01	E02-0112	Mercer	Sample	Composite		04/22/2022 08:00 AM	04/29/2022	04/21/2022 08:00 AM	04/22/2022 08:00 AM	AJ	5/2/22		6.8			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	2843.113965	0.124	Processing	Complete
A03-0260	K-12	SuncrestES-01	A03-0260	Monongalia	Sample	Composite	GZ	03/24/2022 10:36 AM		03/23/2022 06:00 AM	03/23/2022 02:00 PM		3/30/22		8.72				SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Processing	Complete
A03-0063	K-12	SuncrestES-01	Sample	Monongalia	Sample	Composite	BL	11/04/2021 10:35 AM	11/05/2021	11/03/2021 06:00 AM	11/03/2021 02:00 PM	JL	11/29/21		7.21			Pass	SARS-CoV-2 N1	3898.635451	SARS-CoV-2 N2	5848.181322		Rejected: No Flow	Complete
A01-0226	WWTP	StarCityWWTP-01	A01-0226	Monongalia	Sample	Composite		04/13/2022 11:59 PM	04/14/2022	04/13/2022 12:00 AM	04/13/2022 11:59 AM	JL	4/19/22		7.1			Pass	SARS-CoV-2 N1	56683.12356	SARS-CoV-2 N2	59384.23119	10.8	Processing	Complete
M04-0070	WWTP	FarmingtonWWTP-01	Sample	Marion	Sample	Composite		04/30/2022 12:00 PM	05/04/2022	04/29/2022 12:00 PM	04/30/2022 12:00 PM	AJ	5/5/22					Pass	SARS-CoV-2 N1	5011.270596	SARS-CoV-2 N2	10023.14106	0.091	Processing	Complete
A1005	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GG	03/14/2021 11:59 AM	03/19/2021	03/14/2021 05:30 AM	03/14/2021 11:59 AM	JL	3/22/21					Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	8.712	Processing	Complete
A03-0154	K-12	MountainviewES-01	Sample	Monongalia	Sample	Composite	GZ	12/17/2021 01:38 PM	12/17/2021	12/17/2021 06:00 AM	12/17/2021 02:00 PM	AJ	12/28/21		8.93			Pass	SARS-CoV-2 N1	22195.50345	SARS-CoV-2 N2	44402.76213		Processing	Complete
G01-0131	WWTP	KeyserWWTP-01	G01-0131	Mineral	Sample	Composite		03/06/2022 08:40 AM	03/11/2022	03/05/2022 09:00 AM	03/06/2022 08:00 AM	AJ	3/14/22		7.19			Pass	SARS-CoV-2 N1	2396.669844	SARS-CoV-2 N2	2396.669844	0.875	Processing	Complete
A1014	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	EL	03/26/2021 10:54 AM	03/26/2021	03/24/2021 12:00 PM	03/24/2021 12:00 PM	MVS	3/30/21					Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	19530	8.188	Processing	Complete
A0230	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GS	01/28/2021 12:00 AM	01/29/2021	01/28/2021 12:00 AM	01/28/2021 11:59 PM	TD	3/22/21					Pass	SARS-CoV-2 N1	156660	SARS-CoV-2 N2	176250	8.148	Rejected: No NTC	Complete
M03-0025	WWTP	ManningtonWWTP-01	M03-0025	Marion	Sample	Composite		03/01/2022 11:30 AM	03/02/2022	02/28/2022 11:30 AM	03/01/2022 11:30 AM	AJ	3/2/22		6.86			Pass	SARS-CoV-2 N1	37548.13917	SARS-CoV-2 N2	50966.34127	0.264	Processing	Complete
D01-0059	WWTP	CharlesTownWWTP-01	D01-0059	Jefferson	Sample	Composite		03/01/2022 07:40 AM	03/04/2022	02/28/2022 07:40 AM	03/01/2022 07:40 AM	AJ	3/9/22		7.23			Pass	SARS-CoV-2 N1	186825.1598	SARS-CoV-2 N2	39034.08833	1.28	Processing	Complete
A01-0037	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GG	09/14/2021 11:55 PM	09/17/2021	09/14/2021 12:00 AM	09/14/2021 11:55 PM	JL	10/5/21		6.74			Pass	SARS-CoV-2 N1	245537.4742	SARS-CoV-2 N2	253239.4075	7.905	Processing	Complete
B01-0026	WWTP	CharlestonWWTP-01	Sample	Kanawha	Sample	Composite		12/03/2021 07:30 AM	12/07/2021	12/02/2021 07:00 AM	12/03/2021 07:00 AM	AJ	12/9/21		6.98			Pass	SARS-CoV-2 N1	8157.2136	SARS-CoV-2 N2	12236.41628	6.899	Processing	Complete
A03-0347	K-12	MountainviewES-01	Sample	Monongalia	Sample	Composite	Gz	05/19/2022 09:53 AM	05/19/2022	05/18/2022 06:00 AM	05/18/2022 02:00 PM	AJ						Pass						Processing	Processing
A02-0280	WVU Morgantown	Evansdale-01	Sample	Monongalia	Sample	Composite	GZ	01/12/2022 10:18 AM	01/12/2022	01/10/2022 09:00 AM	01/12/2022 09:00 AM	JL	1/14/22		7.65			Pass	SARS-CoV-2 N1	108529.5483	SARS-CoV-2 N2	100768.1166		Processing	Complete
H01-0167	WWTP	MoundsvilleWWTP-01	H01-0167	Marshall	Sample	Composite		03/24/2022 08:00 AM	04/01/2022	03/24/2022 08:00 AM	03/25/2022 08:00 AM	AJ	4/6/22		7.01			Pass	SARS-CoV-2 N1	2944.172351	SARS-CoV-2 N2	0	2.6	Processing	Complete
O01-0031	WWTP	GraftonWWTP-01	O01-0031	Taylor	Sample	Composite		02/18/2022 08:05 AM	02/21/2022	02/17/2022 08:00 AM	02/18/2022 08:00 AM	AJ	2/22/22		6.72			Pass	SARS-CoV-2 N1	46101.21846	SARS-CoV-2 N2	46101.21846	1.61	Processing	Complete
A01-0139	WWTP	StarCityWWTP-01	G	Monongalia	Sample	Composite	GG	12/30/2021 12:00 AM	01/04/2022	12/30/2021 12:00 AM	12/30/2021 12:00 AM	AJ	1/12/22		7.53			Pass	SARS-CoV-2 N1	134117.758	SARS-CoV-2 N2	160992.8933	13.4	Processing	Complete
A02-0083	WVU Morgantown	HonorsSummit-01 (MUB)	Sample	Monongalia	Sample	Composite	EL	09/06/2021 08:38 AM	09/07/2021	09/04/2021 09:00 AM	09/06/2021 08:38 AM	JL	9/9/21		6.88			Pass	SARS-CoV-2 N1	58696.58023	SARS-CoV-2 N2	47325.19388		Rejected: No Flow	Complete
A02-0327	WVU Morgantown	Evansdale-01	Sample	Monongalia	Sample	Composite	Gz	02/04/2022 10:49 AM	02/04/2022	02/02/2022 09:00 AM	02/04/2022 09:00 AM	AJ	2/10/22		7.34			Pass	SARS-CoV-2 N1	25199.97921	SARS-CoV-2 N2	30802.03123		Processing	Complete
K01-0039	WWTP	ParkersburgWWTP-01	K01-0039	Wood	Sample	Composite		02/17/2022 06:12 AM	02/23/2022	02/16/2022 06:25 AM	02/17/2022 06:12 AM	AJ	2/24/22		6.98			Pass	SARS-CoV-2 N1	237045.3626	SARS-CoV-2 N2	61953.83571	5.676	Processing	Complete
A0245	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	DW	11/15/2020 12:00 AM	11/16/2020	11/15/2020 12:00 AM	11/15/2020 11:59 PM	TD	11/17/20					Pass	SARS-CoV-2 N1	24528	SARS-CoV-2 N2	14712	6.499	Rejected: No NTC	Complete
O01-0003	WWTP	GraftonWWTP-01	O01-0003	Taylor	Sample	Composite		04/08/2022 08:00 AM	04/13/2022	04/07/2022 06:00 AM	04/08/2022 06:00 AM	JL	4/14/22		7.27			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	2.94	Processing	Complete
L01-0009	WWTP	WestUnionWWTP-01	SAMPLE	Doddridge	Sample	Composite		02/01/2022 09:10 AM	02/09/2022	01/31/2022 09:10 AM	02/01/2022 09:10 AM	JL	2/16/22		7.06			Pass	SARS-CoV-2 N1	1794125.44	SARS-CoV-2 N2	2055206.201	0.315	Processing	Complete
A03-0356	K-12	SuncrestES-01	Sample	Monongalia	Sample	Composite	GZ	05/24/2022 09:48 AM	05/24/2022	05/23/2022 06:00 AM	05/23/2022 02:00 PM	AJ						Pass						Processing	Processing
E01-0026	WWTP	PrincetonWWTP-01	G	Mercer	Sample	Composite		01/13/2022 11:55 AM	01/21/2022	01/12/2022 11:50 AM	01/13/2022 11:50 AM	AJ	1/24/22		6.24			Pass	SARS-CoV-2 N1	620401.1178	SARS-CoV-2 N2	364037.5328	4.952	Processing	Complete
L01-0107	WWTP	WestUnionWWTP-01	SAMPLE	Doddridge	Sample	Composite		05/13/2022 09:00 AM	05/18/2022	05/12/2022 09:00 AM	05/13/2022 09:00 AM	JL	2022-05-19					Pass	SARS-CoV-2 N1	16007.7677853405	SARS-CoV-2 N2	4573.02418537439	0.288	Processing	Complete
H01-0207	WWTP	MoundsvilleWWTP-01	Sample	Marshall	Sample	Composite		05/03/2022 08:00 AM	05/11/2022	05/02/2022 08:00 AM	05/03/2022 08:00 AM	AJ	5/12/22					Pass	SARS-CoV-2 N1		SARS-CoV-2 N2		1.7	Processing	Processing
A02-0151	WVU Morgantown	NorthHighSt-02 (MUB)	Sample	Monongalia	Sample	Composite	EL	08/10/2021 10:00 AM	08/10/2021	08/09/2021 09:00 AM	08/10/2021 09:00 AM	JL	8/13/21	Was A04-0009	7.29			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	1357.84701		Rejected: No Flow	Complete
J01-0009	WWTP	AlpineLakeWWTP-01	J01-0009	Preston	Sample	Composite		03/18/2022 09:10 AM	03/23/2022	03/17/2022 10:00 AM	03/18/2022 09:10 AM	AJ	3/29/22		7.09			Pass	SARS-CoV-2 N1	38782.70566	SARS-CoV-2 N2	52894.41526	0.127	Processing	Complete
A01-0253	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite		05/15/2022 12:00 AM	05/17/2022	05/14/2022 12:00 AM	05/15/2022 12:00 AM	AJ	2022-05-18					Fail: Missing Required Data	SARS-CoV-2 N1	445861.088633537	SARS-CoV-2 N2	428718.738555907	7.8	Processing	Complete
A01-0228	WWTP	StarCityWWTP-01	A01-0228	Monongalia	Sample	Composite	GG	04/16/2022 12:00 AM	04/19/2022	04/15/2022 12:00 AM	04/16/2022 12:00 AM	AJ	4/20/22		7.33			Pass	SARS-CoV-2 N1	61325.32597	SARS-CoV-2 N2	32695.67192	8.1	Processing	Complete
H01-0051	WWTP	MoundsvilleWWTP-01	G	Marshall	Sample	Composite		12/24/2021 08:15 AM	01/03/2022	12/23/2021 08:00 AM	12/24/2021 08:00 AM	AJ	1/12/22		6.96			Fail: Temperature Above Threshold	SARS-CoV-2 N1	19318.62798	SARS-CoV-2 N2	27600.76795	1.5	Processing	Complete
A1031	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	EL	04/23/2021 10:55 AM	04/23/2021	04/18/2021 12:00 PM	04/18/2021 11:59 AM	MVS	4/26/21					Pass	SARS-CoV-2 N1	78180	SARS-CoV-2 N2	104250	8.717	Processing	Complete
D01-0061	WWTP	CharlesTownWWTP-01	D01-0061	Jefferson	Sample	Composite		04/05/2022 07:20 AM	04/06/2022	04/04/2022 07:15 AM	04/05/2022 07:20 AM	AJ	4/7/22		7.03			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	1.28	Processing	Processing
A01-0050	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	JF	09/28/2021 11:10 AM	10/01/2021	09/27/2021 12:00 AM	09/27/2021 11:55 PM	JL	10/5/21					Pass	SARS-CoV-2 N1	51619.2168	SARS-CoV-2 N2	56317.21377	7.004	Processing	Complete
M03-0033	WWTP	ManningtonWWTP-01	Sample	Marion	Sample	Composite		05/21/2022 11:00 AM	05/25/2022	05/20/2022 11:00 AM	05/21/2022 11:00 AM	AJ						Pass					0.241	Processing	Processing
A02-0209	WVU Morgantown	HonorsSummit-01 (MUB)	Sample	Monongalia	Sample	Composite	EL	11/05/2021 11:01 AM	11/05/2021	11/03/2021 10:04 AM	11/05/2021 10:04 AM	JL	11/8/21		7.12			Pass	SARS-CoV-2 N1	18900.0199	SARS-CoV-2 N2	18900.0199		Rejected: No Flow	Complete
L01-0112	WWTP	WestUnionWWTP-01	Sample	Doddridge	Sample	Composite		04/30/2022 09:00 AM	05/04/2022	04/29/2022 09:00 AM	04/30/2022 09:00 AM	AJ	5/5/22					Pass	SARS-CoV-2 N1	2648.871085	SARS-CoV-2 N2	0	0.293	Processing	Complete
M04-0024	WWTP	FarmingtonWWTP-01	M04-0024	Marion	Sample	Composite		03/10/2022 01:00 PM	03/17/2022	03/09/2022 12:30 PM	03/10/2022 01:00 PM	JL	3/28/22		7.33			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	0.104	Processing	Complete
H01-0212	WWTP	MoundsvilleWWTP-01	Sample	Marshall	Sample	Composite		05/08/2022 08:00 AM	05/13/2022	05/07/2022 08:00 AM	05/08/2022 08:00 AM	AJ	5/16/22					Pass	SARS-CoV-2 N1	13022.14159	SARS-CoV-2 N2	16278.31003	4.9	Processing	Complete
A01-0222	WWTP	StarCityWWTP-01	A01-0222	Monongalia	Sample	Composite		04/09/2022 11:59 PM	04/12/2022	04/09/2022 12:00 AM	04/09/2022 11:59 PM	JL	4/14/22		7.36			Pass	SARS-CoV-2 N1	29850.71775	SARS-CoV-2 N2	16279.57452	16.3	Processing	Complete
C01-0044	WWTP	WheelingWWTP-01	Sample	Ohio	Sample	Composite		11/24/2021 07:00 AM	11/30/2021	11/23/2021 07:00 AM	11/24/2021 07:00 AM	AJ	12/3/21		6.22			Pass	SARS-CoV-2 N1	151742.9388	SARS-CoV-2 N2	45055.40662	5.856	Processing	Complete
A02-0067	WVU Morgantown	OaklandE-02	Sample	Monongalia	Sample	Grab	EL	09/01/2021 09:27 AM	09/01/2021	09/01/2021 09:27 AM	09/01/2021 09:27 AM	JL	9/2/21		8.64			Pass	SARS-CoV-2 N1	614482.4767	SARS-CoV-2 N2	609277.8301		Rejected: No Flow	Complete
H01-0183	WWTP	MoundsvilleWWTP-01	H01-0183	Marshall	Sample	Composite		04/10/2022 08:00 AM	04/18/2022	04/09/2022 08:00 AM	04/10/2022 08:00 AM	AJ	4/19/22		7.01			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	2.7	Processing	Complete
L01-0080	WWTP	WestUnionWWTP-01	Sample	Doddridge	Sample	Composite		04/27/2022 09:00 AM	05/04/2022	04/26/2022 09:00 AM	04/27/2022 09:00 AM	AJ	5/5/22					Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	2623.010008	0.34	Processing	Complete
A01-0004	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GG	08/12/2021 11:55 PM	08/13/2021	08/12/2021 12:00 AM	08/12/2021 11:55 PM	JL	8/16/21		6.95			Pass	SARS-CoV-2 N1	67173.01846	SARS-CoV-2 N2	68545.77637	8.144	Processing	Complete
M03-0001	WWTP	ManningtonWWTP-01	M03-0001	Marion	Sample	Composite		03/08/2022 11:00 AM	03/09/2022	03/07/2022 11:00 AM	03/08/2022 11:00 AM	AJ	3/10/22		6.97			Pass	SARS-CoV-2 N1	19621.61176	SARS-CoV-2 N2	13080.05456	0.429	Processing	Complete
A02-0169	WVU Morgantown	CollegePark-02	Sample	Monongalia	Sample	Composite	EL	10/13/2021 10:28 AM	10/13/2021	10/11/2021 10:28 AM	10/13/2021 10:28 AM	JL	10/14/21		7.23			Pass	SARS-CoV-2 N1	59566.16104	SARS-CoV-2 N2	48863.5084		Rejected: No Flow	Complete
E02-0116	WWTP	AthensWWTP-01	Sample	Mercer	Sample	Composite		04/29/2022 08:00 AM	05/06/2022	04/28/2022 08:00 AM	04/29/2022 08:00 AM	AJ	5/9/22					Pass	SARS-CoV-2 N1	65703.62605	SARS-CoV-2 N2	17130.14893	0.091	Processing	Complete
L01-0118	WWTP	WestUnionWWTP-01	Sample	Doddridge	Sample	Composite		05/20/2022 09:00 AM	05/25/2022	05/19/2022 09:00 AM	05/20/2022 09:00 AM	AJ						Pass					0.368	Processing	Processing
A02-0467	WVU Morgantown	CollegePark-02	A02-0467	Monongalia	Sample	Composite	GZ	04/25/2022 10:19 AM	04/25/2022	04/23/2022 09:00 AM	04/25/2022 09:00 AM	AJ	4/26/22		7.04			Pass	SARS-CoV-2 N1	11973.07985	SARS-CoV-2 N2	2394.342315		Processing	Complete
D01-0084	WWTP	CharlesTownWWTP-01	Sample	Jefferson	Sample	Composite		05/11/2022 07:40 AM	05/13/2022	05/10/2022 07:40 AM	05/11/2022 07:40 AM	AJ	5/16/22					Pass	SARS-CoV-2 N1	79316.90633	SARS-CoV-2 N2	43245.16095	1.31	Processing	Complete
H01-0218	WWTP	MoundsvilleWWTP-01	Sample	Marshall	Sample	Composite		05/13/2022 08:00 AM	05/20/2022	05/12/2022 08:00 AM	05/13/2022 08:00 AM	AJ						Pass					2.0	Processing	Processing
E02-0096	WWTP	AthensWWTP-01	G	Mercer	Sample	Composite		01/27/2022 08:00 AM	01/28/2022	01/26/2022 08:00 AM	01/27/2022 08:00 AM	AJ	2/2/22		7.06			Pass	SARS-CoV-2 N1	1377259.233	SARS-CoV-2 N2	647494.4723	0.131	Processing	Complete
A03-0104	K-12	SuncrestES-01	Sample	Monongalia	Sample	Composite	BL	10/26/2021 12:15 PM	10/27/2021	10/25/2021 06:00 AM	10/25/2021 02:00 PM	JL	12/21/21					Pass	SARS-CoV-2 N1	5760.671161	SARS-CoV-2 N2	2880.236576		Processing	Complete
L01-0098	WWTP	WestUnionWWTP-01	L01-0098	Doddridge	Sample	Composite		04/14/2022 09:10 AM	04/20/2022	04/13/2022 09:10 AM	04/14/2022 09:10 AM	AJ	4/21/22		7.05			Pass	SARS-CoV-2 N1	5273.246448	SARS-CoV-2 N2	5273.246448	0.303	Processing	Complete
S01-0043	WWTP	FollansbeeWWTP-01	S01-0043	Brooke	Sample	Composite		03/25/2022 06:05 AM	03/30/2022	03/24/2022 06:00 AM	03/25/2022 06:00 AM	AJ	3/31/22		7.09			Pass	SARS-CoV-2 N1	43735.54252	SARS-CoV-2 N2	29151.9548	0.719	Processing	Complete
G01-0081	WWTP	KeyserWWTP-01	Sample	Mineral	Sample	Composite		01/25/2022 08:20 AM	01/27/2022	01/24/2022 09:00 AM	01/25/2022 08:00 AM	JL	2/2/22		7.16			Pass	SARS-CoV-2 N1	444429.363	SARS-CoV-2 N2	363835.7574	1.03	Processing	Complete
G01-0122	WWTP	KeyserWWTP-01	G01-0122	Mineral	Sample	Composite	TD	04/02/2022 08:25 AM	04/07/2022	04/01/2022 09:00 AM	04/02/2022 08:00 AM	AJ	4/11/22		6.92			Pass	SARS-CoV-2 N1	33754.44297	SARS-CoV-2 N2	33754.44297	1.199	Processing	Complete
E02-0084	WWTP	AthensWWTP-01	G	Mercer	Sample	Composite		02/09/2022 08:00 AM	02/11/2022	02/08/2022 08:00 AM	02/09/2022 08:00 AM	AJ	2/16/22		6.86			Pass	SARS-CoV-2 N1	121204.9712	SARS-CoV-2 N2	124165.573	0.192	Processing	Complete
N02-0063	WWTP	ClarksburgWWTP-01	N02-0063	Harrison	Sample	Composite		04/06/2022 07:00 AM	04/07/2022	04/05/2022 07:00 AM	04/06/2022 07:00 AM	AJ	4/11/22		7.13			Pass	SARS-CoV-2 N1	12071.01284	SARS-CoV-2 N2	4827.987989	9.36	Processing	Complete
A03-0264	K-12	SuncrestES-01	A03-0264	Monongalia	Sample	Composite	GZ	03/25/2022 01:40 PM		03/25/2022 06:00 AM	03/25/2022 01:40 PM		3/30/22		7.74				SARS-CoV-2 N1	3585.726768	SARS-CoV-2 N2	14344.74701		Processing	Complete
E02-0061	WWTP	AthensWWTP-01	E02-0061	Mercer	Sample	Composite		03/17/2022 08:00 AM	03/18/2022	03/16/2022 08:00 AM	03/17/2022 08:00 AM	JL	3/28/22		6.61			Pass	SARS-CoV-2 N1	6957.464218	SARS-CoV-2 N2	0	0.155	Processing	Complete
A04-0082	WWTP	CheatLakeWWTP-01	Sample	Monongalia	Sample	Composite		05/24/2022 08:00 AM	05/24/2022	05/23/2022 08:00 AM	05/24/2022 08:00 AM	AJ						Pass					0.514	Processing	Processing
G01-0064	WWTP	KeyserWWTP-01	Sample	Mineral	Sample	Composite	GP	10/31/2021 09:05 AM	11/02/2021	10/30/2021 09:00 AM	10/31/2021 09:00 AM	JL	11/4/21		7.13			Pass	SARS-CoV-2 N1	10424.62979	SARS-CoV-2 N2	13900.47237		Rejected: No Flow	Complete
L01-0092	WWTP	WestUnionWWTP-01	L01-0092	Doddridge	Sample	Composite		04/08/2022 09:00 AM	04/20/2022	04/07/2022 09:00 AM	04/08/2022 09:00 AM	AJ	4/21/22		7.3			Pass	SARS-CoV-2 N1	2528.53713	SARS-CoV-2 N2	2528.53713	0.399	Processing	Complete
A03-0150	K-12	MountainviewES-01	Sample	Monongalia	Sample	Composite	GZ	01/20/2022 12:08 PM	01/20/2022	01/19/2022 06:00 AM	01/19/2022 02:00 PM	AJ	2/2/22		7.08			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Processing	Processing
G02-0007	WVU Keyser	PotomacState-01	Sample	Mineral	Sample	Composite	MH	10/08/2021 10:50 AM	10/13/2021	10/07/2021 10:40 AM	10/08/2021 10:40 AM	JL	10/20/21		6.89			Pass	SARS-CoV-2 N1	7319.572568	SARS-CoV-2 N2	19523.6247		Rejected: No Flow	Complete
C01-0055	WWTP	WheelingWWTP-01	Sample	Ohio	Sample	Composite		12/09/2021 07:00 AM	12/14/2021	12/08/2021 07:00 AM	12/09/2021 07:00 AM	JL	12/21/21		6.78			Pass	SARS-CoV-2 N1	126909.2976	SARS-CoV-2 N2	171948.6639	6.748	Processing	Complete
G01-0128	WWTP	KeyserWWTP-01	G01-0128	Mineral	Sample	Composite		03/15/2022 10:00 AM	03/17/2022	03/14/2022 09:00 AM	03/15/2022 08:00 AM	JL	3/28/22		6.8			Pass	SARS-CoV-2 N1	24347.84196	SARS-CoV-2 N2	33481.92807	1.071	Processing	Complete
G01-0153	WWTP	KeyserWWTP-01	Sample	Mineral	Sample	Composite	TD	05/10/2022 08:55 AM	05/12/2022	05/09/2022 09:00 AM	05/10/2022 08:00 AM	AJ	5/16/22					Pass	SARS-CoV-2 N1	6510.059517	SARS-CoV-2 N2	13021.13084	2.262	Processing	Complete
E02-0130	WWTP	AthensWWTP-01	Sample	Mercer	Sample	Composite		05/19/2022 08:00 AM	05/20/2022	05/18/2022 08:00 AM	05/19/2022 08:00 AM	AJ						Pass					0.104	Processing	Processing
M04-0074	WWTP	FarmingtonWWTP-01	G	Marion	Sample	Composite		05/05/2022 11:00 AM	05/18/2022	05/04/2022 11:00 AM	05/05/2022 11:00 AM	AJ	2022-05-19					Pass	SARS-CoV-2 N1	7647.43410050868	SARS-CoV-2 N2	5098.13474491238	0.146	Processing	Complete
A03-0302	K-12	NorthES-01	A03-0302	Monongalia	Sample	Composite	GZ	04/08/2022 12:39 PM	04/11/2022	04/08/2022 06:00 AM	04/08/2022 12:39 PM	AJ	4/14/22		8.03			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Processing	Complete
B01-0003	WWTP	CharlestonWWTP-01	Sample	Kanawha	Sample	Composite	KM	09/22/2021 07:55 AM	09/24/2021	09/21/2021 07:00 AM	09/22/2021 07:00 AM	JL	10/5/21		7.08			Pass	SARS-CoV-2 N1	15182.38552	SARS-CoV-2 N2	7590.328939		Processing	Complete
C01-0014	WWTP	WheelingWWTP-01	Sample	Ohio	Sample	Composite	MVC	10/05/2021 07:05 AM	10/08/2021	10/04/2021 07:00 AM	10/05/2021 07:00 AM	JL	10/11/21	FLOW: 8.81	6.64			Pass	SARS-CoV-2 N1	33300.72403	SARS-CoV-2 N2	49245.28658	8.81	Processing	Complete
A1002	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	EL	03/09/2021 12:00 PM	03/12/2021	03/09/2021 12:00 PM	03/09/2021 12:00 PM	MVS	3/16/21					Pass	SARS-CoV-2 N1	25860	SARS-CoV-2 N2	19380	8.423	Processing	Complete
C01-0032	WWTP	WheelingWWTP-01	Sample	Ohio	Sample	Composite	GZ	11/03/2021 07:00 AM	11/05/2021	11/02/2021 07:00 AM	11/03/2021 07:00 AM	JL	11/8/21		6.45			Pass	SARS-CoV-2 N1	9437.167272	SARS-CoV-2 N2	11325.02884		Rejected: No Flow	Complete
A02-0292	WVU Morgantown	OaklandE-02	Sample	Monongalia	Sample	Composite	GZ	01/19/2022 08:59 AM	01/19/2022	01/15/2022 09:00 AM	01/17/2022 09:00 AM	AJ	1/24/22		7.28			Pass	SARS-CoV-2 N1	661905.3626	SARS-CoV-2 N2	117589.0665		Processing	Complete
E01-0076	WWTP	PrincetonWWTP-01	E01-0076	Mercer	Sample	Composite		03/09/2022 08:30 AM	03/11/2022	03/08/2022 08:05 AM	03/09/2022 08:05 AM	AJ	3/14/22		7.26			Pass	SARS-CoV-2 N1	24925.22623	SARS-CoV-2 N2	27002.99677	4.75	Processing	Complete
A1036	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	EL	04/30/2021 11:06 AM	04/30/2021	04/25/2021 12:00 PM	04/25/2021 11:59 AM	MVS	5/3/21					Pass	SARS-CoV-2 N1	28845	SARS-CoV-2 N2	38475	8.393	Processing	Complete
G02-0012	WVU Keyser	PotomacState-01	Sample	Mineral	Sample	Composite	Z	10/27/2021 11:30 AM	11/02/2021	10/26/2021 10:30 AM	10/27/2021 11:30 AM	JL	11/4/21		7			Pass	SARS-CoV-2 N1	4300.335329	SARS-CoV-2 N2	7167.636454		Processing	Complete
A1038	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	EL	04/30/2021 11:08 AM	04/30/2021	04/27/2021 12:00 PM	04/27/2021 11:59 AM	MVS	5/3/21					Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	4338	8.459	Processing	Complete
R01-0024	WWTP	HuttonsvilleWWTP-01	R01-0024	Randolph	Sample	Composite		04/21/2022 08:45 AM	04/27/2022	04/20/2022 09:00 AM	04/21/2022 08:30 AM	AJ	4/29/22		6.54			Fail: Missing Required Data	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Processing	Complete
O01-0026	WWTP	GraftonWWTP-01	G	Taylor	Sample	Composite		02/15/2022 07:50 AM	02/16/2022	02/14/2022 06:40 AM	02/15/2022 06:40 AM	AJ	2/17/22		7.44			Pass	SARS-CoV-2 N1	87983.94084	SARS-CoV-2 N2	70372.3754	1.51	Processing	Complete
A03-0308	K-12	SuncrestES-01	A03-0308	Monongalia	Sample	Composite	Gz	04/26/2022 09:41 AM	04/26/2022	04/25/2022 06:00 AM	04/25/2022 02:00 PM	AJ	4/28/22		7.12			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Processing	Complete
