sample_id	seqrun_id	facility	county	start_datetime	end_datetime	parental	lineage	variant	proportion
G01-0312	SARS_20230403	KeyserWWTP-01	Mineral	02/24/2023 09:00 AM	02/25/2023 09:00 AM	B.1.1.529	CH.1.1	CH.1.1.2	0.3368514
G01-0312	SARS_20230403	KeyserWWTP-01	Mineral	02/24/2023 09:00 AM	02/25/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.67	0.0015456
G01-0312	SARS_20230403	KeyserWWTP-01	Mineral	02/24/2023 09:00 AM	02/25/2023 09:00 AM	B.1.1.1	C.8	C.8	0.00149477
G01-0312	SARS_20230403	KeyserWWTP-01	Mineral	02/24/2023 09:00 AM	02/25/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.66	0.00172117
G01-0312	SARS_20230403	KeyserWWTP-01	Mineral	02/24/2023 09:00 AM	02/25/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.81	0.00141844
G01-0312	SARS_20230403	KeyserWWTP-01	Mineral	02/24/2023 09:00 AM	02/25/2023 09:00 AM	XBB.1.44	XBB.1.44	XBB.1.44	0.00140343
G01-0312	SARS_20230403	KeyserWWTP-01	Mineral	02/24/2023 09:00 AM	02/25/2023 09:00 AM	XBB.1.4	XBB.1.4	XBB.1.4	0.02186746
G01-0312	SARS_20230403	KeyserWWTP-01	Mineral	02/24/2023 09:00 AM	02/25/2023 09:00 AM	XBB.1	XBB.1	XBB.1	0.0449537
G01-0312	SARS_20230403	KeyserWWTP-01	Mineral	02/24/2023 09:00 AM	02/25/2023 09:00 AM	BA.2.75,XBB.3	XBN	XBN	0.00142298
G01-0312	SARS_20230403	KeyserWWTP-01	Mineral	02/24/2023 09:00 AM	02/25/2023 09:00 AM	XBB.1.13	XBB.1.13	XBB.1.13	0.08773415
G01-0312	SARS_20230403	KeyserWWTP-01	Mineral	02/24/2023 09:00 AM	02/25/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.95	0.0045045
G01-0312	SARS_20230403	KeyserWWTP-01	Mineral	02/24/2023 09:00 AM	02/25/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.61	0.00153374
G01-0312	SARS_20230403	KeyserWWTP-01	Mineral	02/24/2023 09:00 AM	02/25/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.49	0.41824747
G01-0312	SARS_20230403	KeyserWWTP-01	Mineral	02/24/2023 09:00 AM	02/25/2023 09:00 AM	XBB.1.38	XBB.1.38	XBB.1.38.1	0.00223214
G01-0312	SARS_20230403	KeyserWWTP-01	Mineral	02/24/2023 09:00 AM	02/25/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.37	0.00953516
G01-0312	SARS_20230403	KeyserWWTP-01	Mineral	02/24/2023 09:00 AM	02/25/2023 09:00 AM	B.10	B.10	B.10	0.00294742
G01-0312	SARS_20230403	KeyserWWTP-01	Mineral	02/24/2023 09:00 AM	02/25/2023 09:00 AM	XBB.1.9	XCC	XCC	0.00487805
G01-0312	SARS_20230403	KeyserWWTP-01	Mineral	02/24/2023 09:00 AM	02/25/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.52	0.00175747
G01-0312	SARS_20230403	KeyserWWTP-01	Mineral	02/24/2023 09:00 AM	02/25/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.57	0.00432499
G01-0312	SARS_20230403	KeyserWWTP-01	Mineral	02/24/2023 09:00 AM	02/25/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.34	0.00627716
G01-0312	SARS_20230403	KeyserWWTP-01	Mineral	02/24/2023 09:00 AM	02/25/2023 09:00 AM	XBB	XBB	XBB	0.00108526
G01-0312	SARS_20230403	KeyserWWTP-01	Mineral	02/24/2023 09:00 AM	02/25/2023 09:00 AM	B.1	B.1	B.1.1.521	0.00111359
G01-0312	SARS_20230403	KeyserWWTP-01	Mineral	02/24/2023 09:00 AM	02/25/2023 09:00 AM	XBB.1,BA.5	XCG	XCG	0.00166852
G01-0312	SARS_20230403	KeyserWWTP-01	Mineral	02/24/2023 09:00 AM	02/25/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.8	0.00304878
G01-0312	SARS_20230403	KeyserWWTP-01	Mineral	02/24/2023 09:00 AM	02/25/2023 09:00 AM	XBB.1.11	XBB.1.11	XBB.1.11	0.00196912
G01-0312	SARS_20230403	KeyserWWTP-01	Mineral	02/24/2023 09:00 AM	02/25/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.88	0.0061665
R02-0413	SARS_20231023	ElkinsWWTP-01	Randolph	09/28/2023 06:00 AM	09/29/2023 06:00 AM	XBB.1.9	FL.29	FL.29	0.0014771
R02-0413	SARS_20231023	ElkinsWWTP-01	Randolph	09/28/2023 06:00 AM	09/29/2023 06:00 AM	XBB.1.5	JD.1	JD.1.1.2	0.00142653
R02-0413	SARS_20231023	ElkinsWWTP-01	Randolph	09/28/2023 06:00 AM	09/29/2023 06:00 AM	B.1	B.1	B.1.177.47	0.00112108
R02-0413	SARS_20231023	ElkinsWWTP-01	Randolph	09/28/2023 06:00 AM	09/29/2023 06:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.82	0.00140449
R02-0413	SARS_20231023	ElkinsWWTP-01	Randolph	09/28/2023 06:00 AM	09/29/2023 06:00 AM	XBB.1.9	FL.27	FL.27	0.00141643
R02-0413	SARS_20231023	ElkinsWWTP-01	Randolph	09/28/2023 06:00 AM	09/29/2023 06:00 AM	XBB.1.9	GD.3	GD.3	0.0020903
R02-0413	SARS_20231023	ElkinsWWTP-01	Randolph	09/28/2023 06:00 AM	09/29/2023 06:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.80	0.00240616
R02-0413	SARS_20231023	ElkinsWWTP-01	Randolph	09/28/2023 06:00 AM	09/29/2023 06:00 AM	XBB.1.16	XBB.1.16	XBB.1.16.14	0.00147344
R02-0413	SARS_20231023	ElkinsWWTP-01	Randolph	09/28/2023 06:00 AM	09/29/2023 06:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.34	0.0025974
R02-0413	SARS_20231023	ElkinsWWTP-01	Randolph	09/28/2023 06:00 AM	09/29/2023 06:00 AM	XBB.1.5	GN.5	GN.5	0.00223714
R02-0413	SARS_20231023	ElkinsWWTP-01	Randolph	09/28/2023 06:00 AM	09/29/2023 06:00 AM	XBB.1.16	XBB.1.16	XBB.1.16.19	0.00106496
R02-0413	SARS_20231023	ElkinsWWTP-01	Randolph	09/28/2023 06:00 AM	09/29/2023 06:00 AM	XBB.1.9	FL.6	FL.6	0.0136674
R02-0413	SARS_20231023	ElkinsWWTP-01	Randolph	09/28/2023 06:00 AM	09/29/2023 06:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.29	0.00160514
R02-0413	SARS_20231023	ElkinsWWTP-01	Randolph	09/28/2023 06:00 AM	09/29/2023 06:00 AM	XBB.1.16	XBB.1.16	XBB.1.16.7	0.00148423
R02-0413	SARS_20231023	ElkinsWWTP-01	Randolph	09/28/2023 06:00 AM	09/29/2023 06:00 AM	XBB.1.16	GY.1	GY.1	0.00491542
R02-0413	SARS_20231023	ElkinsWWTP-01	Randolph	09/28/2023 06:00 AM	09/29/2023 06:00 AM	XBB.1.5	JD.2	JD.2	0.0031746
R02-0413	SARS_20231023	ElkinsWWTP-01	Randolph	09/28/2023 06:00 AM	09/29/2023 06:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.23	0.00157356
R02-0413	SARS_20231023	ElkinsWWTP-01	Randolph	09/28/2023 06:00 AM	09/29/2023 06:00 AM	HN.5,XBB.1.16	XDA	XDA	0.00270062
R02-0413	SARS_20231023	ElkinsWWTP-01	Randolph	09/28/2023 06:00 AM	09/29/2023 06:00 AM	B.1	B.1	B.1.1.521	0.00153139
R02-0413	SARS_20231023	ElkinsWWTP-01	Randolph	09/28/2023 06:00 AM	09/29/2023 06:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.8	0.00304125
R02-0413	SARS_20231023	ElkinsWWTP-01	Randolph	09/28/2023 06:00 AM	09/29/2023 06:00 AM	XBB.1.5	HS.1	HS.1.1	0.00117647
R02-0413	SARS_20231023	ElkinsWWTP-01	Randolph	09/28/2023 06:00 AM	09/29/2023 06:00 AM	XBB.1.2	XBB.1.2	XBB.1.2	0.00278164
R02-0413	SARS_20231023	ElkinsWWTP-01	Randolph	09/28/2023 06:00 AM	09/29/2023 06:00 AM	XBB.1.16	XBB.1.16	XBB.1.16	0.30073414
R02-0413	SARS_20231023	ElkinsWWTP-01	Randolph	09/28/2023 06:00 AM	09/29/2023 06:00 AM	XBB.1.9	HN.2	HN.2	0.00240577
R02-0413	SARS_20231023	ElkinsWWTP-01	Randolph	09/28/2023 06:00 AM	09/29/2023 06:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.62	0.00213904
R02-0413	SARS_20231023	ElkinsWWTP-01	Randolph	09/28/2023 06:00 AM	09/29/2023 06:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.67	0.00181488
R02-0413	SARS_20231023	ElkinsWWTP-01	Randolph	09/28/2023 06:00 AM	09/29/2023 06:00 AM	XBB.1.16	JF.1	JF.1	0.0599393
R02-0413	SARS_20231023	ElkinsWWTP-01	Randolph	09/28/2023 06:00 AM	09/29/2023 06:00 AM	XBB.1.44	XBB.1.44	XBB.1.44	0.00134953
R02-0413	SARS_20231023	ElkinsWWTP-01	Randolph	09/28/2023 06:00 AM	09/29/2023 06:00 AM	XBB.1.9	FL.9	FL.9	0.00135586
R02-0413	SARS_20231023	ElkinsWWTP-01	Randolph	09/28/2023 06:00 AM	09/29/2023 06:00 AM	XBB.1.16	XBB.1.16	XBB.1.16.12	0.02395406
R02-0413	SARS_20231023	ElkinsWWTP-01	Randolph	09/28/2023 06:00 AM	09/29/2023 06:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.100	0.00250792
R02-0413	SARS_20231023	ElkinsWWTP-01	Randolph	09/28/2023 06:00 AM	09/29/2023 06:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.71	0.0010917
R02-0413	SARS_20231023	ElkinsWWTP-01	Randolph	09/28/2023 06:00 AM	09/29/2023 06:00 AM	B.26	B.26	B.26	0.00133023
R02-0413	SARS_20231023	ElkinsWWTP-01	Randolph	09/28/2023 06:00 AM	09/29/2023 06:00 AM	BQ.1.1.25*,XBB.1*	XCD	XCD	0.00229312
R02-0413	SARS_20231023	ElkinsWWTP-01	Randolph	09/28/2023 06:00 AM	09/29/2023 06:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.1	0.00657427
R02-0413	SARS_20231023	ElkinsWWTP-01	Randolph	09/28/2023 06:00 AM	09/29/2023 06:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.93	0.00207039
R02-0413	SARS_20231023	ElkinsWWTP-01	Randolph	09/28/2023 06:00 AM	09/29/2023 06:00 AM	XBB.1.5	HY.1	HY.1	0.00250792
R02-0413	SARS_20231023	ElkinsWWTP-01	Randolph	09/28/2023 06:00 AM	09/29/2023 06:00 AM	XBB.1.9	HN.3	HN.3	0.50312333
R02-0413	SARS_20231023	ElkinsWWTP-01	Randolph	09/28/2023 06:00 AM	09/29/2023 06:00 AM	XBB.1.16	GY.5	GY.5	0.00152788
Q01-0311	SARS_20230508	MadisonWWTP-01	Boone	03/28/2023 09:00 AM	03/29/2023 09:00 AM	XBB.1.13	XBB.1.13	XBB.1.13	0.09455935
Q01-0311	SARS_20230508	MadisonWWTP-01	Boone	03/28/2023 09:00 AM	03/29/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.95	0.00210748
Q01-0311	SARS_20230508	MadisonWWTP-01	Boone	03/28/2023 09:00 AM	03/29/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.3	0.138284
Q01-0311	SARS_20230508	MadisonWWTP-01	Boone	03/28/2023 09:00 AM	03/29/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.59	0.06872887
Q01-0311	SARS_20230508	MadisonWWTP-01	Boone	03/28/2023 09:00 AM	03/29/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.33	0.06872887
Q01-0311	SARS_20230508	MadisonWWTP-01	Boone	03/28/2023 09:00 AM	03/29/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.73	0.01026118
Q01-0311	SARS_20230508	MadisonWWTP-01	Boone	03/28/2023 09:00 AM	03/29/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.87	0.00325203
Q01-0311	SARS_20230508	MadisonWWTP-01	Boone	03/28/2023 09:00 AM	03/29/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.48	0.00213068
Q01-0311	SARS_20230508	MadisonWWTP-01	Boone	03/28/2023 09:00 AM	03/29/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.57	0.00442737
Q01-0311	SARS_20230508	MadisonWWTP-01	Boone	03/28/2023 09:00 AM	03/29/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.34	0.00500501
Q01-0311	SARS_20230508	MadisonWWTP-01	Boone	03/28/2023 09:00 AM	03/29/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.50	0.00110375
Q01-0311	SARS_20230508	MadisonWWTP-01	Boone	03/28/2023 09:00 AM	03/29/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.28	0.06872887
Q01-0311	SARS_20230508	MadisonWWTP-01	Boone	03/28/2023 09:00 AM	03/29/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.29	0.0021978
Q01-0311	SARS_20230508	MadisonWWTP-01	Boone	03/28/2023 09:00 AM	03/29/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.37	0.00753498
Q01-0311	SARS_20230508	MadisonWWTP-01	Boone	03/28/2023 09:00 AM	03/29/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.54	0.00172712
Q01-0311	SARS_20230508	MadisonWWTP-01	Boone	03/28/2023 09:00 AM	03/29/2023 09:00 AM	XBB.1.36	XBB.1.36	XBB.1.36	0.00240481
Q01-0311	SARS_20230508	MadisonWWTP-01	Boone	03/28/2023 09:00 AM	03/29/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.40	0.06872887
Q01-0311	SARS_20230508	MadisonWWTP-01	Boone	03/28/2023 09:00 AM	03/29/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.56	0.00183262
Q01-0311	SARS_20230508	MadisonWWTP-01	Boone	03/28/2023 09:00 AM	03/29/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.47	0.0151515
Q01-0311	SARS_20230508	MadisonWWTP-01	Boone	03/28/2023 09:00 AM	03/29/2023 09:00 AM	XBB.1,BA.5	XCG	XCG	0.00240385
Q01-0311	SARS_20230508	MadisonWWTP-01	Boone	03/28/2023 09:00 AM	03/29/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.8	0.00314027
Q01-0311	SARS_20230508	MadisonWWTP-01	Boone	03/28/2023 09:00 AM	03/29/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5	0.06872887
Q01-0311	SARS_20230508	MadisonWWTP-01	Boone	03/28/2023 09:00 AM	03/29/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.64	0.00272109
Q01-0311	SARS_20230508	MadisonWWTP-01	Boone	03/28/2023 09:00 AM	03/29/2023 09:00 AM	B.1	B.1	B.1.391	0.00133333
Q01-0311	SARS_20230508	MadisonWWTP-01	Boone	03/28/2023 09:00 AM	03/29/2023 09:00 AM	XBB.1.45	XBB.1.45	XBB.1.45.1	0.00705882
Q01-0311	SARS_20230508	MadisonWWTP-01	Boone	03/28/2023 09:00 AM	03/29/2023 09:00 AM	XBB.1.44	XBB.1.44	XBB.1.44	0.00189573
Q01-0311	SARS_20230508	MadisonWWTP-01	Boone	03/28/2023 09:00 AM	03/29/2023 09:00 AM	XBB.1.34	XBB.1.34	XBB.1.34.1	0.00131209
Q01-0311	SARS_20230508	MadisonWWTP-01	Boone	03/28/2023 09:00 AM	03/29/2023 09:00 AM	B.42	B.42	B.42	0.00108814
Q01-0311	SARS_20230508	MadisonWWTP-01	Boone	03/28/2023 09:00 AM	03/29/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.66	0.23711642
Q01-0311	SARS_20230508	MadisonWWTP-01	Boone	03/28/2023 09:00 AM	03/29/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.96	0.00148368
Q01-0311	SARS_20230508	MadisonWWTP-01	Boone	03/28/2023 09:00 AM	03/29/2023 09:00 AM	B.26	B.26	B.26	0.00108972
Q01-0311	SARS_20230508	MadisonWWTP-01	Boone	03/28/2023 09:00 AM	03/29/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.71	0.00230947
Q01-0311	SARS_20230508	MadisonWWTP-01	Boone	03/28/2023 09:00 AM	03/29/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.6	0.00117786
Q01-0311	SARS_20230508	MadisonWWTP-01	Boone	03/28/2023 09:00 AM	03/29/2023 09:00 AM	XBB.1.30	XBB.1.30	XBB.1.30	0.00106809
Q01-0311	SARS_20230508	MadisonWWTP-01	Boone	03/28/2023 09:00 AM	03/29/2023 09:00 AM	XBB.1.18	FE.1	FE.1.1.1	0.00137174
Q01-0311	SARS_20230508	MadisonWWTP-01	Boone	03/28/2023 09:00 AM	03/29/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.55	0.00145702
Q01-0311	SARS_20230508	MadisonWWTP-01	Boone	03/28/2023 09:00 AM	03/29/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.69	0.00218023
Q01-0311	SARS_20230508	MadisonWWTP-01	Boone	03/28/2023 09:00 AM	03/29/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.93	0.00331126
Q01-0311	SARS_20230508	MadisonWWTP-01	Boone	03/28/2023 09:00 AM	03/29/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.63	0.06872887
Q01-0311	SARS_20230508	MadisonWWTP-01	Boone	03/28/2023 09:00 AM	03/29/2023 09:00 AM	XBB.1.11	FP.4	FP.4	0.00230548
A01-0693	SARS_20231102	StarCityWWTP-01	Monongalia	10/10/2023 12:00 AM	10/11/2023 12:00 AM	XBB.1.9	FL.8	FL.8	0.00117233
A01-0693	SARS_20231102	StarCityWWTP-01	Monongalia	10/10/2023 12:00 AM	10/11/2023 12:00 AM	XBB.1.45	XBB.1.45	XBB.1.45.1	0.00215054
A01-0693	SARS_20231102	StarCityWWTP-01	Monongalia	10/10/2023 12:00 AM	10/11/2023 12:00 AM	XBB.1.22	FY.4	FY.4.1	0.00214821
A01-0693	SARS_20231102	StarCityWWTP-01	Monongalia	10/10/2023 12:00 AM	10/11/2023 12:00 AM	EG.5.1.3,GK.4	XCY	XCY	0.00231205
A01-0693	SARS_20231102	StarCityWWTP-01	Monongalia	10/10/2023 12:00 AM	10/11/2023 12:00 AM	XBB.6	XBB.6	XBB.6	0.00201237
A01-0693	SARS_20231102	StarCityWWTP-01	Monongalia	10/10/2023 12:00 AM	10/11/2023 12:00 AM	XBB.1.22	FY.1	FY.1.2	0.00308166
A01-0693	SARS_20231102	StarCityWWTP-01	Monongalia	10/10/2023 12:00 AM	10/11/2023 12:00 AM	XBB.1.9	HV.1	HV.1.4	0.00813008
A01-0693	SARS_20231102	StarCityWWTP-01	Monongalia	10/10/2023 12:00 AM	10/11/2023 12:00 AM	B.1	B.1	B.1.1.239	0.00114811
A01-0693	SARS_20231102	StarCityWWTP-01	Monongalia	10/10/2023 12:00 AM	10/11/2023 12:00 AM	B.1	B.1	B.1.1.8	0.00186576
A01-0693	SARS_20231102	StarCityWWTP-01	Monongalia	10/10/2023 12:00 AM	10/11/2023 12:00 AM	XBB.1.9	HK.18	HK.18	0.05439995
A01-0693	SARS_20231102	StarCityWWTP-01	Monongalia	10/10/2023 12:00 AM	10/11/2023 12:00 AM	XBB.1.9	HN.2	HN.2	0.00157233
A01-0693	SARS_20231102	StarCityWWTP-01	Monongalia	10/10/2023 12:00 AM	10/11/2023 12:00 AM	XBB.1.9	EG.5	EG.5.1.11	0.12312872
A01-0693	SARS_20231102	StarCityWWTP-01	Monongalia	10/10/2023 12:00 AM	10/11/2023 12:00 AM	XBB.1.16	JF.1	JF.1	0.00955414
A01-0693	SARS_20231102	StarCityWWTP-01	Monongalia	10/10/2023 12:00 AM	10/11/2023 12:00 AM	XBB.1.9	EG.5	EG.5.1.8	0.12312872
A01-0693	SARS_20231102	StarCityWWTP-01	Monongalia	10/10/2023 12:00 AM	10/11/2023 12:00 AM	XBB.1.32	XBB.1.32	XBB.1.32	0.00114285
A01-0693	SARS_20231102	StarCityWWTP-01	Monongalia	10/10/2023 12:00 AM	10/11/2023 12:00 AM	XBB.1.22	FY.6	FY.6	0.00636942
A01-0693	SARS_20231102	StarCityWWTP-01	Monongalia	10/10/2023 12:00 AM	10/11/2023 12:00 AM	XBB.1.16	XBB.1.16	XBB.1.16.12	0.01133715
A01-0693	SARS_20231102	StarCityWWTP-01	Monongalia	10/10/2023 12:00 AM	10/11/2023 12:00 AM	XBB.1.11	FP.2	FP.2	0.001003
A01-0693	SARS_20231102	StarCityWWTP-01	Monongalia	10/10/2023 12:00 AM	10/11/2023 12:00 AM	XBB.1*,BQ.1	XCD	XCD	0.0013158
A01-0693	SARS_20231102	StarCityWWTP-01	Monongalia	10/10/2023 12:00 AM	10/11/2023 12:00 AM	XBB.2.3	GS.4	GS.4	0.00128533
A01-0693	SARS_20231102	StarCityWWTP-01	Monongalia	10/10/2023 12:00 AM	10/11/2023 12:00 AM	B.1	B.1	B.1.1.424	0.00191571
A01-0693	SARS_20231102	StarCityWWTP-01	Monongalia	10/10/2023 12:00 AM	10/11/2023 12:00 AM	XBB.1.16	XBB.1.16	XBB.1.16.9	0.00188678
A01-0693	SARS_20231102	StarCityWWTP-01	Monongalia	10/10/2023 12:00 AM	10/11/2023 12:00 AM	XBB.1.22	FY.5	FY.5	0.11009311
A01-0693	SARS_20231102	StarCityWWTP-01	Monongalia	10/10/2023 12:00 AM	10/11/2023 12:00 AM	XBB.1.22	XBB.1.22	XBB.1.22	0.11009311
A01-0693	SARS_20231102	StarCityWWTP-01	Monongalia	10/10/2023 12:00 AM	10/11/2023 12:00 AM	B.1.1.529	BA.5	BA.5.2.58	0.00140091
A01-0693	SARS_20231102	StarCityWWTP-01	Monongalia	10/10/2023 12:00 AM	10/11/2023 12:00 AM	XBB.1.9	EG.5	EG.5.1.4	0.14968018
A01-0693	SARS_20231102	StarCityWWTP-01	Monongalia	10/10/2023 12:00 AM	10/11/2023 12:00 AM	XDB	XDB	XDB	0.00900901
A01-0693	SARS_20231102	StarCityWWTP-01	Monongalia	10/10/2023 12:00 AM	10/11/2023 12:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.29	0.00111235
A01-0693	SARS_20231102	StarCityWWTP-01	Monongalia	10/10/2023 12:00 AM	10/11/2023 12:00 AM	BA.5.2,BA.2.76	XBG	XBG	0.00171819
A01-0693	SARS_20231102	StarCityWWTP-01	Monongalia	10/10/2023 12:00 AM	10/11/2023 12:00 AM	XBB.1.9	EG.5	EG.5.1	0.12312872
A01-0693	SARS_20231102	StarCityWWTP-01	Monongalia	10/10/2023 12:00 AM	10/11/2023 12:00 AM	XBB.1.25	XBB.1.25	XBB.1.25	0.00303949
A01-0693	SARS_20231102	StarCityWWTP-01	Monongalia	10/10/2023 12:00 AM	10/11/2023 12:00 AM	XBB.1.16	FU.1	FU.1	0.00115472
A01-0693	SARS_20231102	StarCityWWTP-01	Monongalia	10/10/2023 12:00 AM	10/11/2023 12:00 AM	XBB.1.22	XBB.1.22	XBB.1.22.1	0.11009311
A01-0693	SARS_20231102	StarCityWWTP-01	Monongalia	10/10/2023 12:00 AM	10/11/2023 12:00 AM	XBB.1.22	FY.4	FY.4	0.00214821
A01-0693	SARS_20231102	StarCityWWTP-01	Monongalia	10/10/2023 12:00 AM	10/11/2023 12:00 AM	XBB.1.22	FY.2	FY.2	0.00253485
R01-0429	SARS_20231023	HuttonsvilleWWTP-01	Randolph	09/24/2023 09:00 AM	09/25/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.36	0.00116414
R01-0429	SARS_20231023	HuttonsvilleWWTP-01	Randolph	09/24/2023 09:00 AM	09/25/2023 09:00 AM	XBB.1.16	GY.5	GY.5	0.26502
R01-0429	SARS_20231023	HuttonsvilleWWTP-01	Randolph	09/24/2023 09:00 AM	09/25/2023 09:00 AM	XBB.1.11	FP.4	FP.4	0.00169924
R01-0429	SARS_20231023	HuttonsvilleWWTP-01	Randolph	09/24/2023 09:00 AM	09/25/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.1	0.17161108
R01-0429	SARS_20231023	HuttonsvilleWWTP-01	Randolph	09/24/2023 09:00 AM	09/25/2023 09:00 AM	XBB.1.5	HJ.1	HJ.1	0.00104493
R01-0429	SARS_20231023	HuttonsvilleWWTP-01	Randolph	09/24/2023 09:00 AM	09/25/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.54	0.00259067
R01-0429	SARS_20231023	HuttonsvilleWWTP-01	Randolph	09/24/2023 09:00 AM	09/25/2023 09:00 AM	XBB.1.16	GY.1	GY.1	0.0031723
R01-0429	SARS_20231023	HuttonsvilleWWTP-01	Randolph	09/24/2023 09:00 AM	09/25/2023 09:00 AM	B.10	B.10	B.10	0.00183486
R01-0429	SARS_20231023	HuttonsvilleWWTP-01	Randolph	09/24/2023 09:00 AM	09/25/2023 09:00 AM	XBB.1.16	XBB.1.16	XBB.1.16.2	0.0565267
R01-0429	SARS_20231023	HuttonsvilleWWTP-01	Randolph	09/24/2023 09:00 AM	09/25/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.34	0.00291971
R01-0429	SARS_20231023	HuttonsvilleWWTP-01	Randolph	09/24/2023 09:00 AM	09/25/2023 09:00 AM	XBB.1.16	XBB.1.16	XBB.1.16.12	0.00539598
R01-0429	SARS_20231023	HuttonsvilleWWTP-01	Randolph	09/24/2023 09:00 AM	09/25/2023 09:00 AM	XBB.1.16	XBB.1.16	XBB.1.16.19	0.00111483
R01-0429	SARS_20231023	HuttonsvilleWWTP-01	Randolph	09/24/2023 09:00 AM	09/25/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.100	0.00442122
R01-0429	SARS_20231023	HuttonsvilleWWTP-01	Randolph	09/24/2023 09:00 AM	09/25/2023 09:00 AM	XBB.1.5	GN.4	GN.4	0.0011655
R01-0429	SARS_20231023	HuttonsvilleWWTP-01	Randolph	09/24/2023 09:00 AM	09/25/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.10	0.45438
R01-0429	SARS_20231023	HuttonsvilleWWTP-01	Randolph	09/24/2023 09:00 AM	09/25/2023 09:00 AM	XBB.1.16	JF.1	JF.1	0.00171821
R01-0429	SARS_20231023	HuttonsvilleWWTP-01	Randolph	09/24/2023 09:00 AM	09/25/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.67	0.0049456
R01-0429	SARS_20231023	HuttonsvilleWWTP-01	Randolph	09/24/2023 09:00 AM	09/25/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.79	0.0012285
R01-0429	SARS_20231023	HuttonsvilleWWTP-01	Randolph	09/24/2023 09:00 AM	09/25/2023 09:00 AM	B.1	B.1	B.1.1.239	0.00117925
