assay_id,extraction_id,sample_id,assay_batch_id,assay_location_in_batch,assay_input_ul,assay_class,assay_type,assay_target,assay_target_genetic_locus,assay_template,assay_target_macromolecule,assay_target_fluorophore,assay_accepted_droplets,assay_target_predicted_copies_per_ul_reaction,assay_target_copies_per_ul_reaction,assay_comment
AP123.FA3,,,AP123,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,56.16432952,
AP123.FH2,,,AP123,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP123.FH4,,,AP123,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,63.73038102,
AP124.FA1,,,AP124,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP124.FA3,,,AP124,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,49.8671074,
AP124.FH2,,,AP124,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP124.FH4,,,AP124,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,61.72230912,
AP127.FA1,,,AP127,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP127.FA3,,,AP127,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,0.748768032,
AP127.FH2,,,AP127,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.227849141,
AP127.FH4,,,AP127,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,1.497655272,
AP128.FA1,,,AP128,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.23265925,
AP128.FA3,,,AP128,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,0.466922879,
AP128.FH2,,,AP128,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.465330005,
AP128.FH4,,,AP128,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,0.466922879,
AP129.FA1,,,AP129,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP129.FA3,,,AP129,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,0.913497448,
AP129.FH2,,,AP129,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.267372072,
AP129.FH4,,,AP129,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,1.370312691,
AP13.FA1,,,AP13,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP13.FA2,,,AP13,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,1707.766876,
AP13.FA3,,,AP13,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP13.FA4,,,AP13,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,1707.766876,
AP13.FH3,,,AP13,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP13.FH4,,,AP13,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,1836.244965,
AP13.FH5,,,AP13,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP13.FH6,,,AP13,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,1836.244965,
AP130.FA1,,,AP130,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP130.FA3,,,AP130,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,0.0,
AP130.FH2,,,AP130,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.439843208,
AP130.FH4,,,AP130,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,0.455885917,
AP131.FA1,,,AP131,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP131.FA3,,,AP131,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,0.0,
AP131.FH2,,,AP131,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.245872781,
AP131.FH4,,,AP131,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,0.0,
AP132.FA1,,,AP132,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP132.FA3,,,AP132,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,47.16387176,
AP132.FH2,,,AP132,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP132.FH4,,,AP132,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,62.33418274,
AP133.FA1,,,AP133,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP133.FA3,,,AP133,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,39.43220902,
AP133.FH2,,,AP133,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.265936673,
AP133.FH4,,,AP133,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,40.6854744,
AP134.FA1,,,AP134,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP134.FA3,,,AP134,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,41.80308914,
AP134.FH2,,,AP134,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP134.FH4,,,AP134,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,48.52618026,
AP135.FA1,,,AP135,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP135.FA3,,,AP135,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,38.14008332,
AP135.FH2,,,AP135,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP135.FH4,,,AP135,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,42.31957626,
AP136.FA1,,,AP136,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP136.FA3,,,AP136,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,33.8443489,
AP136.FH2,,,AP136,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP136.FH4,,,AP136,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,41.82806016,
AP137.FA1,,,AP137,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP137.FA3,,,AP137,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,36.50039292,
AP137.FH2,,,AP137,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP137.FH4,,,AP137,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,47.66563796,
AP139.FA1,,,AP139,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP139.FA3,,,AP139,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,30.10194016,
AP139.FH2,,,AP139,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP139.FH4,,,AP139,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,35.63772964,
AP14.FA1,,,AP14,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP14.FA2,,,AP14,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,2152.007294,
AP14.FA3,,,AP14,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP14.FA4,,,AP14,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,2152.007294,
AP14.FH3,,,AP14,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP14.FH4,,,AP14,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,2493.552246,
AP14.FH5,,,AP14,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP14.FH6,,,AP14,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,2493.552246,
AP142.FA1,,,AP142,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP142.FH2,,,AP142,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP143.FA1,,,AP143,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP143.FA3,,,AP143,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,28.21592904,
AP143.FH2,,,AP143,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP143.FH4,,,AP143,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,30.4145546,
AP146.FA1,,,AP146,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP146.FA3,,,AP146,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,27.62306404,
AP146.FH2,,,AP146,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP146.FH4,,,AP146,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,33.26992034,
AP149.FA1,,,AP149,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP149.FA3,,,AP149,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,26.49434852,
AP149.FH2,,,AP149,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP149.FH4,,,AP149,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,8.378116608,
AP15.FA1,,,AP15,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP15.FA2,,,AP15,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,1707.766876,
AP15.FA3,,,AP15,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP15.FA4,,,AP15,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,1707.766876,
AP15.FH3,,,AP15,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP15.FH4,,,AP15,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,1836.244965,
AP15.FH5,,,AP15,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP15.FH6,,,AP15,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,1836.244965,
AP150.FA1,,,AP150,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
